929,0.054
930,0.059
931,0.043
932,0.073
933,0.047
934,0.043
935,0.056
936,0.048
937,0.047
938,0.054
939,0.039
940,0.03
941,0.053
942,0.035
943,0.036
944,0.003
945,0.028
946,0.05
947,0.039
948,0.029
949,0.027
950,0.026
951,0.028
952,0.028
953,0.032
954,0.028
955,0.029
956,0.035
957,0.036
958,0.028
959,0.033
960,0.03
961,0.033
962,0.03
963,0.025
964,0.025
965,0.019
966,0.022
967,0.023
968,0.022
969,0.022
970,0.021
971,0.024
972,0.023
973,0.021
974,0.026
975,0.031
976,0.024
977,0.028
978,0.023
979,0.029
980,0.025
981,0.022
982,0.021
983,0.014
984,0.118
985,0.106
986,0.112
987,0.106
988,0.118
989,0.102
990,0.136
991,0.121
992,0.119
993,0.174
994,0.125
995,0.106
996,0.134
997,0.129
998,0.127
999,0.138
1000,0.102
1001,0.12
1002,0.154
1003,0.101
1004,0.089
1005,0.091
1006,0.108
1007,0.116
1008,0.099
1009,0.178131103515625
1010,0.1754150390625
1011,0.17950439453125
1012,0.16729736328125
1013,0.18701171875
1014,0.16497802734375
1015,0.1956787109375
1016,0.198516845703125
1017,0.177825927734375
1018,0.2076416015625
1019,0.193817138671875
1020,0.156097412109375
1021,0.20928955078125
1022,0.19854736328125
1023,0.19451904296875
1024,0.18536376953125
1025,0.186767578125
1026,0.1806640625
1027,0.2244873046875
1028,0.16790771484375
1029,0.1514892578125
1030,0.15557861328125
1031,0.195556640625
1032,0.18084716796875
1033,0.169525146484375
1034,0.014
1035,0.016
1036,0.017
1037,0.017
1038,0.01
1039,0.016
1040,0.017
1041,0.01
1042,0.013
1043,0.012
1044,0.016
1045,0.016
1046,0.018
1047,0.017
1048,0.016
1049,0.014
1050,0.014
1051,0.007
1052,0.104
1053,0.106
1054,0.093
1055,0.093
1056,0.085
1057,0.078
1058,0.078
1059,0.087
1060,0.074
1061,0.096
1062,0.105
1063,0.091
1064,0.086
1065,0.089
1066,0.087
1067,0.076
1068,0.097
1069,0.146
1070,0.088
1071,0.148
1072,0.081
1073,0.082
1074,0.093
1075,0.091
1076,0.072
1077,0.092
1078,0.105
1079,0.118
1080,0.152
1081,0.151
1082,0.139
1083,0.139
1084,0.13
1085,0.131
1086,0.118
1087,0.142
1088,0.111
1089,0.15
1090,0.146
1091,0.134
1092,0.129
1093,0.142
1094,0.142
1095,0.121
1096,0.129
1097,0.214
1098,0.133
1099,0.19
1100,0.107
1101,0.123
1102,0.145
1103,0.122
1104,0.095
1105,0.123
1106,0.155
1107,0.162
1108,0.223
1109,0.221
1110,0.202
1111,0.201
1112,0.195
1113,0.2
1114,0.184
1115,0.21
1116,0.149
1117,0.214
1118,0.207
1119,0.198
1120,0.202
1121,0.218
1122,0.209
1123,0.183
1124,0.2
1125,0.324
1126,0.208
1127,0.291
1128,0.155
1129,0.19
1130,0.222
1131,0.173
1132,0.158
1133,0.198
1134,0.222
1135,0.229
1136,0.067
1137,0.068
1138,0.054
1139,0.066
1140,0.056
1141,0.049
1142,0.05
1143,0.06
1144,0.041
1145,0.063
1146,0.063
1147,0.061
1148,0.05
1149,0.059
1150,0.057
1151,0.049
1152,0.063
1153,0.114
1154,0.058
1155,0.11
1156,0.057
1157,0.054
1158,0.062
1159,0.057
1160,0.039
1161,0.06
1162,0.066
1163,0.088
1164,0.049
1165,0.046
1166,0.043
1167,0.051
1168,0.035
1169,0.042
1170,0.031
1171,0.043
1172,0.031
1173,0.047
1174,0.047
1175,0.041
1176,0.045
1177,0.048
1178,0.039
1179,0.039
1180,0.044
1181,0.124
1182,0.043
1183,0.09
1184,0.041
1185,0.034
1186,0.041
1187,0.043
1188,0.033
1189,0.038
1190,0.057
1191,0.036
1192,0.042
1193,0.037
1194,0.033
1195,0.04
1196,0.028
1197,0.033
1198,0.027
1199,0.031
1200,0.024
1201,0.04
1202,0.041
1203,0.034
1204,0.039
1205,0.04
1206,0.033
1207,0.03
1208,0.034
1209,0.105
1210,0.034
1211,0.079
1212,0.034
1213,0.028
1214,0.03
1215,0.035
1216,0.029
1217,0.032
1218,0.044
1219,0.028
1220,0.176
1221,0.164
1222,0.152
1223,0.158
1224,0.15
1225,0.151
1226,0.145
1227,0.164
1228,0.119
1229,0.166
1230,0.162
1231,0.157
1232,0.156
1233,0.168
1234,0.161
1235,0.145
1236,0.146
1237,0.259
1238,0.155
1239,0.226
1240,0.118
1241,0.145
1242,0.166
1243,0.136
1244,0.111
1245,0.148
1246,0.176
1247,0.182
1248,0.26124
1249,0.26815
1250,0.2495799999999998
1251,0.2403099999999999
1252,0.2553399999999999
1253,0.2496099999999999
1254,0.2081100000000001
1255,0.2577099999999999
1256,0.1709099999999998
1257,0.25331
1258,0.26682
1259,0.2468599999999999
1260,0.2484199999999997
1261,0.2582399999999999
1262,0.2611499999999999
1263,0.2055000000000001
1264,0.2538399999999999
1265,0.3461900000000003
1266,0.2614599999999996
1267,0.2997200000000002
1268,0.1729799999999998
1269,0.2226
1270,0.26622
1271,0.2006700000000001
1272,0.1777599999999999
1273,0.2526999999999998
1274,0.2594899999999999
1275,0.2609899999999998
1276,0.027
1277,0.024
1278,0.021
1279,0.025
1280,0.019
1281,0.024
1282,0.019
1283,0.022
1284,0.017
1285,0.025
1286,0.027
1287,0.02
1288,0.027
1289,0.025
1290,0.02
1291,0.015
1292,0.027
1293,0.068
1294,0.022
1295,0.049
1296,0.02
1297,0.015
1298,0.019
1299,0.021
1300,0.02
1301,0.016
1302,0.031
1303,0.016
1304,0.181
1305,0.159
1306,0.156
1307,0.17
1308,0.14
1309,0.148
1310,0.166
1311,0.166
1312,0.162
1313,0.163
1314,0.137
1315,0.173
1316,0.178
1317,0.163
1318,0.157
1319,0.156
1320,0.143
1321,0.127
1322,0.153
1323,0.14
1324,0.139
1325,0.161
1326,0.144
1327,0.147
1328,0.144
1329,0.165
1330,0.179
1331,0.26
1332,0.195
1333,0.21
1334,0.239
1335,0.204
1336,0.214
1337,0.209
1338,0.23
1339,0.22
1340,0.209
1341,0.21
1342,0.251
1343,0.249
1344,0.233
1345,0.229
1346,0.223
1347,0.222
1348,0.172
1349,0.217
1350,0.186
1351,0.191
1352,0.233
1353,0.194
1354,0.206
1355,0.198
1356,0.225
1357,0.226
1358,0.341
1359,0.284
1360,0.286
1361,0.319
1362,0.258
1363,0.285
1364,0.265
1365,0.285
1366,0.283
1367,0.288
1368,0.292
1369,0.322
1370,0.311
1371,0.292
1372,0.308
1373,0.302
1374,0.312
1375,0.23
1376,0.268
1377,0.255
1378,0.253
1379,0.313
1380,0.274
1381,0.267
1382,0.247
1383,0.252
1384,0.271
1385,0.124
1386,0.117
1387,0.101
1388,0.121
1389,0.1
1390,0.108
1391,0.107
1392,0.116
1393,0.102
1394,0.116
1395,0.084
1396,0.119
1397,0.118
1398,0.118
1399,0.108
1400,0.103
1401,0.098
1402,0.08
1403,0.08
1404,0.091
1405,0.093
1406,0.118
1407,0.088
1408,0.104
1409,0.1
1410,0.118
1411,0.132
1412,0.087
1413,0.087
1414,0.083
1415,0.087
1416,0.073
1417,0.082
1418,0.062
1419,0.081
1420,0.066
1421,0.073
1422,0.061
1423,0.072
1424,0.078
1425,0.076
1426,0.075
1427,0.079
1428,0.078
1429,0.065
1430,0.057
1431,0.059
1432,0.066
1433,0.084
1434,0.063
1435,0.065
1436,0.061
1437,0.088
1438,0.072
1439,0.074
1440,0.072
1441,0.064
1442,0.071
1443,0.056
1444,0.069
1445,0.056
1446,0.066
1447,0.06
1448,0.058
1449,0.046
1450,0.06
1451,0.066
1452,0.063
1453,0.063
1454,0.066
1455,0.057
1456,0.053
1457,0.049
1458,0.048
1459,0.059
1460,0.067
1461,0.054
1462,0.055
1463,0.051
1464,0.069
1465,0.06
1466,0.291
1467,0.234
1468,0.247
1469,0.273
1470,0.225
1471,0.241
1472,0.223
1473,0.256
1474,0.246
1475,0.241
1476,0.245
1477,0.286
1478,0.272
1479,0.259
1480,0.256
1481,0.247
1482,0.255
1483,0.195
1484,0.233
1485,0.214
1486,0.214
1487,0.269
1488,0.219
1489,0.226
1490,0.218
1491,0.247
1492,0.24
1493,0.3676399999999999
1494,0.3037700000000001
1495,0.31604
1496,0.3416699999999999
1497,0.2695899999999998
1498,0.3128599999999997
1499,0.2895199999999999
1500,0.3016600000000001
1501,0.31165
1502,0.2956000000000001
1503,0.29833
1504,0.3437599999999999
1505,0.33266
1506,0.3125200000000001
1507,0.3270299999999999
1508,0.3167600000000001
1509,0.3222500000000001
1510,0.2502699999999999
1511,0.2853199999999999
1512,0.2773799999999997
1513,0.2725299999999999
1514,0.3388800000000001
1515,0.2941999999999999
1516,0.2867199999999999
1517,0.2686099999999999
1518,0.2658899999999999
1519,0.2828
1520,0.044
1521,0.046
1522,0.042
1523,0.047
1524,0.039
1525,0.043
1526,0.036
1527,0.046
1528,0.037
1529,0.035
1530,0.028
1531,0.036
1532,0.043
1533,0.043
1534,0.042
1535,0.043
1536,0.041
1537,0.034
1538,0.027
1539,0.034
1540,0.04
1541,0.044
1542,0.038
1543,0.039
1544,0.037
1545,0.046
1546,0.04
1547,0.188
1548,0.182
1549,0.181
1550,0.217
1551,0.137
1552,0.238
1553,0.174
1554,0.199
1555,0.173
1556,0.184
1557,0.206
1558,0.149
1559,0.154
1560,0.163
1561,0.147
1562,0.141
1563,0.168
1564,0.171
1565,0.174
1566,0.14
1567,0.099
1568,0.138
1569,0.182
1570,0.176
1571,0.189
1572,0.181
1573,0.196
1574,0.262
1575,0.258
1576,0.249
1577,0.291
1578,0.204
1579,0.317
1580,0.258
1581,0.286
1582,0.235
1583,0.254
1584,0.285
1585,0.218
1586,0.215
1587,0.228
1588,0.223
1589,0.212
1590,0.219
1591,0.266
1592,0.244
1593,0.193
1594,0.163
1595,0.196
1596,0.252
1597,0.247
1598,0.277
1599,0.243
1600,0.283
1601,0.353
1602,0.356
1603,0.343
1604,0.375
1605,0.288
1606,0.433
1607,0.335
1608,0.385
1609,0.292
1610,0.599
1611,0.386
1612,0.299
1613,0.29
1614,0.335
1615,0.335
1616,0.281
1617,0.298
1618,0.337
1619,0.337
1620,0.26
1621,0.239
1622,0.257
1623,0.355
1624,0.314
1625,0.362
1626,0.302
1627,0.391
1628,0.149
1629,0.146
1630,0.151
1631,0.188
1632,0.124
1633,0.188
1634,0.13
1635,0.151
1636,0.137
1637,0.152
1638,0.163
1639,0.118
1640,0.114
1641,0.12
1642,0.102
1643,0.127
1644,0.133
1645,0.137
1646,0.13
1647,0.102
1648,0.088
1649,0.099
1650,0.128
1651,0.129
1652,0.15
1653,0.151
1654,0.15
1655,0.131
1656,0.123
1657,0.116
1658,0.151
1659,0.086
1660,0.129
1661,0.112
1662,0.117
1663,0.099
1664,0.108
1665,0.143
1666,0.098
1667,0.102
1668,0.114
1669,0.092
1670,0.113
1671,0.102
1672,0.112
1673,0.106
1674,0.091
1675,0.081
1676,0.084
1677,0.108
1678,0.1
1679,0.105
1680,0.121
1681,0.111
1682,0.108
1683,0.1
1684,0.097
1685,0.122
1686,0.072
1687,0.098
1688,0.088
1689,0.095
1690,0.079
1691,0.088
1692,0.119
1693,0.08
1694,0.082
1695,0.097
1696,0.073
1697,0.098
1698,0.086
1699,0.091
1700,0.087
1701,0.077
1702,0.064
1703,0.072
1704,0.093
1705,0.088
1706,0.087
1707,0.096
1708,0.086
1709,0.306
1710,0.298
1711,0.286
1712,0.326
1713,0.235
1714,0.361
1715,0.292
1716,0.329
1717,0.259
1718,0.3
1719,0.328
1720,0.251
1721,0.252
1722,0.271
1723,0.267
1724,0.243
1725,0.253
1726,0.306
1727,0.284
1728,0.223
1729,0.203
1730,0.222
1731,0.298
1732,0.286
1733,0.316
1734,0.267
1735,0.333
1736,0.3676299999999999
1737,0.36737
1738,0.3557900000000004
1739,0.38065
1740,0.3278100000000002
1741,0.4379700000000003
1742,0.3482300000000002
1743,0.3939799999999999
1744,0.3163100000000002
1745,0.5484999999999998
1746,0.38945
1747,0.3213500000000002
1748,0.3254400000000003
1749,0.3896500000000003
1750,0.3882300000000003
1751,0.3265799999999998
1752,0.3181900000000002
1753,0.3461900000000003
1754,0.3453300000000003
1755,0.2832899999999999
1756,0.2736000000000001
1757,0.2778399999999998
1758,0.37156
1759,0.3347499999999999
1760,0.3746299999999999
1761,0.3033600000000002
1762,0.39788
1763,0.08
1764,0.069
1765,0.062
1766,0.091
1767,0.058
1768,0.065
1769,0.059
1770,0.067
1771,0.055
1772,0.059
1773,0.084
1774,0.052
1775,0.063
1776,0.067
1777,0.057
1778,0.073
1779,0.062
1780,0.059
1781,0.059
1782,0.049
1783,0.047
1784,0.05
1785,0.068
1786,0.059
1787,0.061
1788,0.069
1789,0.061
1790,0.217
1791,0.207
1792,0.209
1793,0.209
1794,0.153
1795,0.208
1796,0.227
1797,0.207
1798,0.269
1799,0.216
1800,0.219
1801,0.2
1802,0.215
1803,0.221
1804,0.176
1805,0.224
1806,0.22
1807,0.22
1808,0.208
1809,0.167
1810,0.184
1811,0.19
1812,0.189
1813,0.284
1814,0.181
1815,0.316
1816,0.295
1817,0.292
1818,0.28
1819,0.198
1820,0.302
1821,0.476
1822,0.28
1823,0.363
1824,0.307
1825,0.303
1826,0.262
1827,0.286
1828,0.302
1829,0.251
1830,0.324
1831,0.318
1832,0.275
1833,0.272
1834,0.247
1835,0.257
1836,0.238
1837,0.253
1838,0.47
1839,0.26
1840,0.449
1841,0.392
1842,0.4
1843,0.394
1844,0.313
1845,0.393
1846,0.694
1847,0.39
1848,0.497
1849,0.406
1850,0.428
1851,0.361
1852,0.36
1853,0.433
1854,0.366
1855,0.409
1856,0.432
1857,0.38
1858,0.348
1859,0.362
1860,0.352
1861,0.32
1862,0.364
1863,0.64
1864,0.392
1865,0.148
1866,0.147
1867,0.151
1868,0.155
1869,0.115
1870,0.161
1871,0.173
1872,0.165
1873,0.183
1874,0.159
1875,0.168
1876,0.141
1877,0.16
1878,0.15
1879,0.131
1880,0.164
1881,0.171
1882,0.174
1883,0.154
1884,0.119
1885,0.132
1886,0.128
1887,0.137
1888,0.239
1889,0.139
1890,0.118
1891,0.119
1892,0.113
1893,0.113
1894,0.085
1895,0.106
1896,0.106
1897,0.112
1898,0.138
1899,0.105
1900,0.105
1901,0.106
1902,0.108
1903,0.093
1904,0.107
1905,0.12
1906,0.119
1907,0.114
1908,0.1
1909,0.089
1910,0.09
1911,0.111
1912,0.098
1913,0.195
1914,0.099
1915,0.091
1916,0.095
1917,0.089
1918,0.082
1919,0.063
1920,0.087
1921,0.088
1922,0.087
1923,0.107
1924,0.085
1925,0.085
1926,0.075
1927,0.087
1928,0.068
1929,0.081
1930,0.097
1931,0.093
1932,0.088
1933,0.076
1934,0.067
1935,0.062
1936,0.085
1937,0.082
1938,0.155
1939,0.075
1940,0.38
1941,0.346
1942,0.343
1943,0.337
1944,0.247
1945,0.351
1946,0.627
1947,0.329
1948,0.421
1949,0.349
1950,0.347
1951,0.311
1952,0.331
1953,0.355
1954,0.306
1955,0.379
1956,0.373
1957,0.314
1958,0.312
1959,0.296
1960,0.299
1961,0.284
1962,0.309
1963,0.588
1964,0.325
1965,0.4577700000000003
1966,0.4432899999999996
1967,0.4136000000000001
1968,0.4463199999999996
1969,0.34741
1970,0.4229199999999998
1971,0.7219499999999998
1972,0.4058699999999997
1973,0.5017199999999997
1974,0.41003
1975,0.4317500000000001
1976,0.3777899999999999
1977,0.3673999999999999
1978,0.4524700000000006
1979,0.38277
1980,0.3954499999999999
1981,0.4377000000000002
1982,0.4038700000000002
1983,0.3465200000000001
1984,0.37779
1985,0.3631000000000001
1986,0.3550499999999998
1987,0.3793000000000001
1988,0.6234399999999996
1989,0.4202399999999999
1990,0.062
1991,0.06
1992,0.061
1993,0.053
1994,0.044
1995,0.061
1996,0.062
1997,0.058
1998,0.075
1999,0.055
2000,0.06
2001,0.052
2002,0.063
2003,0.05
2004,0.059
2005,0.062
2006,0.057
2007,0.067
2008,0.054
2009,0.043
2010,0.044
2011,0.056
2012,0.061
2013,0.094
