date,train,way,station,hour,composition,p1q0,p2q0,p3q0,p0q1,p0q2,p0q3,p0q0,day
2019-01-24,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.022,Thursday
2019-01-25,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.015,Friday
2019-01-28,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.017,Monday
2019-01-29,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.016,Tuesday
2019-02-04,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.015,Monday
2019-02-05,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.016,Tuesday
2019-02-06,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.011,Wednesday
2019-02-07,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.019,Thursday
2019-02-08,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.017,Friday
2019-02-11,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.009,Monday
2019-02-12,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.019,Tuesday
2019-02-13,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.012,Wednesday
2019-02-14,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.024,Thursday
2019-02-15,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.018,Friday
2019-02-18,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.017,Monday
2019-02-19,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.014,Tuesday
2019-02-20,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.016,Wednesday
2019-02-21,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.021,Thursday
2019-02-22,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.008,Friday
2019-03-11,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.021,Monday
2019-03-12,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.019,Tuesday
2019-03-14,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.016,Thursday
2019-03-15,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.016,Friday
2019-03-19,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.013,Tuesday
2019-03-20,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.014,Wednesday
2019-03-25,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.016,Monday
2019-03-26,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.014,Tuesday
2019-03-27,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.016,Wednesday
2019-03-28,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.017,Thursday
2019-03-29,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.016,Friday
2019-04-01,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.013,Monday
2019-04-03,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.018,Wednesday
2019-04-04,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.015,Thursday
2019-04-05,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.02,Friday
2019-04-09,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.014,Tuesday
2019-04-10,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.02,Wednesday
2019-04-11,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.023,Thursday
2019-04-12,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.014,Friday
2019-04-15,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.017,Monday
2019-05-06,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.015,Monday
2019-05-07,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.017,Tuesday
2019-05-09,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.022,Thursday
2019-05-15,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.021,Wednesday
2019-05-20,22,0,BG,10:00:00,2,N,N,N,N,N,N,0.022,Monday
2019-01-07,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.048,Monday
2019-01-08,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.068,Tuesday
2019-01-09,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.052,Wednesday
2019-01-10,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.061,Thursday
2019-01-11,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.049,Friday
2019-01-14,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.061,Monday
2019-01-15,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.044,Tuesday
2019-01-16,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.052,Wednesday
2019-01-17,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.052,Thursday
2019-01-18,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.059,Friday
2019-01-21,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.069,Monday
2019-01-22,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.063,Tuesday
2019-01-23,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.065,Wednesday
2019-01-24,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.063,Thursday
2019-01-25,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.053,Friday
2019-01-28,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.07,Monday
2019-01-29,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.054,Tuesday
2019-01-31,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.073,Thursday
2019-02-01,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.064,Friday
2019-02-05,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.05,Tuesday
2019-02-06,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.059,Wednesday
2019-02-07,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.059,Thursday
2019-02-08,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.059,Friday
2019-02-11,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.052,Monday
2019-02-13,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.042,Wednesday
2019-02-15,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.049,Friday
2019-02-18,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.054,Monday
2019-02-19,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.048,Tuesday
2019-02-20,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.057,Wednesday
2019-02-22,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.066,Friday
2019-03-11,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.065,Monday
2019-03-12,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.065,Tuesday
2019-03-13,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.063,Wednesday
2019-03-14,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.073,Thursday
2019-03-15,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.063,Friday
2019-03-18,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.061,Monday
2019-03-19,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.058,Tuesday
2019-03-20,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.06,Wednesday
2019-03-22,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.078,Friday
2019-03-26,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.064,Tuesday
2019-03-27,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.062,Wednesday
2019-03-28,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.06,Thursday
2019-03-29,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.061,Friday
2019-04-01,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.074,Monday
2019-04-02,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.06,Tuesday
2019-04-04,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.07,Thursday
2019-04-08,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.12,Monday
2019-04-09,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.055,Tuesday
2019-04-10,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.054,Wednesday
2019-04-11,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.07,Thursday
2019-04-12,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.044,Friday
2019-04-16,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.051,Tuesday
2019-04-18,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.055,Thursday
2019-04-19,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.064,Friday
2019-05-06,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.054,Monday
2019-05-07,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.057,Tuesday
2019-05-09,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.049,Thursday
2019-05-10,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.07,Friday
2019-05-13,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.051,Monday
2019-05-14,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.053,Tuesday
2019-05-15,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.059,Wednesday
2019-05-16,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.059,Thursday
2019-05-20,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.047,Monday
2019-04-17,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.06,Wednesday
2019-01-30,34,0,AZ,10:00:00,2,N,N,N,N,N,N,0.062,Wednesday
2019-01-07,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.021,Monday
2019-01-08,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.02,Tuesday
2019-01-10,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.017,Thursday
2019-01-11,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.022,Friday
2019-01-14,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.018,Monday
2019-01-15,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.018,Tuesday
2019-01-17,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.022,Thursday
2019-01-18,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.018,Friday
2019-01-21,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.024,Monday
2019-01-24,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.026,Thursday
2019-01-25,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.028,Friday
2019-01-28,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.017,Monday
2019-01-29,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.021,Tuesday
2019-01-31,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.03,Thursday
2019-02-01,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.016,Friday
2019-02-04,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.022,Monday
2019-02-06,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.02,Wednesday
2019-02-08,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.017,Friday
2019-02-12,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.015,Tuesday
2019-02-13,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.02,Wednesday
2019-02-14,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.022,Thursday
2019-02-19,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.024,Tuesday
2019-02-20,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.03,Wednesday
2019-02-21,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.021,Thursday
2019-02-22,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.02,Friday
2019-03-11,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.016,Monday
2019-03-12,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.017,Tuesday
2019-03-15,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.015,Friday
2019-03-18,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.018,Monday
2019-03-19,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.022,Tuesday
2019-03-20,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.018,Wednesday
2019-03-22,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.015,Friday
2019-03-26,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.016,Tuesday
2019-03-27,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.015,Wednesday
2019-03-28,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.017,Thursday
2019-03-29,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.009,Friday
2019-04-01,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.013,Monday
2019-04-02,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.019,Tuesday
2019-04-04,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.009,Thursday
2019-04-05,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.015,Friday
2019-04-08,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.01,Monday
2019-04-09,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.019,Tuesday
2019-04-10,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.014,Wednesday
2019-04-11,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.012,Thursday
2019-04-12,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.011,Friday
2019-04-15,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.014,Monday
2019-04-18,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.016,Thursday
2019-04-19,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.012,Friday
2019-05-06,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.013,Monday
2019-05-07,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.015,Tuesday
2019-05-09,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.013,Thursday
2019-05-10,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.017,Friday
2019-05-13,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.017,Monday
2019-05-14,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.017,Tuesday
2019-05-15,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.018,Wednesday
2019-05-16,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.016,Thursday
2019-05-20,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.018,Monday
2019-03-21,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.018,Thursday
2019-01-30,45,0,AR,10:00:00,2,N,N,N,N,N,N,0.026,Wednesday
