date,train,way,station,hour,composition,p1q0,p2q0,p3q0,p0q1,p0q2,p0q3,p0q0,day
2019-04-01,23,0,AS,06:00:00,2,0.031,0.073,N,0.024,N,N,0.053,Monday
2019-04-04,23,0,AS,06:00:00,2,0.035,0.073,N,0.025,N,N,0.061,Thursday
2019-04-05,23,0,AS,06:00:00,2,0.041,0.06,N,0.02,N,N,0.044,Friday
2019-04-08,23,0,AS,06:00:00,2,0.04025,0.07,N,0.017,N,N,0.05,Monday
2019-04-09,23,0,AS,06:00:00,2,0.041,0.08,N,0.024,N,N,0.058,Tuesday
2019-04-10,23,0,AS,06:00:00,2,0.041,0.087,N,0.015,N,N,0.049,Wednesday
2019-04-11,23,0,AS,06:00:00,2,0.05,0.083,N,0.02,N,N,0.045,Thursday
2019-04-19,23,0,AS,06:00:00,2,0.0412,0.055,N,0.024,N,N,0.049,Friday
2019-05-06,23,0,AS,06:00:00,2,0.041,0.08047222,N,0.023,N,N,0.061,Monday
2019-05-07,23,0,AS,06:00:00,2,0.039,0.059,N,0.018,N,N,0.047,Tuesday
2019-05-09,23,0,AS,06:00:00,2,0.069,0.08373333,N,0.015,N,N,0.048,Thursday
2019-05-10,23,0,AS,06:00:00,2,0.064,0.08246667,N,0.022,N,N,0.053,Friday
2019-05-13,23,0,AS,06:00:00,2,0.04034,0.091,N,0.03,N,N,0.066,Monday
2019-05-14,23,0,AS,06:00:00,2,0.08,0.08248333,N,0.025,N,N,0.057,Tuesday
2019-05-15,23,0,AS,06:00:00,2,0.042,0.08152667,N,0.021,N,N,0.052,Wednesday
2019-05-20,23,0,AS,06:00:00,2,0.043,0.079,N,0.018,N,N,0.056,Monday
2019-03-21,23,0,AS,06:00:00,2,0.037,0.0866,N,0.028,N,N,0.056,Thursday
2019-01-07,3,0,BD,06:00:00,2,0.068,0.087,N,0.07,N,N,0.094,Monday
2019-01-08,3,0,BD,06:00:00,2,0.069,0.082,N,0.069,N,N,0.093,Tuesday
2019-01-09,3,0,BD,06:00:00,2,0.07,0.085,N,0.067,N,N,0.096,Wednesday
2019-01-10,3,0,BD,06:00:00,2,0.085,0.089,N,0.069,N,N,0.094,Thursday
2019-01-11,3,0,BD,06:00:00,2,0.068,0.093,N,0.058,N,N,0.082,Friday
2019-01-14,3,0,BD,06:00:00,2,0.065,0.093,N,0.048,N,N,0.076,Monday
2019-01-15,3,0,BD,06:00:00,2,0.067,0.105,N,0.068,N,N,0.093,Tuesday
2019-01-16,3,0,BD,06:00:00,2,0.0686,0.092,N,0.06,N,N,0.085,Wednesday
2019-01-17,3,0,BD,06:00:00,2,0.07,0.09,N,0.049,N,N,0.081,Thursday
2019-01-18,3,0,BD,06:00:00,2,0.063,0.117,N,0.054,N,N,0.07,Friday
2019-01-21,3,0,BD,06:00:00,2,0.075,0.098,N,0.072,N,N,0.1,Monday
2019-01-22,3,0,BD,06:00:00,2,0.056,0.102,N,0.065,N,N,0.091,Tuesday
2019-01-23,3,0,BD,06:00:00,2,0.081,0.063,N,0.057,N,N,0.082,Wednesday
2019-01-24,3,0,BD,06:00:00,2,0.072,0.08325,N,0.086,N,N,0.118,Thursday
2019-01-25,3,0,BD,06:00:00,2,0.06928,0.104,N,0.06,N,N,0.079,Friday
2019-01-28,3,0,BD,06:00:00,2,0.077,0.074,N,0.05,N,N,0.079,Monday
2019-01-29,3,0,BD,06:00:00,2,0.062,0.104,N,0.065,N,N,0.09,Tuesday
2019-02-01,3,0,BD,06:00:00,2,0.072,0.082,N,0.049,N,N,0.072,Friday
2019-02-05,3,0,BD,06:00:00,2,0.067,0.101,N,0.095,N,N,0.133,Tuesday
2019-02-06,3,0,BD,06:00:00,2,0.073,0.11,N,0.061,N,N,0.094,Wednesday
2019-02-08,3,0,BD,06:00:00,2,0.0706,0.088,N,0.059,N,N,0.082,Friday
2019-02-12,3,0,BD,06:00:00,2,0.062,0.085,N,0.071,N,N,0.098,Tuesday
2019-02-13,3,0,BD,06:00:00,2,0.065,0.094,N,0.062,N,N,0.098,Wednesday
2019-02-15,3,0,BD,06:00:00,2,0.054,0.092,N,0.057,N,N,0.086,Friday
2019-02-18,3,0,BD,06:00:00,2,0.058,0.09137,N,0.055,N,N,0.081,Monday
2019-02-19,3,0,BD,06:00:00,2,0.056,0.091,N,0.058,N,N,0.084,Tuesday
2019-02-22,3,0,BD,06:00:00,2,0.0706,0.085,N,0.054,N,N,0.075,Friday
2019-03-12,3,0,BD,06:00:00,2,0.079,0.099,N,0.053,N,N,0.084,Tuesday
2019-03-13,3,0,BD,06:00:00,2,0.0718,0.089,N,0.049,N,N,0.07,Wednesday
2019-03-14,3,0,BD,06:00:00,2,0.069,0.106,N,0.065,N,N,0.089,Thursday
2019-03-15,3,0,BD,06:00:00,2,0.0694,0.077,N,0.046,N,N,0.069,Friday
2019-03-18,3,0,BD,06:00:00,2,0.07,0.106,N,0.056,N,N,0.077,Monday
2019-03-19,3,0,BD,06:00:00,2,0.0692,0.089,N,0.06,N,N,0.085,Tuesday
2019-03-20,3,0,BD,06:00:00,2,0.06,0.0856,N,0.09,N,N,0.125,Wednesday
2019-03-22,3,0,BD,06:00:00,2,0.061,0.08,N,0.043,N,N,0.065,Friday
2019-03-26,3,0,BD,06:00:00,2,0.08,0.095,N,0.05,N,N,0.08,Tuesday
2019-03-27,3,0,BD,06:00:00,2,0.066,0.0897125,N,0.06,N,N,0.087,Wednesday
2019-03-29,3,0,BD,06:00:00,2,0.068,0.091,N,0.06,N,N,0.087,Friday
2019-04-01,3,0,BD,06:00:00,2,0.072,0.102,N,0.056,N,N,0.082,Monday
2019-04-02,3,0,BD,06:00:00,2,0.068,0.076,N,0.05,N,N,0.075,Tuesday
2019-04-04,3,0,BD,06:00:00,2,0.066,0.0887125,N,0.062,N,N,0.093,Thursday
2019-04-08,3,0,BD,06:00:00,2,0.061,0.09137,N,0.046,N,N,0.069,Monday
2019-04-09,3,0,BD,06:00:00,2,0.062,0.087,N,0.059,N,N,0.08,Tuesday
2019-04-10,3,0,BD,06:00:00,2,0.052,0.101,N,0.06,N,N,0.085,Wednesday
2019-04-11,3,0,BD,06:00:00,2,0.061,0.086,N,0.062,N,N,0.092,Thursday
2019-04-15,3,0,BD,06:00:00,2,0.061,0.09137,N,0.04,N,N,0.059,Monday
2019-04-18,3,0,BD,06:00:00,2,0.065,0.081,N,0.062,N,N,0.097,Thursday
2019-04-19,3,0,BD,06:00:00,2,0.068,0.085,N,0.041,N,N,0.064,Friday
2019-05-06,3,0,BD,06:00:00,2,0.059,0.091,N,0.044,N,N,0.072,Monday
2019-05-07,3,0,BD,06:00:00,2,0.062,0.076,N,0.054,N,N,0.087,Tuesday
2019-05-09,3,0,BD,06:00:00,2,0.0664,0.076,N,0.056,N,N,0.08,Thursday
2019-05-13,3,0,BD,06:00:00,2,0.0664,0.074,N,0.049,N,N,0.08,Monday
2019-05-14,3,0,BD,06:00:00,2,0.08,0.084,N,0.055,N,N,0.076,Tuesday
2019-05-15,3,0,BD,06:00:00,2,0.07,0.096,N,0.054,N,N,0.076,Wednesday
2019-05-20,3,0,BD,06:00:00,2,0.07,0.090444,N,0.059,N,N,0.081,Monday
2019-03-21,3,0,BD,06:00:00,2,0.06368,0.084874,N,0.106,N,N,0.148,Thursday
2019-01-07,36,0,AP,07:00:00,2,0.08,0.145,N,0.111,N,N,0.164,Monday
2019-01-09,36,0,AP,07:00:00,2,0.074,0.126,N,0.106,N,N,0.173,Wednesday
2019-01-11,36,0,AP,07:00:00,2,0.07,0.134,N,0.089,N,N,0.139,Friday
2019-01-14,36,0,AP,07:00:00,2,0.08,0.157,N,0.107,N,N,0.165,Monday
2019-01-16,36,0,AP,07:00:00,2,0.078,0.131,N,0.115,N,N,0.162,Wednesday
2019-01-17,36,0,AP,07:00:00,2,0.078,0.136,N,0.113,N,N,0.164,Thursday
2019-01-18,36,0,AP,07:00:00,2,0.084,0.133,N,0.106,N,N,0.149,Friday
2019-01-21,36,0,AP,07:00:00,2,0.097,0.152,N,0.083,N,N,0.144,Monday
2019-01-22,36,0,AP,07:00:00,2,0.1,0.153,N,0.106,N,N,0.163,Tuesday
2019-01-23,36,0,AP,07:00:00,2,0.097,0.139,N,0.09,N,N,0.143,Wednesday
2019-01-24,36,0,AP,07:00:00,2,0.097,0.155,N,0.108,N,N,0.165,Thursday
2019-01-25,36,0,AP,07:00:00,2,0.081,0.144,N,0.11,N,N,0.152,Friday
2019-01-28,36,0,AP,07:00:00,2,0.102,0.164,N,0.11,N,N,0.165,Monday
2019-01-29,36,0,AP,07:00:00,2,0.082,0.158,N,0.111,N,N,0.165,Tuesday
2019-02-01,36,0,AP,07:00:00,2,0.107,0.15,N,0.098,N,N,0.132,Friday
2019-02-04,36,0,AP,07:00:00,2,0.122,0.15,N,0.097,N,N,0.151,Monday
2019-02-05,36,0,AP,07:00:00,2,0.075,0.156,N,0.116,N,N,0.162,Tuesday
2019-02-06,36,0,AP,07:00:00,2,0.087,0.146,N,0.101,N,N,0.15,Wednesday
2019-02-07,36,0,AP,07:00:00,2,0.082,0.136,N,0.208,N,N,0.29,Thursday
2019-02-08,36,0,AP,07:00:00,2,0.078,0.153,N,0.114,N,N,0.155,Friday
2019-02-11,36,0,AP,07:00:00,2,0.079,0.143,N,0.078,N,N,0.135,Monday
2019-02-12,36,0,AP,07:00:00,2,0.195,0.151,N,0.104,N,N,0.165,Tuesday
2019-02-13,36,0,AP,07:00:00,2,0.066,0.155,N,0.118,N,N,0.176,Wednesday
2019-02-15,36,0,AP,07:00:00,2,0.075,0.182,N,0.074,N,N,0.127,Friday
2019-02-18,36,0,AP,07:00:00,2,0.08,0.171,N,0.115,N,N,0.157,Monday
2019-02-19,36,0,AP,07:00:00,2,0.075,0.152,N,0.101,N,N,0.147,Tuesday
2019-02-20,36,0,AP,07:00:00,2,0.084,0.148,N,0.121,N,N,0.165,Wednesday
2019-02-21,36,0,AP,07:00:00,2,0.0818,0.15,N,0.123,N,N,0.164,Thursday
2019-02-22,36,0,AP,07:00:00,2,0.091,0.121,N,0.134,N,N,0.169,Friday
2019-03-11,36,0,AP,07:00:00,2,0.098,0.139,N,0.102,N,N,0.144,Monday
2019-03-12,36,0,AP,07:00:00,2,0.098,0.15,N,0.111,N,N,0.163,Tuesday
2019-03-13,36,0,AP,07:00:00,2,0.087,0.147,N,0.123,N,N,0.166,Wednesday
2019-03-14,36,0,AP,07:00:00,2,0.099,0.176,N,0.116,N,N,0.164,Thursday
2019-03-15,36,0,AP,07:00:00,2,0.095,0.139,N,0.108,N,N,0.15,Friday
2019-03-18,36,0,AP,07:00:00,2,0.089,0.142,N,0.109,N,N,0.163,Monday
2019-03-19,36,0,AP,07:00:00,2,0.094,0.162,N,0.11,N,N,0.155,Tuesday
2019-03-20,36,0,AP,07:00:00,2,0.101,0.155,N,0.105,N,N,0.149,Wednesday
2019-03-22,36,0,AP,07:00:00,2,0.106,0.121,N,0.11,N,N,0.158,Friday
2019-03-25,36,0,AP,07:00:00,2,0.085,0.145,N,0.112,N,N,0.169,Monday
2019-03-26,36,0,AP,07:00:00,2,0.102,0.139,N,0.111,N,N,0.158,Tuesday
2019-03-27,36,0,AP,07:00:00,2,0.093,0.145,N,0.11,N,N,0.163,Wednesday
2019-03-28,36,0,AP,07:00:00,2,0.091,0.157,N,0.116,N,N,0.167,Thursday
2019-03-29,36,0,AP,07:00:00,2,0.087,0.163,N,0.115,N,N,0.164,Friday
2019-04-01,36,0,AP,07:00:00,2,0.106,0.14,N,0.114,N,N,0.157,Monday
2019-04-02,36,0,AP,07:00:00,2,0.095,0.1458,N,0.071,N,N,0.113,Tuesday
2019-04-04,36,0,AP,07:00:00,2,0.1,0.15,N,0.112,N,N,0.164,Thursday
2019-04-05,36,0,AP,07:00:00,2,0.181,0.151,N,0.104,N,N,0.143,Friday
2019-04-08,36,0,AP,07:00:00,2,0.122,0.125,N,0.105,N,N,0.144,Monday
2019-04-09,36,0,AP,07:00:00,2,0.085,0.146,N,0.113,N,N,0.152,Tuesday
2019-04-10,36,0,AP,07:00:00,2,0.08,0.145,N,0.102,N,N,0.155,Wednesday
2019-04-11,36,0,AP,07:00:00,2,0.095,0.136,N,0.105,N,N,0.153,Thursday
2019-04-12,36,0,AP,07:00:00,2,0.066,0.142,N,0.118,N,N,0.169,Friday
2019-04-15,36,0,AP,07:00:00,2,0.0858,0.143,N,0.11,N,N,0.148,Monday
2019-04-18,36,0,AP,07:00:00,2,0.085,0.141,N,0.108,N,N,0.156,Thursday
2019-04-19,36,0,AP,07:00:00,2,0.085,0.129,N,0.087,N,N,0.126,Friday
2019-05-07,36,0,AP,07:00:00,2,0.091,0.14,N,0.112,N,N,0.155,Tuesday
2019-05-09,36,0,AP,07:00:00,2,0.075,0.125,N,0.099,N,N,0.153,Thursday
2019-05-10,36,0,AP,07:00:00,2,0.095,0.105,N,0.108,N,N,0.152,Friday
2019-05-13,36,0,AP,07:00:00,2,0.081,0.102,N,0.102,N,N,0.155,Monday
2019-05-14,36,0,AP,07:00:00,2,0.081,0.146,N,0.106,N,N,0.148,Tuesday
2019-05-15,36,0,AP,07:00:00,2,0.079,0.142,N,0.058,N,N,0.102,Wednesday
2019-05-20,36,0,AP,07:00:00,2,0.072,0.14,N,0.107,N,N,0.162,Monday
2019-03-21,36,0,AP,07:00:00,2,0.177,0.151,N,0.117,N,N,0.166,Thursday
2019-01-30,36,0,AP,07:00:00,2,0.098,0.129,N,0.112,N,N,0.128,Wednesday
2019-01-07,47,0,BA,07:00:00,2,0.022,0.0323,N,0.048,N,N,0.057,Monday
2019-01-08,47,0,BA,07:00:00,2,0.02,0.042,N,0.053,N,N,0.059,Tuesday
2019-01-10,47,0,BA,07:00:00,2,0.017,0.0264,N,0.061,N,N,0.07,Thursday
2019-01-11,47,0,BA,07:00:00,2,0.023,0.0296,N,0.046,N,N,0.051,Friday
2019-01-14,47,0,BA,07:00:00,2,0.018,0.027,N,0.063,N,N,0.069,Monday
2019-01-15,47,0,BA,07:00:00,2,0.02,0.031,N,0.057,N,N,0.064,Tuesday
2019-01-16,47,0,BA,07:00:00,2,0.01596,0.029,N,0.048,N,N,0.055,Wednesday
2019-01-17,47,0,BA,07:00:00,2,0.022,0.031,N,0.055,N,N,0.062,Thursday
2019-01-18,47,0,BA,07:00:00,2,0.018,0.029,N,0.048,N,N,0.055,Friday
2019-01-21,47,0,BA,07:00:00,2,0.025,0.042,N,0.052,N,N,0.057,Monday
2019-01-22,47,0,BA,07:00:00,2,0.0174,0.036,N,0.055,N,N,0.065,Tuesday
2019-01-23,47,0,BA,07:00:00,2,0.0174,0.044,N,0.063,N,N,0.072,Wednesday
2019-01-24,47,0,BA,07:00:00,2,0.028,0.0288,N,0.049,N,N,0.059,Thursday
2019-01-28,47,0,BA,07:00:00,2,0.018,0.033,N,0.049,N,N,0.057,Monday
2019-01-29,47,0,BA,07:00:00,2,0.023,0.034,N,0.058,N,N,0.065,Tuesday
2019-01-31,47,0,BA,07:00:00,2,0.031,0.02975,N,0.061,N,N,0.074,Thursday
2019-02-01,47,0,BA,07:00:00,2,0.016,0.028,N,0.049,N,N,0.059,Friday
2019-02-04,47,0,BA,07:00:00,2,0.023,0.036,N,0.052,N,N,0.061,Monday
2019-02-05,47,0,BA,07:00:00,2,0.01688,0.032,N,0.05,N,N,0.057,Tuesday
2019-02-06,47,0,BA,07:00:00,2,0.021,0.026,N,0.05,N,N,0.057,Wednesday
2019-02-07,47,0,BA,07:00:00,2,0.0174,0.043,N,0.053,N,N,0.061,Thursday
2019-02-08,47,0,BA,07:00:00,2,0.019,0.036,N,0.045,N,N,0.05,Friday
2019-02-11,47,0,BA,07:00:00,2,0.0188,0.0242,N,0.066,N,N,0.073,Monday
2019-02-12,47,0,BA,07:00:00,2,0.017,0.02905,N,0.049,N,N,0.059,Tuesday
2019-02-15,47,0,BA,07:00:00,2,0.0188,0.0242,N,0.056,N,N,0.062,Friday
2019-02-19,47,0,BA,07:00:00,2,0.025,0.024,N,0.04,N,N,0.049,Tuesday
2019-02-20,47,0,BA,07:00:00,2,0.031,0.0323,N,0.046,N,N,0.055,Wednesday
2019-02-21,47,0,BA,07:00:00,2,0.022,0.028,N,0.045,N,N,0.053,Thursday
2019-03-11,47,0,BA,07:00:00,2,0.018,0.036,N,0.054,N,N,0.058,Monday
2019-03-13,47,0,BA,07:00:00,2,0.01844,0.027,N,0.043,N,N,0.047,Wednesday
2019-03-15,47,0,BA,07:00:00,2,0.017,0.022,N,0.041,N,N,0.047,Friday
2019-03-18,47,0,BA,07:00:00,2,0.018,0.031,N,0.049,N,N,0.055,Monday
2019-03-19,47,0,BA,07:00:00,2,0.022,0.027,N,0.046,N,N,0.054,Tuesday
2019-03-26,47,0,BA,07:00:00,2,0.017,0.028,N,0.047,N,N,0.053,Tuesday
2019-03-27,47,0,BA,07:00:00,2,0.015,0.032,N,0.041,N,N,0.049,Wednesday
2019-03-29,47,0,BA,07:00:00,2,0.01,0.034,N,0.04,N,N,0.047,Friday
2019-04-01,47,0,BA,07:00:00,2,0.014,0.044,N,0.042,N,N,0.046,Monday
2019-04-02,47,0,BA,07:00:00,2,0.018,0.033,N,0.044,N,N,0.055,Tuesday
2019-04-03,47,0,BA,07:00:00,2,0.01784,0.028,N,0.042,N,N,0.049,Wednesday
2019-04-04,47,0,BA,07:00:00,2,0.01,0.0323,N,0.041,N,N,0.049,Thursday
2019-04-08,47,0,BA,07:00:00,2,0.012,0.033,N,0.041,N,N,0.048,Monday
2019-04-09,47,0,BA,07:00:00,2,0.018,0.041,N,0.059,N,N,0.073,Tuesday
2019-04-10,47,0,BA,07:00:00,2,0.017,0.022,N,0.057,N,N,0.066,Wednesday
2019-04-11,47,0,BA,07:00:00,2,0.014,0.024,N,0.046,N,N,0.059,Thursday
2019-04-12,47,0,BA,07:00:00,2,0.011,0.021,N,0.033,N,N,0.036,Friday
2019-04-15,47,0,BA,07:00:00,2,0.017,0.03363,N,0.04,N,N,0.047,Monday
2019-04-16,47,0,BA,07:00:00,2,0.02028,0.03363,N,0.041,N,N,0.046,Tuesday
2019-04-18,47,0,BA,07:00:00,2,0.017,0.023,N,0.039,N,N,0.047,Thursday
2019-04-19,47,0,BA,07:00:00,2,0.013,0.021,N,0.044,N,N,0.048,Friday
2019-05-06,47,0,BA,07:00:00,2,0.015,0.024,N,0.037,N,N,0.043,Monday
2019-05-07,47,0,BA,07:00:00,2,0.016,0.028,N,0.037,N,N,0.046,Tuesday
2019-05-09,47,0,BA,07:00:00,2,0.015,0.021,N,0.041,N,N,0.047,Thursday
2019-05-13,47,0,BA,07:00:00,2,0.018,0.027,N,0.044,N,N,0.054,Monday
2019-05-14,47,0,BA,07:00:00,2,0.019,0.029,N,0.04,N,N,0.047,Tuesday
2019-05-15,47,0,BA,07:00:00,2,0.021,0.022,N,0.039,N,N,0.048,Wednesday
2019-05-16,47,0,BA,07:00:00,2,0.017,0.023,N,0.04,N,N,0.048,Thursday
2019-05-20,47,0,BA,07:00:00,2,0.019,0.021,N,0.041,N,N,0.048,Monday
2019-03-21,47,0,BA,07:00:00,2,0.02,0.03,N,0.043,N,N,0.052,Thursday
2019-01-09,53,0,AY,07:00:00,2,0.174,0.218,N,0.177,N,N,0.301,Wednesday
2019-01-10,53,0,AY,07:00:00,2,0.1852,0.234,N,0.185,N,N,0.316,Thursday
2019-01-11,53,0,AY,07:00:00,2,0.153,0.24172,N,0.196,N,N,0.275,Friday
2019-01-14,53,0,AY,07:00:00,2,0.175,0.229,N,0.207,N,N,0.334,Monday
2019-01-15,53,0,AY,07:00:00,2,0.201,0.247,N,0.214,N,N,0.343,Tuesday
2019-01-16,53,0,AY,07:00:00,2,0.158,0.241,N,0.18,N,N,0.305,Wednesday
2019-01-17,53,0,AY,07:00:00,2,0.169,0.243,N,0.203,N,N,0.331,Thursday
2019-01-18,53,0,AY,07:00:00,2,0.158,0.217,N,0.189,N,N,0.287,Friday
2019-01-21,53,0,AY,07:00:00,2,0.175,0.224,N,0.211,N,N,0.348,Monday
2019-01-22,53,0,AY,07:00:00,2,0.189,0.267,N,0.229,N,N,0.351,Tuesday
2019-01-23,53,0,AY,07:00:00,2,0.153,0.215,N,0.201,N,N,0.315,Wednesday
2019-01-24,53,0,AY,07:00:00,2,0.1684,0.2216,N,0.217,N,N,0.349,Thursday
2019-01-25,53,0,AY,07:00:00,2,0.172,0.22892,N,0.192,N,N,0.303,Friday
2019-01-29,53,0,AY,07:00:00,2,0.189,0.245,N,0.193,N,N,0.332,Tuesday
2019-01-31,53,0,AY,07:00:00,2,0.171,0.2216,N,0.249,N,N,0.368,Thursday
2019-02-01,53,0,AY,07:00:00,2,0.176,0.241,N,0.216,N,N,0.327,Friday
2019-02-04,53,0,AY,07:00:00,2,0.204,0.228,N,0.181,N,N,0.303,Monday
2019-02-05,53,0,AY,07:00:00,2,0.16832,0.254,N,0.202,N,N,0.326,Tuesday
2019-02-06,53,0,AY,07:00:00,2,0.186,0.2244,N,0.184,N,N,0.302,Wednesday
2019-02-08,53,0,AY,07:00:00,2,0.164,0.234,N,0.171,N,N,0.271,Friday
2019-02-11,53,0,AY,07:00:00,2,0.1876,0.22,N,0.204,N,N,0.346,Monday
2019-02-12,53,0,AY,07:00:00,2,0.196,0.232,N,0.187,N,N,0.318,Tuesday
2019-02-13,53,0,AY,07:00:00,2,0.166,0.227,N,0.203,N,N,0.312,Wednesday
2019-02-14,53,0,AY,07:00:00,2,0.1816,0.239,N,0.18,N,N,0.307,Thursday
2019-02-15,53,0,AY,07:00:00,2,0.175,0.215,N,0.177,N,N,0.288,Friday
2019-02-18,53,0,AY,07:00:00,2,0.204,0.239,N,0.18,N,N,0.304,Monday
2019-02-19,53,0,AY,07:00:00,2,0.172,0.251,N,0.213,N,N,0.337,Tuesday
2019-02-20,53,0,AY,07:00:00,2,0.198,0.225,N,0.178,N,N,0.293,Wednesday
2019-02-21,53,0,AY,07:00:00,2,0.191,0.26,N,0.195,N,N,0.321,Thursday
2019-02-22,53,0,AY,07:00:00,2,0.166,0.202,N,0.174,N,N,0.279,Friday
2019-03-11,53,0,AY,07:00:00,2,0.202,0.241,N,0.214,N,N,0.339,Monday
2019-03-12,53,0,AY,07:00:00,2,0.183,0.266,N,0.166,N,N,0.274,Tuesday
2019-03-13,53,0,AY,07:00:00,2,0.16,0.241,N,0.215,N,N,0.317,Wednesday
2019-03-14,53,0,AY,07:00:00,2,0.1666,0.267,N,0.258,N,N,0.384,Thursday
2019-03-15,53,0,AY,07:00:00,2,0.174,0.217,N,0.242,N,N,0.331,Friday
2019-03-20,53,0,AY,07:00:00,2,0.178,0.223,N,0.194,N,N,0.306,Wednesday
2019-03-25,53,0,AY,07:00:00,2,0.193,0.24,N,0.205,N,N,0.315,Monday
2019-03-26,53,0,AY,07:00:00,2,0.192,0.246,N,0.214,N,N,0.328,Tuesday
2019-03-27,53,0,AY,07:00:00,2,0.185,0.224,N,0.156,N,N,0.259,Wednesday
2019-03-28,53,0,AY,07:00:00,2,0.174,0.242,N,0.201,N,N,0.33,Thursday
2019-04-02,53,0,AY,07:00:00,2,0.193,0.252,N,0.217,N,N,0.352,Tuesday
2019-04-04,53,0,AY,07:00:00,2,0.196,0.226,N,0.213,N,N,0.318,Thursday
2019-04-05,53,0,AY,07:00:00,2,0.173,0.22892,N,0.187,N,N,0.296,Friday
2019-04-08,53,0,AY,07:00:00,2,0.18,0.231,N,0.201,N,N,0.332,Monday
2019-04-09,53,0,AY,07:00:00,2,0.195,0.266,N,0.248,N,N,0.373,Tuesday
2019-04-10,53,0,AY,07:00:00,2,0.189,0.245,N,0.222,N,N,0.341,Wednesday
2019-04-11,53,0,AY,07:00:00,2,0.196,0.215,N,0.241,N,N,0.349,Thursday
2019-04-12,53,0,AY,07:00:00,2,0.172,0.166,N,0.202,N,N,0.305,Friday
2019-04-15,53,0,AY,07:00:00,2,0.196,0.233,N,0.183,N,N,0.303,Monday
2019-04-18,53,0,AY,07:00:00,2,0.19,0.221,N,0.202,N,N,0.324,Thursday
2019-04-19,53,0,AY,07:00:00,2,0.164,0.185,N,0.169,N,N,0.277,Friday
2019-05-06,53,0,AY,07:00:00,2,0.182,0.218,N,0.184,N,N,0.278,Monday
2019-05-07,53,0,AY,07:00:00,2,0.179,0.217,N,0.188,N,N,0.294,Tuesday
