date,train,way,station,hour,composition,p1q0,p2q0,p3q0,p0q1,p0q2,p0q3,p0q0,day
2019-03-27,12,0,BC,10:00:00,2,0.126,N,N,N,N,N,0.012,Wednesday
2019-03-28,12,0,BC,10:00:00,2,0.118,N,N,N,N,N,0.011,Thursday
2019-03-29,12,0,BC,10:00:00,2,0.107,N,N,N,N,N,0.011,Friday
2019-04-01,12,0,BC,10:00:00,2,0.108,N,N,N,N,N,0.015,Monday
2019-04-02,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.005,Tuesday
2019-04-03,12,0,BC,10:00:00,2,0.116,N,N,N,N,N,0.007,Wednesday
2019-04-04,12,0,BC,10:00:00,2,0.121,N,N,N,N,N,0.015,Thursday
2019-04-05,12,0,BC,10:00:00,2,0.117,N,N,N,N,N,0.011,Friday
2019-04-08,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.012,Monday
2019-04-09,12,0,BC,10:00:00,2,0.128,N,N,N,N,N,0.012,Tuesday
2019-04-11,12,0,BC,10:00:00,2,0.123,N,N,N,N,N,0.013,Thursday
2019-04-12,12,0,BC,10:00:00,2,0.103,N,N,N,N,N,0.015,Friday
2019-04-15,12,0,BC,10:00:00,2,0.116,N,N,N,N,N,0.018,Monday
2019-04-18,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.013,Thursday
2019-04-19,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.015,Friday
2019-05-06,12,0,BC,10:00:00,2,0.112,N,N,N,N,N,0.007,Monday
2019-05-07,12,0,BC,10:00:00,2,0.117,N,N,N,N,N,0.015,Tuesday
2019-05-09,12,0,BC,10:00:00,2,0.12,N,N,N,N,N,0.017,Thursday
2019-05-13,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.015,Monday
2019-05-14,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.018,Tuesday
2019-05-20,12,0,BC,10:00:00,2,0.129,N,N,N,N,N,0.017,Monday
2019-03-21,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.015,Thursday
2019-01-07,2,0,AX,10:00:00,2,0.045,N,N,N,N,N,0.06,Monday
2019-01-08,2,0,AX,10:00:00,2,0.044,N,N,N,N,N,0.048,Tuesday
2019-01-09,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.05,Wednesday
2019-01-10,2,0,AX,10:00:00,2,0.061,N,N,N,N,N,0.061,Thursday
2019-01-11,2,0,AX,10:00:00,2,0.042,N,N,N,N,N,0.061,Friday
2019-01-14,2,0,AX,10:00:00,2,0.043,N,N,N,N,N,0.065,Monday
2019-01-15,2,0,AX,10:00:00,2,0.045,N,N,N,N,N,0.075,Tuesday
2019-01-16,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.058,Wednesday
2019-01-17,2,0,AX,10:00:00,2,0.042,N,N,N,N,N,0.062,Thursday
2019-01-18,2,0,AX,10:00:00,2,0.04,N,N,N,N,N,0.084,Friday
2019-01-21,2,0,AX,10:00:00,2,0.054,N,N,N,N,N,0.066,Monday
2019-01-22,2,0,AX,10:00:00,2,0.037,N,N,N,N,N,0.062,Tuesday
2019-01-23,2,0,AX,10:00:00,2,0.043,N,N,N,N,N,0.04,Wednesday
2019-01-25,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.064,Friday
2019-01-28,2,0,AX,10:00:00,2,0.052,N,N,N,N,N,0.045,Monday
2019-01-29,2,0,AX,10:00:00,2,0.039,N,N,N,N,N,0.07,Tuesday
2019-01-31,2,0,AX,10:00:00,2,0.053,N,N,N,N,N,0.06,Thursday
2019-02-01,2,0,AX,10:00:00,2,0.044,N,N,N,N,N,0.054,Friday
2019-02-04,2,0,AX,10:00:00,2,0.043,N,N,N,N,N,0.054,Monday
2019-02-05,2,0,AX,10:00:00,2,0.047,N,N,N,N,N,0.058,Tuesday
2019-02-06,2,0,AX,10:00:00,2,0.047,N,N,N,N,N,0.064,Wednesday
2019-02-08,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.053,Friday
2019-02-11,2,0,AX,10:00:00,2,0.038,N,N,N,N,N,0.053,Monday
2019-02-13,2,0,AX,10:00:00,2,0.04,N,N,N,N,N,0.067,Wednesday
2019-02-14,2,0,AX,10:00:00,2,0.057,N,N,N,N,N,0.055,Thursday
2019-02-15,2,0,AX,10:00:00,2,0.037,N,N,N,N,N,0.056,Friday
2019-02-19,2,0,AX,10:00:00,2,0.04,N,N,N,N,N,0.05,Tuesday
2019-02-20,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.049,Wednesday
2019-02-21,2,0,AX,10:00:00,2,0.045,N,N,N,N,N,0.06,Thursday
2019-02-22,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.055,Friday
2019-03-11,2,0,AX,10:00:00,2,0.053,N,N,N,N,N,0.078,Monday
2019-03-12,2,0,AX,10:00:00,2,0.062,N,N,N,N,N,0.072,Tuesday
2019-03-13,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.056,Wednesday
2019-03-14,2,0,AX,10:00:00,2,0.046,N,N,N,N,N,0.07,Thursday
2019-03-15,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.053,Friday
2019-03-18,2,0,AX,10:00:00,2,0.054,N,N,N,N,N,0.073,Monday
2019-03-19,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.062,Tuesday
2019-03-22,2,0,AX,10:00:00,2,0.049,N,N,N,N,N,0.048,Friday
2019-03-26,2,0,AX,10:00:00,2,0.06,N,N,N,N,N,0.065,Tuesday
2019-03-28,2,0,AX,10:00:00,2,0.045,N,N,N,N,N,0.052,Thursday
2019-03-29,2,0,AX,10:00:00,2,0.049,N,N,N,N,N,0.064,Friday
2019-04-01,2,0,AX,10:00:00,2,0.052,N,N,N,N,N,0.069,Monday
2019-04-02,2,0,AX,10:00:00,2,0.047,N,N,N,N,N,0.046,Tuesday
2019-04-09,2,0,AX,10:00:00,2,0.041,N,N,N,N,N,0.06,Tuesday
2019-04-10,2,0,AX,10:00:00,2,0.04,N,N,N,N,N,0.072,Wednesday
2019-04-11,2,0,AX,10:00:00,2,0.042,N,N,N,N,N,0.063,Thursday
2019-04-12,2,0,AX,10:00:00,2,0.048,N,N,N,N,N,0.065,Friday
2019-04-18,2,0,AX,10:00:00,2,0.044,N,N,N,N,N,0.056,Thursday
2019-04-19,2,0,AX,10:00:00,2,0.05,N,N,N,N,N,0.056,Friday
2019-05-06,2,0,AX,10:00:00,2,0.037,N,N,N,N,N,0.06,Monday
2019-05-07,2,0,AX,10:00:00,2,0.041,N,N,N,N,N,0.049,Tuesday
2019-05-09,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.055,Thursday
2019-05-10,2,0,AX,10:00:00,2,0.047,N,N,N,N,N,0.064,Friday
2019-05-13,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.053,Monday
2019-05-14,2,0,AX,10:00:00,2,0.052,N,N,N,N,N,0.06,Tuesday
2019-05-15,2,0,AX,10:00:00,2,0.049,N,N,N,N,N,0.068,Wednesday
2019-01-07,29,0,BG,06:00:00,2,0.015,N,N,N,N,N,0.068,Monday
2019-01-08,29,0,BG,06:00:00,2,0.017,N,N,N,N,N,0.053,Tuesday
2019-01-09,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.052,Wednesday
2019-01-10,29,0,BG,06:00:00,2,0.01,N,N,N,N,N,0.059,Thursday
2019-01-11,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.04,Friday
2019-01-14,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.054,Monday
2019-01-15,29,0,BG,06:00:00,2,0.012,N,N,N,N,N,0.049,Tuesday
2019-01-17,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.053,Thursday
2019-01-21,29,0,BG,06:00:00,2,0.022,N,N,N,N,N,0.076,Monday
2019-01-23,29,0,BG,06:00:00,2,0.02,N,N,N,N,N,0.05,Wednesday
2019-01-24,29,0,BG,06:00:00,2,0.022,N,N,N,N,N,0.067,Thursday
2019-01-25,29,0,BG,06:00:00,2,0.015,N,N,N,N,N,0.05,Friday
2019-01-29,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.048,Tuesday
2019-01-31,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.049,Thursday
2019-02-01,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.045,Friday
2019-02-04,29,0,BG,06:00:00,2,0.015,N,N,N,N,N,0.047,Monday
2019-02-05,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.052,Tuesday
2019-02-06,29,0,BG,06:00:00,2,0.011,N,N,N,N,N,0.053,Wednesday
2019-02-08,29,0,BG,06:00:00,2,0.017,N,N,N,N,N,0.055,Friday
2019-02-11,29,0,BG,06:00:00,2,0.009,N,N,N,N,N,0.069,Monday
2019-02-12,29,0,BG,06:00:00,2,0.019,N,N,N,N,N,0.061,Tuesday
2019-02-13,29,0,BG,06:00:00,2,0.012,N,N,N,N,N,0.037,Wednesday
2019-02-14,29,0,BG,06:00:00,2,0.024,N,N,N,N,N,0.055,Thursday
2019-02-15,29,0,BG,06:00:00,2,0.018,N,N,N,N,N,0.042,Friday
2019-02-18,29,0,BG,06:00:00,2,0.017,N,N,N,N,N,0.053,Monday
2019-02-21,29,0,BG,06:00:00,2,0.021,N,N,N,N,N,0.052,Thursday
2019-02-22,29,0,BG,06:00:00,2,0.008,N,N,N,N,N,0.052,Friday
2019-03-11,29,0,BG,06:00:00,2,0.021,N,N,N,N,N,0.056,Monday
2019-03-12,29,0,BG,06:00:00,2,0.019,N,N,N,N,N,0.05,Tuesday
2019-03-14,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.054,Thursday
2019-03-15,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.051,Friday
2019-03-19,29,0,BG,06:00:00,2,0.013,N,N,N,N,N,0.064,Tuesday
2019-03-20,29,0,BG,06:00:00,2,0.014,N,N,N,N,N,0.052,Wednesday
2019-03-22,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.044,Friday
2019-03-25,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.059,Monday
2019-03-27,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.041,Wednesday
2019-03-28,29,0,BG,06:00:00,2,0.017,N,N,N,N,N,0.046,Thursday
2019-03-29,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.052,Friday
2019-04-01,29,0,BG,06:00:00,2,0.013,N,N,N,N,N,0.047,Monday
2019-04-02,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.052,Tuesday
2019-04-04,29,0,BG,06:00:00,2,0.015,N,N,N,N,N,0.05,Thursday
2019-04-05,29,0,BG,06:00:00,2,0.02,N,N,N,N,N,0.047,Friday
2019-04-08,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.044,Monday
2019-04-09,29,0,BG,06:00:00,2,0.014,N,N,N,N,N,0.052,Tuesday
2019-04-10,29,0,BG,06:00:00,2,0.02,N,N,N,N,N,0.055,Wednesday
2019-04-11,29,0,BG,06:00:00,2,0.023,N,N,N,N,N,0.058,Thursday
2019-04-16,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.05,Tuesday
2019-04-18,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.044,Thursday
2019-04-19,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.04,Friday
2019-05-07,29,0,BG,06:00:00,2,0.017,N,N,N,N,N,0.039,Tuesday
2019-05-09,29,0,BG,06:00:00,2,0.022,N,N,N,N,N,0.047,Thursday
2019-05-10,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.046,Friday
2019-05-13,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.068,Monday
2019-05-14,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.053,Tuesday
2019-05-16,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.061,Thursday
2019-05-20,29,0,BG,06:00:00,2,0.022,N,N,N,N,N,0.055,Monday
2019-01-08,46,0,AR,10:00:00,2,0.02,N,N,N,N,N,0.037,Tuesday
2019-01-09,46,0,AR,10:00:00,2,0.01719149,N,N,N,N,N,0.029,Wednesday
2019-01-14,46,0,AR,10:00:00,2,0.018,N,N,N,N,N,0.024,Monday
2019-01-15,46,0,AR,10:00:00,2,0.018,N,N,N,N,N,0.028,Tuesday
2019-01-16,46,0,AR,10:00:00,2,0.01719149,N,N,N,N,N,0.024,Wednesday
2019-01-17,46,0,AR,10:00:00,2,0.022,N,N,N,N,N,0.027,Thursday
2019-01-18,46,0,AR,10:00:00,2,0.018,N,N,N,N,N,0.025,Friday
2019-01-21,46,0,AR,10:00:00,2,0.024,N,N,N,N,N,0.035,Monday
2019-01-22,46,0,AR,10:00:00,2,0.01719149,N,N,N,N,N,0.031,Tuesday
2019-01-23,46,0,AR,10:00:00,2,0.01719149,N,N,N,N,N,0.037,Wednesday
2019-01-28,46,0,AR,10:00:00,2,0.017,N,N,N,N,N,0.029,Monday
2019-01-29,46,0,AR,10:00:00,2,0.021,N,N,N,N,N,0.03,Tuesday
2019-02-01,46,0,AR,10:00:00,2,0.016,N,N,N,N,N,0.025,Friday
2019-02-04,46,0,AR,10:00:00,2,0.022,N,N,N,N,N,0.03,Monday
2019-02-05,46,0,AR,10:00:00,2,0.01719149,N,N,N,N,N,0.028,Tuesday
2019-02-06,46,0,AR,10:00:00,2,0.02,N,N,N,N,N,0.02,Wednesday
2019-02-07,46,0,AR,10:00:00,2,0.01719149,N,N,N,N,N,0.037,Thursday
2019-02-08,46,0,AR,10:00:00,2,0.017,N,N,N,N,N,0.028,Friday
2019-02-13,46,0,AR,10:00:00,2,0.02,N,N,N,N,N,0.031,Wednesday
2019-02-19,46,0,AR,10:00:00,2,0.024,N,N,N,N,N,0.021,Tuesday
2019-02-21,46,0,AR,10:00:00,2,0.021,N,N,N,N,N,0.023,Thursday
2019-02-22,46,0,AR,10:00:00,2,0.02,N,N,N,N,N,0.021,Friday
2019-03-11,46,0,AR,10:00:00,2,0.016,N,N,N,N,N,0.031,Monday
2019-03-12,46,0,AR,10:00:00,2,0.017,N,N,N,N,N,0.026,Tuesday
2019-03-13,46,0,AR,10:00:00,2,0.01719149,N,N,N,N,N,0.021,Wednesday
2019-03-14,46,0,AR,10:00:00,2,0.01719149,N,N,N,N,N,0.028,Thursday
2019-03-15,46,0,AR,10:00:00,2,0.015,N,N,N,N,N,0.02,Friday
2019-03-18,46,0,AR,10:00:00,2,0.018,N,N,N,N,N,0.026,Monday
2019-03-19,46,0,AR,10:00:00,2,0.022,N,N,N,N,N,0.023,Tuesday
2019-03-20,46,0,AR,10:00:00,2,0.018,N,N,N,N,N,0.02,Wednesday
2019-03-22,46,0,AR,10:00:00,2,0.015,N,N,N,N,N,0.026,Friday
2019-03-26,46,0,AR,10:00:00,2,0.016,N,N,N,N,N,0.023,Tuesday
2019-03-27,46,0,AR,10:00:00,2,0.015,N,N,N,N,N,0.027,Wednesday
2019-03-28,46,0,AR,10:00:00,2,0.017,N,N,N,N,N,0.023,Thursday
2019-03-29,46,0,AR,10:00:00,2,0.009,N,N,N,N,N,0.027,Friday
2019-04-01,46,0,AR,10:00:00,2,0.013,N,N,N,N,N,0.039,Monday
2019-04-02,46,0,AR,10:00:00,2,0.019,N,N,N,N,N,0.029,Tuesday
2019-04-03,46,0,AR,10:00:00,2,0.01719149,N,N,N,N,N,0.023,Wednesday
2019-04-05,46,0,AR,10:00:00,2,0.015,N,N,N,N,N,0.023,Friday
2019-04-08,46,0,AR,10:00:00,2,0.01,N,N,N,N,N,0.027,Monday
2019-04-09,46,0,AR,10:00:00,2,0.019,N,N,N,N,N,0.037,Tuesday
2019-04-10,46,0,AR,10:00:00,2,0.014,N,N,N,N,N,0.017,Wednesday
2019-04-11,46,0,AR,10:00:00,2,0.012,N,N,N,N,N,0.019,Thursday
2019-04-12,46,0,AR,10:00:00,2,0.011,N,N,N,N,N,0.017,Friday
2019-04-18,46,0,AR,10:00:00,2,0.016,N,N,N,N,N,0.021,Thursday
2019-04-19,46,0,AR,10:00:00,2,0.012,N,N,N,N,N,0.015,Friday
2019-05-06,46,0,AR,10:00:00,2,0.013,N,N,N,N,N,0.018,Monday
2019-05-07,46,0,AR,10:00:00,2,0.015,N,N,N,N,N,0.023,Tuesday
2019-05-09,46,0,AR,10:00:00,2,0.013,N,N,N,N,N,0.016,Thursday
2019-05-13,46,0,AR,10:00:00,2,0.017,N,N,N,N,N,0.021,Monday
2019-05-14,46,0,AR,10:00:00,2,0.017,N,N,N,N,N,0.023,Tuesday
2019-05-15,46,0,AR,10:00:00,2,0.018,N,N,N,N,N,0.016,Wednesday
2019-05-16,46,0,AR,10:00:00,2,0.016,N,N,N,N,N,0.019,Thursday
2019-05-20,46,0,AR,10:00:00,2,0.018,N,N,N,N,N,0.017,Monday
2019-03-21,46,0,AR,10:00:00,2,0.018,N,N,N,N,N,0.025,Thursday
2019-01-30,46,0,AR,10:00:00,2,0.026,N,N,N,N,N,0.025,Wednesday
2019-01-07,51,0,AV,10:00:00,2,0.025,N,N,N,N,N,0.106,Monday
2019-01-08,51,0,AV,10:00:00,2,0.013,N,N,N,N,N,0.117,Tuesday
2019-01-09,51,0,AV,10:00:00,2,0.012,N,N,N,N,N,0.114,Wednesday
2019-01-11,51,0,AV,10:00:00,2,0.011,N,N,N,N,N,0.1,Friday
2019-01-14,51,0,AV,10:00:00,2,0.014,N,N,N,N,N,0.114,Monday
2019-01-15,51,0,AV,10:00:00,2,0.009,N,N,N,N,N,0.132,Tuesday
2019-01-16,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.102,Wednesday
2019-01-17,51,0,AV,10:00:00,2,0.012,N,N,N,N,N,0.11,Thursday
2019-01-18,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.095,Friday
2019-01-21,51,0,AV,10:00:00,2,0.036,N,N,N,N,N,0.117,Monday
2019-01-22,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.12,Tuesday
2019-01-23,51,0,AV,10:00:00,2,0.015,N,N,N,N,N,0.101,Wednesday
2019-01-25,51,0,AV,10:00:00,2,0.012,N,N,N,N,N,0.116,Friday
2019-01-28,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.127,Monday
2019-01-29,51,0,AV,10:00:00,2,0.014,N,N,N,N,N,0.123,Tuesday
2019-01-31,51,0,AV,10:00:00,2,0.016,N,N,N,N,N,0.105,Thursday
2019-02-01,51,0,AV,10:00:00,2,0.01,N,N,N,N,N,0.116,Friday
2019-02-04,51,0,AV,10:00:00,2,0.011,N,N,N,N,N,0.129,Monday
2019-02-06,51,0,AV,10:00:00,2,0.017,N,N,N,N,N,0.118,Wednesday
2019-02-07,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.14,Thursday
2019-02-08,51,0,AV,10:00:00,2,0.02,N,N,N,N,N,0.115,Friday
2019-02-12,51,0,AV,10:00:00,2,0.023,N,N,N,N,N,0.13,Tuesday
2019-02-13,51,0,AV,10:00:00,2,0.01,N,N,N,N,N,0.1,Wednesday
2019-02-15,51,0,AV,10:00:00,2,0.013,N,N,N,N,N,0.11,Friday
2019-02-18,51,0,AV,10:00:00,2,0.014,N,N,N,N,N,0.134,Monday
2019-02-20,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.136,Wednesday
2019-02-21,51,0,AV,10:00:00,2,0.017,N,N,N,N,N,0.119,Thursday
2019-02-22,51,0,AV,10:00:00,2,0.012,N,N,N,N,N,0.104,Friday
2019-03-11,51,0,AV,10:00:00,2,0.016,N,N,N,N,N,0.139,Monday
2019-03-12,51,0,AV,10:00:00,2,0.012,N,N,N,N,N,0.125,Tuesday
2019-03-13,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.111,Wednesday
2019-03-15,51,0,AV,10:00:00,2,0.018,N,N,N,N,N,0.113,Friday
2019-03-18,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.145,Monday
2019-03-19,51,0,AV,10:00:00,2,0.023,N,N,N,N,N,0.13,Tuesday
2019-03-20,51,0,AV,10:00:00,2,0.019,N,N,N,N,N,0.117,Wednesday
2019-03-25,51,0,AV,10:00:00,2,0.021,N,N,N,N,N,0.134,Monday
2019-03-26,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.127,Tuesday
2019-03-27,51,0,AV,10:00:00,2,0.015,N,N,N,N,N,0.12,Wednesday
2019-03-28,51,0,AV,10:00:00,2,0.015,N,N,N,N,N,0.114,Thursday
2019-03-29,51,0,AV,10:00:00,2,0.015,N,N,N,N,N,0.118,Friday
2019-04-01,51,0,AV,10:00:00,2,0.012,N,N,N,N,N,0.119,Monday
2019-04-02,51,0,AV,10:00:00,2,0.018,N,N,N,N,N,0.129,Tuesday
2019-04-03,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.122,Wednesday
2019-04-04,51,0,AV,10:00:00,2,0.019,N,N,N,N,N,0.125,Thursday
2019-04-05,51,0,AV,10:00:00,2,0.016,N,N,N,N,N,0.115,Friday
2019-04-08,51,0,AV,10:00:00,2,0.012,N,N,N,N,N,0.123,Monday
2019-04-09,51,0,AV,10:00:00,2,0.017,N,N,N,N,N,0.122,Tuesday
2019-04-10,51,0,AV,10:00:00,2,0.018,N,N,N,N,N,0.124,Wednesday
2019-04-11,51,0,AV,10:00:00,2,0.019,N,N,N,N,N,0.124,Thursday
2019-04-12,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.112,Friday
2019-04-15,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.137,Monday
2019-04-18,51,0,AV,10:00:00,2,0.015,N,N,N,N,N,0.132,Thursday
2019-04-19,51,0,AV,10:00:00,2,0.011,N,N,N,N,N,0.119,Friday
2019-05-06,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.13,Monday
2019-05-07,51,0,AV,10:00:00,2,0.015,N,N,N,N,N,0.12,Tuesday
2019-05-09,51,0,AV,10:00:00,2,0.01,N,N,N,N,N,0.123,Thursday
2019-05-10,51,0,AV,10:00:00,2,0.018,N,N,N,N,N,0.103,Friday
2019-05-13,51,0,AV,10:00:00,2,0.033,N,N,N,N,N,0.11,Monday
2019-05-14,51,0,AV,10:00:00,2,0.02,N,N,N,N,N,0.136,Tuesday
2019-05-15,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.117,Wednesday
2019-05-16,51,0,AV,10:00:00,2,0.014,N,N,N,N,N,0.114,Thursday
2019-05-20,51,0,AV,10:00:00,2,0.019,N,N,N,N,N,0.15,Monday
2019-03-21,51,0,AV,10:00:00,2,0.01616667,N,N,N,N,N,0.123,Thursday
