date,train,way,station,hour,composition,p1q0,p2q0,p3q0,p0q1,p0q2,p0q3,p0q0,day
2019-03-27,12,0,BC,10:00:00,2,0.126,N,N,N,N,N,0.012,Wednesday
2019-03-28,12,0,BC,10:00:00,2,0.118,N,N,N,N,N,0.011,Thursday
2019-03-29,12,0,BC,10:00:00,2,0.107,N,N,N,N,N,0.011,Friday
2019-04-01,12,0,BC,10:00:00,2,0.108,N,N,N,N,N,0.015,Monday
2019-04-02,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.005,Tuesday
2019-04-03,12,0,BC,10:00:00,2,0.116,N,N,N,N,N,0.007,Wednesday
2019-04-04,12,0,BC,10:00:00,2,0.121,N,N,N,N,N,0.015,Thursday
2019-04-05,12,0,BC,10:00:00,2,0.117,N,N,N,N,N,0.011,Friday
2019-04-08,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.012,Monday
2019-04-09,12,0,BC,10:00:00,2,0.128,N,N,N,N,N,0.012,Tuesday
2019-04-11,12,0,BC,10:00:00,2,0.123,N,N,N,N,N,0.013,Thursday
2019-04-12,12,0,BC,10:00:00,2,0.103,N,N,N,N,N,0.015,Friday
2019-04-15,12,0,BC,10:00:00,2,0.116,N,N,N,N,N,0.018,Monday
2019-04-18,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.013,Thursday
2019-04-19,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.015,Friday
2019-05-06,12,0,BC,10:00:00,2,0.112,N,N,N,N,N,0.007,Monday
2019-05-07,12,0,BC,10:00:00,2,0.117,N,N,N,N,N,0.015,Tuesday
2019-05-09,12,0,BC,10:00:00,2,0.12,N,N,N,N,N,0.017,Thursday
2019-05-13,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.015,Monday
2019-05-14,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.018,Tuesday
2019-05-20,12,0,BC,10:00:00,2,0.129,N,N,N,N,N,0.017,Monday
2019-03-21,12,0,BC,10:00:00,2,0.120589743589744,N,N,N,N,N,0.015,Thursday
2019-01-07,2,0,AX,10:00:00,2,0.045,N,N,N,N,N,0.06,Monday
2019-01-08,2,0,AX,10:00:00,2,0.044,N,N,N,N,N,0.048,Tuesday
2019-01-09,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.05,Wednesday
2019-01-10,2,0,AX,10:00:00,2,0.061,N,N,N,N,N,0.061,Thursday
2019-01-11,2,0,AX,10:00:00,2,0.042,N,N,N,N,N,0.061,Friday
2019-01-14,2,0,AX,10:00:00,2,0.043,N,N,N,N,N,0.065,Monday
2019-01-15,2,0,AX,10:00:00,2,0.045,N,N,N,N,N,0.075,Tuesday
2019-01-16,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.058,Wednesday
2019-01-17,2,0,AX,10:00:00,2,0.042,N,N,N,N,N,0.062,Thursday
2019-01-18,2,0,AX,10:00:00,2,0.04,N,N,N,N,N,0.084,Friday
2019-01-21,2,0,AX,10:00:00,2,0.054,N,N,N,N,N,0.066,Monday
2019-01-22,2,0,AX,10:00:00,2,0.037,N,N,N,N,N,0.062,Tuesday
2019-01-23,2,0,AX,10:00:00,2,0.043,N,N,N,N,N,0.04,Wednesday
2019-01-25,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.064,Friday
2019-01-28,2,0,AX,10:00:00,2,0.052,N,N,N,N,N,0.045,Monday
2019-01-29,2,0,AX,10:00:00,2,0.039,N,N,N,N,N,0.07,Tuesday
2019-01-31,2,0,AX,10:00:00,2,0.053,N,N,N,N,N,0.06,Thursday
2019-02-01,2,0,AX,10:00:00,2,0.044,N,N,N,N,N,0.054,Friday
2019-02-04,2,0,AX,10:00:00,2,0.043,N,N,N,N,N,0.054,Monday
2019-02-05,2,0,AX,10:00:00,2,0.047,N,N,N,N,N,0.058,Tuesday
2019-02-06,2,0,AX,10:00:00,2,0.047,N,N,N,N,N,0.064,Wednesday
2019-02-08,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.053,Friday
2019-02-11,2,0,AX,10:00:00,2,0.038,N,N,N,N,N,0.053,Monday
2019-02-13,2,0,AX,10:00:00,2,0.04,N,N,N,N,N,0.067,Wednesday
2019-02-14,2,0,AX,10:00:00,2,0.057,N,N,N,N,N,0.055,Thursday
2019-02-15,2,0,AX,10:00:00,2,0.037,N,N,N,N,N,0.056,Friday
2019-02-19,2,0,AX,10:00:00,2,0.04,N,N,N,N,N,0.05,Tuesday
2019-02-20,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.049,Wednesday
2019-02-21,2,0,AX,10:00:00,2,0.045,N,N,N,N,N,0.06,Thursday
2019-02-22,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.055,Friday
2019-03-11,2,0,AX,10:00:00,2,0.053,N,N,N,N,N,0.078,Monday
2019-03-12,2,0,AX,10:00:00,2,0.062,N,N,N,N,N,0.072,Tuesday
2019-03-13,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.056,Wednesday
2019-03-14,2,0,AX,10:00:00,2,0.046,N,N,N,N,N,0.07,Thursday
2019-03-15,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.053,Friday
2019-03-18,2,0,AX,10:00:00,2,0.054,N,N,N,N,N,0.073,Monday
2019-03-19,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.062,Tuesday
2019-03-22,2,0,AX,10:00:00,2,0.049,N,N,N,N,N,0.048,Friday
2019-03-26,2,0,AX,10:00:00,2,0.06,N,N,N,N,N,0.065,Tuesday
2019-03-28,2,0,AX,10:00:00,2,0.045,N,N,N,N,N,0.052,Thursday
2019-03-29,2,0,AX,10:00:00,2,0.049,N,N,N,N,N,0.064,Friday
2019-04-01,2,0,AX,10:00:00,2,0.052,N,N,N,N,N,0.069,Monday
2019-04-02,2,0,AX,10:00:00,2,0.047,N,N,N,N,N,0.046,Tuesday
2019-04-09,2,0,AX,10:00:00,2,0.041,N,N,N,N,N,0.06,Tuesday
2019-04-10,2,0,AX,10:00:00,2,0.04,N,N,N,N,N,0.072,Wednesday
2019-04-11,2,0,AX,10:00:00,2,0.042,N,N,N,N,N,0.063,Thursday
2019-04-12,2,0,AX,10:00:00,2,0.048,N,N,N,N,N,0.065,Friday
2019-04-18,2,0,AX,10:00:00,2,0.044,N,N,N,N,N,0.056,Thursday
2019-04-19,2,0,AX,10:00:00,2,0.05,N,N,N,N,N,0.056,Friday
2019-05-06,2,0,AX,10:00:00,2,0.037,N,N,N,N,N,0.06,Monday
2019-05-07,2,0,AX,10:00:00,2,0.041,N,N,N,N,N,0.049,Tuesday
2019-05-09,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.055,Thursday
2019-05-10,2,0,AX,10:00:00,2,0.047,N,N,N,N,N,0.064,Friday
2019-05-13,2,0,AX,10:00:00,2,0.04635556,N,N,N,N,N,0.053,Monday
2019-05-14,2,0,AX,10:00:00,2,0.052,N,N,N,N,N,0.06,Tuesday
2019-05-15,2,0,AX,10:00:00,2,0.049,N,N,N,N,N,0.068,Wednesday
2019-01-07,23,0,BG,10:00:00,2,0.015,0.068,N,N,N,N,0.026,Monday
2019-01-14,23,0,BG,10:00:00,2,0.054,0.054,N,N,N,N,0.021,Monday
2019-01-16,23,0,BG,10:00:00,2,0.014,0.055,N,N,N,N,0.031,Wednesday
2019-01-17,23,0,BG,10:00:00,2,0.0145,0.053,N,N,N,N,0.025,Thursday
2019-01-18,23,0,BG,10:00:00,2,0.017,0.0566,N,N,N,N,0.02,Friday
2019-01-21,23,0,BG,10:00:00,2,0.022,0.076,N,N,N,N,0.022,Monday
2019-01-22,23,0,BG,10:00:00,2,0.053,0.054,N,N,N,N,0.022,Tuesday
2019-01-24,23,0,BG,10:00:00,2,0.022,0.067,N,N,N,N,0.022,Thursday
2019-01-25,23,0,BG,10:00:00,2,0.015,0.05,N,N,N,N,0.029,Friday
2019-01-28,23,0,BG,10:00:00,2,0.017,0.0566,N,N,N,N,0.028,Monday
2019-01-29,23,0,BG,10:00:00,2,0.016,0.048,N,N,N,N,0.032,Tuesday
2019-02-01,23,0,BG,10:00:00,2,0.01475,0.045,N,N,N,N,0.027,Friday
2019-02-04,23,0,BG,10:00:00,2,0.015,0.047,N,N,N,N,0.021,Monday
2019-02-05,23,0,BG,10:00:00,2,0.016,0.052,N,N,N,N,0.02,Tuesday
2019-02-06,23,0,BG,10:00:00,2,0.011,0.053,N,N,N,N,0.011,Wednesday
2019-02-08,23,0,BG,10:00:00,2,0.017,0.055,N,N,N,N,0.021,Friday
2019-02-11,23,0,BG,10:00:00,2,0.009,0.069,N,N,N,N,0.015,Monday
2019-02-12,23,0,BG,10:00:00,2,0.019,0.061,N,N,N,N,0.018,Tuesday
2019-02-13,23,0,BG,10:00:00,2,0.012,0.037,N,N,N,N,0.022,Wednesday
2019-02-14,23,0,BG,10:00:00,2,0.024,0.055,N,N,N,N,0.02,Thursday
2019-02-18,23,0,BG,10:00:00,2,0.017,0.053,N,N,N,N,0.021,Monday
2019-02-22,23,0,BG,10:00:00,2,0.008,0.052,N,N,N,N,0.017,Friday
2019-03-11,23,0,BG,10:00:00,2,0.021,0.056,N,N,N,N,0.018,Monday
2019-03-12,23,0,BG,10:00:00,2,0.019,0.05,N,N,N,N,0.012,Tuesday
2019-03-14,23,0,BG,10:00:00,2,0.016,0.054,N,N,N,N,0.017,Thursday
2019-03-15,23,0,BG,10:00:00,2,0.016,0.051,N,N,N,N,0.021,Friday
2019-03-18,23,0,BG,10:00:00,2,0.0243,0.05892,N,N,N,N,0.068,Monday
2019-03-19,23,0,BG,10:00:00,2,0.013,0.064,N,N,N,N,0.013,Tuesday
2019-03-20,23,0,BG,10:00:00,2,0.014,0.052,N,N,N,N,0.019,Wednesday
2019-03-22,23,0,BG,10:00:00,2,0.01475,0.044,N,N,N,N,0.018,Friday
2019-03-25,23,0,BG,10:00:00,2,0.016,0.059,N,N,N,N,0.02,Monday
2019-03-26,23,0,BG,10:00:00,2,0.014,0.055184,N,N,N,N,0.02,Tuesday
2019-03-28,23,0,BG,10:00:00,2,0.017,0.046,N,N,N,N,0.028,Thursday
2019-03-29,23,0,BG,10:00:00,2,0.016,0.052,N,N,N,N,0.02,Friday
2019-04-01,23,0,BG,10:00:00,2,0.013,0.047,N,N,N,N,0.024,Monday
2019-04-04,23,0,BG,10:00:00,2,0.015,0.05,N,N,N,N,0.025,Thursday
2019-04-05,23,0,BG,10:00:00,2,0.02,0.047,N,N,N,N,0.02,Friday
2019-04-08,23,0,BG,10:00:00,2,0.01475,0.044,N,N,N,N,0.017,Monday
2019-04-09,23,0,BG,10:00:00,2,0.014,0.052,N,N,N,N,0.024,Tuesday
2019-04-10,23,0,BG,10:00:00,2,0.02,0.055,N,N,N,N,0.015,Wednesday
2019-04-11,23,0,BG,10:00:00,2,0.023,0.058,N,N,N,N,0.02,Thursday
2019-04-19,23,0,BG,10:00:00,2,0.01475,0.04,N,N,N,N,0.024,Friday
2019-05-06,23,0,BG,10:00:00,2,0.015,0.055184,N,N,N,N,0.023,Monday
2019-05-07,23,0,BG,10:00:00,2,0.017,0.039,N,N,N,N,0.018,Tuesday
2019-05-09,23,0,BG,10:00:00,2,0.022,0.047,N,N,N,N,0.015,Thursday
2019-05-10,23,0,BG,10:00:00,2,0.046,0.054,N,N,N,N,0.022,Friday
2019-05-13,23,0,BG,10:00:00,2,0.0152,0.068,N,N,N,N,0.03,Monday
2019-05-14,23,0,BG,10:00:00,2,0.053,0.054,N,N,N,N,0.025,Tuesday
2019-05-15,23,0,BG,10:00:00,2,0.021,0.0566,N,N,N,N,0.021,Wednesday
2019-05-20,23,0,BG,10:00:00,2,0.022,0.055,N,N,N,N,0.018,Monday
2019-03-21,23,0,BG,10:00:00,2,0.0243,0.05892,N,N,N,N,0.028,Thursday
2019-01-07,29,0,BG,06:00:00,2,0.015,N,N,N,N,N,0.068,Monday
2019-01-08,29,0,BG,06:00:00,2,0.017,N,N,N,N,N,0.053,Tuesday
2019-01-09,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.052,Wednesday
2019-01-10,29,0,BG,06:00:00,2,0.01,N,N,N,N,N,0.059,Thursday
2019-01-11,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.04,Friday
2019-01-14,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.054,Monday
2019-01-15,29,0,BG,06:00:00,2,0.012,N,N,N,N,N,0.049,Tuesday
2019-01-17,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.053,Thursday
2019-01-21,29,0,BG,06:00:00,2,0.022,N,N,N,N,N,0.076,Monday
2019-01-23,29,0,BG,06:00:00,2,0.02,N,N,N,N,N,0.05,Wednesday
2019-01-24,29,0,BG,06:00:00,2,0.022,N,N,N,N,N,0.067,Thursday
2019-01-25,29,0,BG,06:00:00,2,0.015,N,N,N,N,N,0.05,Friday
2019-01-29,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.048,Tuesday
2019-01-31,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.049,Thursday
2019-02-01,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.045,Friday
2019-02-04,29,0,BG,06:00:00,2,0.015,N,N,N,N,N,0.047,Monday
2019-02-05,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.052,Tuesday
2019-02-06,29,0,BG,06:00:00,2,0.011,N,N,N,N,N,0.053,Wednesday
2019-02-08,29,0,BG,06:00:00,2,0.017,N,N,N,N,N,0.055,Friday
2019-02-11,29,0,BG,06:00:00,2,0.009,N,N,N,N,N,0.069,Monday
2019-02-12,29,0,BG,06:00:00,2,0.019,N,N,N,N,N,0.061,Tuesday
2019-02-13,29,0,BG,06:00:00,2,0.012,N,N,N,N,N,0.037,Wednesday
2019-02-14,29,0,BG,06:00:00,2,0.024,N,N,N,N,N,0.055,Thursday
2019-02-15,29,0,BG,06:00:00,2,0.018,N,N,N,N,N,0.042,Friday
2019-02-18,29,0,BG,06:00:00,2,0.017,N,N,N,N,N,0.053,Monday
2019-02-21,29,0,BG,06:00:00,2,0.021,N,N,N,N,N,0.052,Thursday
2019-02-22,29,0,BG,06:00:00,2,0.008,N,N,N,N,N,0.052,Friday
2019-03-11,29,0,BG,06:00:00,2,0.021,N,N,N,N,N,0.056,Monday
2019-03-12,29,0,BG,06:00:00,2,0.019,N,N,N,N,N,0.05,Tuesday
2019-03-14,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.054,Thursday
2019-03-15,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.051,Friday
2019-03-19,29,0,BG,06:00:00,2,0.013,N,N,N,N,N,0.064,Tuesday
2019-03-20,29,0,BG,06:00:00,2,0.014,N,N,N,N,N,0.052,Wednesday
2019-03-22,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.044,Friday
2019-03-25,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.059,Monday
2019-03-27,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.041,Wednesday
2019-03-28,29,0,BG,06:00:00,2,0.017,N,N,N,N,N,0.046,Thursday
2019-03-29,29,0,BG,06:00:00,2,0.016,N,N,N,N,N,0.052,Friday
2019-04-01,29,0,BG,06:00:00,2,0.013,N,N,N,N,N,0.047,Monday
2019-04-02,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.052,Tuesday
2019-04-04,29,0,BG,06:00:00,2,0.015,N,N,N,N,N,0.05,Thursday
2019-04-05,29,0,BG,06:00:00,2,0.02,N,N,N,N,N,0.047,Friday
2019-04-08,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.044,Monday
2019-04-09,29,0,BG,06:00:00,2,0.014,N,N,N,N,N,0.052,Tuesday
2019-04-10,29,0,BG,06:00:00,2,0.02,N,N,N,N,N,0.055,Wednesday
2019-04-11,29,0,BG,06:00:00,2,0.023,N,N,N,N,N,0.058,Thursday
2019-04-16,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.05,Tuesday
2019-04-18,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.044,Thursday
2019-04-19,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.04,Friday
2019-05-07,29,0,BG,06:00:00,2,0.017,N,N,N,N,N,0.039,Tuesday
2019-05-09,29,0,BG,06:00:00,2,0.022,N,N,N,N,N,0.047,Thursday
2019-05-10,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.046,Friday
2019-05-13,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.068,Monday
2019-05-14,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.053,Tuesday
2019-05-16,29,0,BG,06:00:00,2,0.01665,N,N,N,N,N,0.061,Thursday
2019-05-20,29,0,BG,06:00:00,2,0.022,N,N,N,N,N,0.055,Monday
2019-01-07,3,0,AX,10:00:00,2,0.045,0.06,N,N,N,N,0.07,Monday
2019-01-08,3,0,AX,10:00:00,2,0.044,0.048,N,N,N,N,0.069,Tuesday
2019-01-09,3,0,AX,10:00:00,2,0.048,0.05,N,N,N,N,0.067,Wednesday
2019-01-10,3,0,AX,10:00:00,2,0.061,0.061,N,N,N,N,0.069,Thursday
2019-01-11,3,0,AX,10:00:00,2,0.042,0.061,N,N,N,N,0.058,Friday
2019-01-14,3,0,AX,10:00:00,2,0.043,0.065,N,N,N,N,0.048,Monday
2019-01-15,3,0,AX,10:00:00,2,0.045,0.075,N,N,N,N,0.068,Tuesday
2019-01-16,3,0,AX,10:00:00,2,0.0488,0.058,N,N,N,N,0.06,Wednesday
2019-01-17,3,0,AX,10:00:00,2,0.042,0.062,N,N,N,N,0.049,Thursday
2019-01-18,3,0,AX,10:00:00,2,0.04,0.084,N,N,N,N,0.054,Friday
2019-01-21,3,0,AX,10:00:00,2,0.054,0.066,N,N,N,N,0.072,Monday
2019-01-22,3,0,AX,10:00:00,2,0.037,0.062,N,N,N,N,0.065,Tuesday
2019-01-23,3,0,AX,10:00:00,2,0.043,0.04,N,N,N,N,0.057,Wednesday
2019-01-24,3,0,AX,10:00:00,2,0.038,0.06625,N,N,N,N,0.086,Thursday
2019-01-25,3,0,AX,10:00:00,2,0.0464,0.064,N,N,N,N,0.06,Friday
2019-01-28,3,0,AX,10:00:00,2,0.052,0.045,N,N,N,N,0.05,Monday
2019-01-29,3,0,AX,10:00:00,2,0.039,0.07,N,N,N,N,0.065,Tuesday
2019-02-01,3,0,AX,10:00:00,2,0.044,0.054,N,N,N,N,0.049,Friday
2019-02-05,3,0,AX,10:00:00,2,0.047,0.058,N,N,N,N,0.095,Tuesday
2019-02-06,3,0,AX,10:00:00,2,0.047,0.064,N,N,N,N,0.061,Wednesday
2019-02-08,3,0,AX,10:00:00,2,0.048,0.053,N,N,N,N,0.059,Friday
2019-02-12,3,0,AX,10:00:00,2,0.047,0.0608,N,N,N,N,0.071,Tuesday
2019-02-13,3,0,AX,10:00:00,2,0.04,0.067,N,N,N,N,0.062,Wednesday
2019-02-15,3,0,AX,10:00:00,2,0.037,0.056,N,N,N,N,0.057,Friday
2019-02-18,3,0,AX,10:00:00,2,0.04,0.06625,N,N,N,N,0.055,Monday
2019-02-19,3,0,AX,10:00:00,2,0.04,0.05,N,N,N,N,0.058,Tuesday
2019-02-22,3,0,AX,10:00:00,2,0.048,0.055,N,N,N,N,0.054,Friday
2019-03-12,3,0,AX,10:00:00,2,0.062,0.072,N,N,N,N,0.053,Tuesday
2019-03-13,3,0,AX,10:00:00,2,0.0488,0.056,N,N,N,N,0.049,Wednesday
2019-03-14,3,0,AX,10:00:00,2,0.046,0.07,N,N,N,N,0.065,Thursday
2019-03-15,3,0,AX,10:00:00,2,0.048,0.053,N,N,N,N,0.046,Friday
2019-03-18,3,0,AX,10:00:00,2,0.054,0.073,N,N,N,N,0.056,Monday
2019-03-19,3,0,AX,10:00:00,2,0.047,0.062,N,N,N,N,0.06,Tuesday
2019-03-20,3,0,AX,10:00:00,2,0.038,0.06625,N,N,N,N,0.09,Wednesday
2019-03-22,3,0,AX,10:00:00,2,0.049,0.048,N,N,N,N,0.043,Friday
2019-03-26,3,0,AX,10:00:00,2,0.06,0.065,N,N,N,N,0.05,Tuesday
2019-03-27,3,0,AX,10:00:00,2,0.048,0.0608,N,N,N,N,0.06,Wednesday
2019-03-29,3,0,AX,10:00:00,2,0.049,0.064,N,N,N,N,0.06,Friday
2019-04-01,3,0,AX,10:00:00,2,0.052,0.069,N,N,N,N,0.056,Monday
2019-04-02,3,0,AX,10:00:00,2,0.047,0.046,N,N,N,N,0.05,Tuesday
2019-04-04,3,0,AX,10:00:00,2,0.046,0.0608,N,N,N,N,0.062,Thursday
2019-04-08,3,0,AX,10:00:00,2,0.039,0.06625,N,N,N,N,0.046,Monday
2019-04-09,3,0,AX,10:00:00,2,0.041,0.06,N,N,N,N,0.059,Tuesday
2019-04-10,3,0,AX,10:00:00,2,0.04,0.072,N,N,N,N,0.06,Wednesday
2019-04-11,3,0,AX,10:00:00,2,0.042,0.063,N,N,N,N,0.062,Thursday
2019-04-15,3,0,AX,10:00:00,2,0.046,0.0608,N,N,N,N,0.04,Monday
2019-04-18,3,0,AX,10:00:00,2,0.044,0.056,N,N,N,N,0.062,Thursday
2019-04-19,3,0,AX,10:00:00,2,0.05,0.056,N,N,N,N,0.041,Friday
2019-05-06,3,0,AX,10:00:00,2,0.037,0.06,N,N,N,N,0.044,Monday
2019-05-07,3,0,AX,10:00:00,2,0.041,0.049,N,N,N,N,0.054,Tuesday
2019-05-09,3,0,AX,10:00:00,2,0.048,0.055,N,N,N,N,0.056,Thursday
2019-05-13,3,0,AX,10:00:00,2,0.048,0.053,N,N,N,N,0.049,Monday
2019-05-14,3,0,AX,10:00:00,2,0.052,0.06,N,N,N,N,0.055,Tuesday
2019-05-15,3,0,AX,10:00:00,2,0.049,0.068,N,N,N,N,0.054,Wednesday
2019-05-20,3,0,AX,10:00:00,2,0.054,0.0637,N,N,N,N,0.059,Monday
2019-03-21,3,0,AX,10:00:00,2,0.0476,0.057,N,N,N,N,0.106,Thursday
2019-01-08,35,0,AZ,10:00:00,2,0.068,0.219,N,N,N,N,0.102,Tuesday
2019-01-09,35,0,AZ,10:00:00,2,0.052,0.22112,N,N,N,N,0.089,Wednesday
2019-01-10,35,0,AZ,10:00:00,2,0.061,0.221,N,N,N,N,0.091,Thursday
2019-01-11,35,0,AZ,10:00:00,2,0.049,0.223,N,N,N,N,0.095,Friday
2019-01-14,35,0,AZ,10:00:00,2,0.061,0.253,N,N,N,N,0.114,Monday
2019-01-15,35,0,AZ,10:00:00,2,0.044,0.254,N,N,N,N,0.088,Tuesday
2019-01-16,35,0,AZ,10:00:00,2,0.052,0.22112,N,N,N,N,0.087,Wednesday
2019-01-17,35,0,AZ,10:00:00,2,0.052,0.254,N,N,N,N,0.093,Thursday
2019-01-18,35,0,AZ,10:00:00,2,0.059,0.226,N,N,N,N,0.086,Friday
2019-01-21,35,0,AZ,10:00:00,2,0.069,0.245,N,N,N,N,0.101,Monday
2019-01-22,35,0,AZ,10:00:00,2,0.063,0.23792,N,N,N,N,0.105,Tuesday
2019-01-23,35,0,AZ,10:00:00,2,0.065,0.23792,N,N,N,N,0.098,Wednesday
2019-01-24,35,0,AZ,10:00:00,2,0.063,0.209,N,N,N,N,0.108,Thursday
2019-01-25,35,0,AZ,10:00:00,2,0.053,0.236,N,N,N,N,0.102,Friday
2019-01-28,35,0,AZ,10:00:00,2,0.07,0.232,N,N,N,N,0.116,Monday
2019-01-29,35,0,AZ,10:00:00,2,0.054,0.236,N,N,N,N,0.106,Tuesday
2019-02-04,35,0,AZ,10:00:00,2,0.21,0.2342,N,N,N,N,0.073,Monday
2019-02-05,35,0,AZ,10:00:00,2,0.05,0.22112,N,N,N,N,0.106,Tuesday
2019-02-07,35,0,AZ,10:00:00,2,0.059,0.22112,N,N,N,N,0.094,Thursday
2019-02-08,35,0,AZ,10:00:00,2,0.059,0.232,N,N,N,N,0.112,Friday
2019-02-11,35,0,AZ,10:00:00,2,0.052,0.22112,N,N,N,N,0.09,Monday
2019-02-12,35,0,AZ,10:00:00,2,0.288,0.2342,N,N,N,N,0.124,Tuesday
2019-02-13,35,0,AZ,10:00:00,2,0.042,0.259,N,N,N,N,0.102,Wednesday
2019-02-14,35,0,AZ,10:00:00,2,0.056,0.255,N,N,N,N,0.112,Thursday
2019-02-15,35,0,AZ,10:00:00,2,0.049,0.22112,N,N,N,N,0.136,Friday
2019-02-18,35,0,AZ,10:00:00,2,0.054,0.22112,N,N,N,N,0.117,Monday
