date,train,way,station,hour,composition,p1q0,p2q0,p3q0,p0q1,p0q2,p0q3,p0q0,day
2019-02-12,1,0,AD,06:00:00,2,N,N,N,0.19,0.132,0.094,0.207,Tuesday
2019-02-13,1,0,AD,06:00:00,2,N,N,N,0.236,0.154,0.1,0.255,Wednesday
2019-02-14,1,0,AD,06:00:00,2,N,N,N,0.216,0.149,0.109,0.232,Thursday
2019-02-15,1,0,AD,06:00:00,2,N,N,N,0.2,0.135,0.089,0.211,Friday
2019-02-18,1,0,AD,06:00:00,2,N,N,N,0.196,0.132,0.088,0.207,Monday
2019-02-19,1,0,AD,06:00:00,2,N,N,N,0.185,0.122,0.086,0.2,Tuesday
2019-02-21,1,0,AD,06:00:00,2,N,N,N,0.187,0.127,0.1,0.204,Thursday
2019-03-11,1,0,AD,06:00:00,2,N,N,N,0.222,0.153,0.101,0.229,Monday
2019-03-12,1,0,AD,06:00:00,2,N,N,N,0.234,0.163,0.111,0.248,Tuesday
2019-03-14,1,0,AD,06:00:00,2,N,N,N,0.213,0.148,0.102,0.227,Thursday
2019-03-18,1,0,AD,06:00:00,2,N,N,N,0.206,0.148,0.099,0.215,Monday
2019-03-20,1,0,AD,06:00:00,2,N,N,N,0.201,0.146,0.101,0.212,Wednesday
2019-03-22,1,0,AD,06:00:00,2,N,N,N,0.174,0.127,0.097,0.182,Friday
2019-03-25,1,0,AD,06:00:00,2,N,N,N,0.187,0.137,0.096,0.198,Monday
2019-03-26,1,0,AD,06:00:00,2,N,N,N,0.203,0.149,0.11,0.219,Tuesday
2019-03-27,1,0,AD,06:00:00,2,N,N,N,0.203,0.145,0.104,0.215,Wednesday
2019-03-28,1,0,AD,06:00:00,2,N,N,N,0.204,0.144,0.1,0.22,Thursday
2019-03-29,1,0,AD,06:00:00,2,N,N,N,0.2,0.138,0.097,0.202,Friday
2019-04-01,1,0,AD,06:00:00,2,N,N,N,0.191,0.142,0.103,0.202,Monday
2019-04-02,1,0,AD,06:00:00,2,N,N,N,0.196,0.14,0.098,0.207,Tuesday
2019-04-04,1,0,AD,06:00:00,2,N,N,N,0.185,0.125,0.091,0.196,Thursday
2019-04-05,1,0,AD,06:00:00,2,N,N,N,0.169,0.121,0.089,0.18,Friday
2019-04-08,1,0,AD,06:00:00,2,N,N,N,0.193,0.129,0.087,0.204,Monday
2019-04-09,1,0,AD,06:00:00,2,N,N,N,0.2,0.139,0.095,0.216,Tuesday
2019-04-10,1,0,AD,06:00:00,2,N,N,N,0.175,0.12,0.082,0.193,Wednesday
2019-04-11,1,0,AD,06:00:00,2,N,N,N,0.193,0.131,0.094,0.207,Thursday
2019-04-12,1,0,AD,06:00:00,2,N,N,N,0.211,0.153,0.101,0.223,Friday
2019-04-15,1,0,AD,06:00:00,2,N,N,N,0.197,0.143,0.101,0.207,Monday
2019-04-18,1,0,AD,06:00:00,2,N,N,N,0.212,0.137,0.094,0.234,Thursday
2019-04-19,1,0,AD,06:00:00,2,N,N,N,0.184,0.132,0.1,0.2,Friday
2019-05-06,1,0,AD,06:00:00,2,N,N,N,0.201,0.144,0.087,0.213,Monday
2019-05-07,1,0,AD,06:00:00,2,N,N,N,0.197,0.139,0.1,0.211,Tuesday
2019-05-10,1,0,AD,06:00:00,2,N,N,N,0.177,0.138,0.094,0.188,Friday
2019-05-14,1,0,AD,06:00:00,2,N,N,N,0.216,0.158,0.119,0.225,Tuesday
2019-05-15,1,0,AD,06:00:00,2,N,N,N,0.199,0.148,0.105,0.209,Wednesday
2019-05-16,1,0,AD,06:00:00,2,N,N,N,0.197,0.143,0.1,0.206,Thursday
2019-05-20,1,0,AD,06:00:00,2,N,N,N,0.203,0.15,0.102,0.215,Monday
2019-01-07,1,0,AM,06:00:00,2,N,N,N,0.138,0.091,0.084,0.201,Monday
2019-01-08,1,0,AM,06:00:00,2,N,N,N,0.152,0.106,0.096,0.204,Tuesday
2019-01-10,1,0,AM,06:00:00,2,N,N,N,0.153,0.111,0.104,0.213,Thursday
2019-01-11,1,0,AM,06:00:00,2,N,N,N,0.152,0.108,0.093,0.213,Friday
2019-01-14,1,0,AM,06:00:00,2,N,N,N,0.147,0.096,0.085,0.21,Monday
2019-01-15,1,0,AM,06:00:00,2,N,N,N,0.154,0.106,0.092,0.218,Tuesday
2019-01-17,1,0,AM,06:00:00,2,N,N,N,0.14,0.094,0.086,0.209,Thursday
2019-01-18,1,0,AM,06:00:00,2,N,N,N,0.141,0.104,0.088,0.207,Friday
2019-01-21,1,0,AM,06:00:00,2,N,N,N,0.149,0.111,0.095,0.234,Monday
2019-01-22,1,0,AM,06:00:00,2,N,N,N,0.151,0.102,0.082,0.223,Tuesday
2019-01-23,1,0,AM,06:00:00,2,N,N,N,0.15,0.113,0.1,0.225,Wednesday
2019-01-24,1,0,AM,06:00:00,2,N,N,N,0.156,0.117,0.099,0.218,Thursday
2019-01-28,1,0,AM,06:00:00,2,N,N,N,0.15,0.11,0.097,0.207,Monday
2019-01-29,1,0,AM,06:00:00,2,N,N,N,0.142,0.1,0.086,0.204,Tuesday
2019-01-31,1,0,AM,06:00:00,2,N,N,N,0.139,0.097,0.085,0.196,Thursday
2019-02-01,1,0,AM,06:00:00,2,N,N,N,0.129,0.095,0.086,0.175,Friday
2019-02-04,1,0,AM,06:00:00,2,N,N,N,0.145,0.095,0.087,0.199,Monday
2019-02-05,1,0,AM,06:00:00,2,N,N,N,0.139,0.095,0.086,0.199,Tuesday
2019-02-06,1,0,AM,06:00:00,2,N,N,N,0.143,0.102,0.089,0.208,Wednesday
2019-02-07,1,0,AM,06:00:00,2,N,N,N,0.163,0.117,0.094,0.226,Thursday
2019-02-11,1,0,AM,06:00:00,2,N,N,N,0.119,0.084,0.074,0.166,Monday
2019-02-12,1,0,AM,06:00:00,2,N,N,N,0.132,0.094,0.079,0.19,Tuesday
2019-02-13,1,0,AM,06:00:00,2,N,N,N,0.154,0.1,0.087,0.236,Wednesday
2019-02-14,1,0,AM,06:00:00,2,N,N,N,0.149,0.109,0.096,0.216,Thursday
2019-02-15,1,0,AM,06:00:00,2,N,N,N,0.135,0.089,0.078,0.2,Friday
2019-02-18,1,0,AM,06:00:00,2,N,N,N,0.132,0.088,0.081,0.196,Monday
2019-02-19,1,0,AM,06:00:00,2,N,N,N,0.122,0.086,0.074,0.185,Tuesday
2019-02-21,1,0,AM,06:00:00,2,N,N,N,0.127,0.1,0.085,0.187,Thursday
2019-03-11,1,0,AM,06:00:00,2,N,N,N,0.153,0.101,0.091,0.222,Monday
2019-03-12,1,0,AM,06:00:00,2,N,N,N,0.163,0.111,0.097,0.234,Tuesday
2019-03-14,1,0,AM,06:00:00,2,N,N,N,0.148,0.102,0.09,0.213,Thursday
2019-03-18,1,0,AM,06:00:00,2,N,N,N,0.148,0.099,0.081,0.206,Monday
2019-03-20,1,0,AM,06:00:00,2,N,N,N,0.146,0.101,0.087,0.201,Wednesday
2019-03-22,1,0,AM,06:00:00,2,N,N,N,0.127,0.097,0.087,0.174,Friday
2019-03-25,1,0,AM,06:00:00,2,N,N,N,0.137,0.096,0.082,0.187,Monday
2019-03-26,1,0,AM,06:00:00,2,N,N,N,0.149,0.11,0.096,0.203,Tuesday
2019-03-27,1,0,AM,06:00:00,2,N,N,N,0.145,0.104,0.085,0.203,Wednesday
2019-03-28,1,0,AM,06:00:00,2,N,N,N,0.144,0.1,0.086,0.204,Thursday
2019-03-29,1,0,AM,06:00:00,2,N,N,N,0.138,0.097,0.086,0.2,Friday
2019-04-01,1,0,AM,06:00:00,2,N,N,N,0.142,0.103,0.089,0.191,Monday
2019-04-02,1,0,AM,06:00:00,2,N,N,N,0.14,0.098,0.085,0.196,Tuesday
2019-04-04,1,0,AM,06:00:00,2,N,N,N,0.125,0.091,0.084,0.185,Thursday
2019-04-05,1,0,AM,06:00:00,2,N,N,N,0.121,0.089,0.08,0.169,Friday
2019-04-08,1,0,AM,06:00:00,2,N,N,N,0.129,0.087,0.081,0.193,Monday
2019-04-09,1,0,AM,06:00:00,2,N,N,N,0.139,0.095,0.087,0.2,Tuesday
2019-04-10,1,0,AM,06:00:00,2,N,N,N,0.12,0.082,0.072,0.175,Wednesday
2019-04-11,1,0,AM,06:00:00,2,N,N,N,0.131,0.094,0.081,0.193,Thursday
2019-04-12,1,0,AM,06:00:00,2,N,N,N,0.153,0.101,0.085,0.211,Friday
2019-04-15,1,0,AM,06:00:00,2,N,N,N,0.143,0.101,0.085,0.197,Monday
2019-04-18,1,0,AM,06:00:00,2,N,N,N,0.137,0.094,0.081,0.212,Thursday
2019-04-19,1,0,AM,06:00:00,2,N,N,N,0.132,0.1,0.086,0.184,Friday
2019-05-06,1,0,AM,06:00:00,2,N,N,N,0.144,0.087,0.079,0.201,Monday
2019-05-07,1,0,AM,06:00:00,2,N,N,N,0.139,0.1,0.091,0.197,Tuesday
2019-05-10,1,0,AM,06:00:00,2,N,N,N,0.138,0.094,0.088,0.177,Friday
2019-05-14,1,0,AM,06:00:00,2,N,N,N,0.158,0.119,0.102,0.216,Tuesday
2019-05-15,1,0,AM,06:00:00,2,N,N,N,0.148,0.105,0.091,0.199,Wednesday
2019-05-16,1,0,AM,06:00:00,2,N,N,N,0.143,0.1,0.089,0.197,Thursday
2019-05-20,1,0,AM,06:00:00,2,N,N,N,0.15,0.102,0.089,0.203,Monday
2019-01-07,1,0,AT,06:00:00,2,N,N,N,0.091,0.068,0.084,0.138,Monday
2019-01-08,1,0,AT,06:00:00,2,N,N,N,0.106,0.069,0.096,0.152,Tuesday
2019-01-10,1,0,AT,06:00:00,2,N,N,N,0.111,0.085,0.104,0.153,Thursday
2019-01-11,1,0,AT,06:00:00,2,N,N,N,0.108,0.068,0.093,0.152,Friday
2019-01-14,1,0,AT,06:00:00,2,N,N,N,0.096,0.065,0.085,0.147,Monday
2019-01-15,1,0,AT,06:00:00,2,N,N,N,0.106,0.067,0.092,0.154,Tuesday
2019-01-17,1,0,AT,06:00:00,2,N,N,N,0.094,0.07,0.086,0.14,Thursday
2019-01-18,1,0,AT,06:00:00,2,N,N,N,0.104,0.063,0.088,0.141,Friday
2019-01-21,1,0,AT,06:00:00,2,N,N,N,0.111,0.075,0.095,0.149,Monday
2019-01-22,1,0,AT,06:00:00,2,N,N,N,0.102,0.056,0.082,0.151,Tuesday
2019-01-23,1,0,AT,06:00:00,2,N,N,N,0.113,0.081,0.1,0.15,Wednesday
2019-01-24,1,0,AT,06:00:00,2,N,N,N,0.117,0.072,0.099,0.156,Thursday
2019-01-28,1,0,AT,06:00:00,2,N,N,N,0.11,0.077,0.097,0.15,Monday
2019-01-29,1,0,AT,06:00:00,2,N,N,N,0.1,0.062,0.086,0.142,Tuesday
2019-01-31,1,0,AT,06:00:00,2,N,N,N,0.097,0.071,0.085,0.139,Thursday
2019-02-01,1,0,AT,06:00:00,2,N,N,N,0.095,0.072,0.086,0.129,Friday
2019-02-04,1,0,AT,06:00:00,2,N,N,N,0.095,0.066,0.087,0.145,Monday
2019-02-05,1,0,AT,06:00:00,2,N,N,N,0.095,0.067,0.086,0.139,Tuesday
2019-02-06,1,0,AT,06:00:00,2,N,N,N,0.102,0.073,0.089,0.143,Wednesday
2019-02-07,1,0,AT,06:00:00,2,N,N,N,0.117,0.066,0.094,0.163,Thursday
2019-02-11,1,0,AT,06:00:00,2,N,N,N,0.084,0.059,0.074,0.119,Monday
2019-02-12,1,0,AT,06:00:00,2,N,N,N,0.094,0.062,0.079,0.132,Tuesday
2019-02-13,1,0,AT,06:00:00,2,N,N,N,0.1,0.065,0.087,0.154,Wednesday
2019-02-14,1,0,AT,06:00:00,2,N,N,N,0.109,0.074,0.096,0.149,Thursday
2019-02-15,1,0,AT,06:00:00,2,N,N,N,0.089,0.054,0.078,0.135,Friday
2019-02-18,1,0,AT,06:00:00,2,N,N,N,0.088,0.058,0.081,0.132,Monday
2019-02-19,1,0,AT,06:00:00,2,N,N,N,0.086,0.056,0.074,0.122,Tuesday
2019-02-21,1,0,AT,06:00:00,2,N,N,N,0.1,0.068,0.085,0.127,Thursday
2019-03-11,1,0,AT,06:00:00,2,N,N,N,0.101,0.072,0.091,0.153,Monday
2019-03-12,1,0,AT,06:00:00,2,N,N,N,0.111,0.079,0.097,0.163,Tuesday
2019-03-14,1,0,AT,06:00:00,2,N,N,N,0.102,0.069,0.09,0.148,Thursday
2019-03-18,1,0,AT,06:00:00,2,N,N,N,0.099,0.07,0.081,0.148,Monday
2019-03-20,1,0,AT,06:00:00,2,N,N,N,0.101,0.06,0.087,0.146,Wednesday
2019-03-22,1,0,AT,06:00:00,2,N,N,N,0.097,0.061,0.087,0.127,Friday
2019-03-25,1,0,AT,06:00:00,2,N,N,N,0.096,0.069,0.082,0.137,Monday
2019-03-26,1,0,AT,06:00:00,2,N,N,N,0.11,0.08,0.096,0.149,Tuesday
2019-03-27,1,0,AT,06:00:00,2,N,N,N,0.104,0.066,0.085,0.145,Wednesday
2019-03-28,1,0,AT,06:00:00,2,N,N,N,0.1,0.065,0.086,0.144,Thursday
2019-03-29,1,0,AT,06:00:00,2,N,N,N,0.097,0.068,0.086,0.138,Friday
2019-04-01,1,0,AT,06:00:00,2,N,N,N,0.103,0.072,0.089,0.142,Monday
2019-04-02,1,0,AT,06:00:00,2,N,N,N,0.098,0.068,0.085,0.14,Tuesday
2019-04-04,1,0,AT,06:00:00,2,N,N,N,0.091,0.066,0.084,0.125,Thursday
2019-04-05,1,0,AT,06:00:00,2,N,N,N,0.089,0.059,0.08,0.121,Friday
2019-04-08,1,0,AT,06:00:00,2,N,N,N,0.087,0.061,0.081,0.129,Monday
2019-04-09,1,0,AT,06:00:00,2,N,N,N,0.095,0.062,0.087,0.139,Tuesday
2019-04-10,1,0,AT,06:00:00,2,N,N,N,0.082,0.052,0.072,0.12,Wednesday
2019-04-11,1,0,AT,06:00:00,2,N,N,N,0.094,0.061,0.081,0.131,Thursday
2019-04-12,1,0,AT,06:00:00,2,N,N,N,0.101,0.067,0.085,0.153,Friday
2019-04-15,1,0,AT,06:00:00,2,N,N,N,0.101,0.061,0.085,0.143,Monday
2019-04-18,1,0,AT,06:00:00,2,N,N,N,0.094,0.065,0.081,0.137,Thursday
2019-04-19,1,0,AT,06:00:00,2,N,N,N,0.1,0.068,0.086,0.132,Friday
2019-05-06,1,0,AT,06:00:00,2,N,N,N,0.087,0.059,0.079,0.144,Monday
2019-05-07,1,0,AT,06:00:00,2,N,N,N,0.1,0.062,0.091,0.139,Tuesday
2019-05-10,1,0,AT,06:00:00,2,N,N,N,0.094,0.066,0.088,0.138,Friday
2019-05-14,1,0,AT,06:00:00,2,N,N,N,0.119,0.08,0.102,0.158,Tuesday
2019-05-15,1,0,AT,06:00:00,2,N,N,N,0.105,0.07,0.091,0.148,Wednesday
2019-05-16,1,0,AT,06:00:00,2,N,N,N,0.1,0.07,0.089,0.143,Thursday
2019-05-20,1,0,AT,06:00:00,2,N,N,N,0.102,0.07,0.089,0.15,Monday
2019-01-07,1,0,AW,06:00:00,2,N,N,N,0.045,0.068,0.084,0.091,Monday
2019-01-08,1,0,AW,06:00:00,2,N,N,N,0.044,0.069,0.096,0.106,Tuesday
2019-01-10,1,0,AW,06:00:00,2,N,N,N,0.061,0.085,0.104,0.111,Thursday
2019-01-11,1,0,AW,06:00:00,2,N,N,N,0.042,0.068,0.093,0.108,Friday
2019-01-14,1,0,AW,06:00:00,2,N,N,N,0.043,0.065,0.085,0.096,Monday
2019-01-15,1,0,AW,06:00:00,2,N,N,N,0.045,0.067,0.092,0.106,Tuesday
2019-01-17,1,0,AW,06:00:00,2,N,N,N,0.042,0.07,0.086,0.094,Thursday
2019-01-18,1,0,AW,06:00:00,2,N,N,N,0.04,0.063,0.088,0.104,Friday
2019-01-21,1,0,AW,06:00:00,2,N,N,N,0.054,0.075,0.095,0.111,Monday
2019-01-22,1,0,AW,06:00:00,2,N,N,N,0.037,0.056,0.082,0.102,Tuesday
2019-01-23,1,0,AW,06:00:00,2,N,N,N,0.043,0.081,0.1,0.113,Wednesday
2019-01-24,1,0,AW,06:00:00,2,N,N,N,0.038,0.072,0.099,0.117,Thursday
2019-01-28,1,0,AW,06:00:00,2,N,N,N,0.052,0.077,0.097,0.11,Monday
2019-01-29,1,0,AW,06:00:00,2,N,N,N,0.039,0.062,0.086,0.1,Tuesday
2019-01-31,1,0,AW,06:00:00,2,N,N,N,0.053,0.071,0.085,0.097,Thursday
2019-02-01,1,0,AW,06:00:00,2,N,N,N,0.044,0.072,0.086,0.095,Friday
2019-02-04,1,0,AW,06:00:00,2,N,N,N,0.043,0.066,0.087,0.095,Monday
2019-02-05,1,0,AW,06:00:00,2,N,N,N,0.047,0.067,0.086,0.095,Tuesday
2019-02-06,1,0,AW,06:00:00,2,N,N,N,0.047,0.073,0.089,0.102,Wednesday
2019-02-07,1,0,AW,06:00:00,2,N,N,N,0.044,0.066,0.094,0.117,Thursday
2019-02-11,1,0,AW,06:00:00,2,N,N,N,0.038,0.059,0.074,0.084,Monday
2019-02-12,1,0,AW,06:00:00,2,N,N,N,0.047,0.062,0.079,0.094,Tuesday
2019-02-13,1,0,AW,06:00:00,2,N,N,N,0.04,0.065,0.087,0.1,Wednesday
2019-02-14,1,0,AW,06:00:00,2,N,N,N,0.057,0.074,0.096,0.109,Thursday
2019-02-15,1,0,AW,06:00:00,2,N,N,N,0.037,0.054,0.078,0.089,Friday
2019-02-18,1,0,AW,06:00:00,2,N,N,N,0.04,0.058,0.081,0.088,Monday
2019-02-19,1,0,AW,06:00:00,2,N,N,N,0.04,0.056,0.074,0.086,Tuesday
2019-02-21,1,0,AW,06:00:00,2,N,N,N,0.045,0.068,0.085,0.1,Thursday
2019-03-11,1,0,AW,06:00:00,2,N,N,N,0.053,0.072,0.091,0.101,Monday
2019-03-12,1,0,AW,06:00:00,2,N,N,N,0.062,0.079,0.097,0.111,Tuesday
2019-03-14,1,0,AW,06:00:00,2,N,N,N,0.046,0.069,0.09,0.102,Thursday
2019-03-18,1,0,AW,06:00:00,2,N,N,N,0.054,0.07,0.081,0.099,Monday
2019-03-20,1,0,AW,06:00:00,2,N,N,N,0.038,0.06,0.087,0.101,Wednesday
2019-03-22,1,0,AW,06:00:00,2,N,N,N,0.049,0.061,0.087,0.097,Friday
2019-03-25,1,0,AW,06:00:00,2,N,N,N,0.053,0.069,0.082,0.096,Monday
2019-03-26,1,0,AW,06:00:00,2,N,N,N,0.06,0.08,0.096,0.11,Tuesday
2019-03-27,1,0,AW,06:00:00,2,N,N,N,0.048,0.066,0.085,0.104,Wednesday
2019-03-28,1,0,AW,06:00:00,2,N,N,N,0.045,0.065,0.086,0.1,Thursday
2019-03-29,1,0,AW,06:00:00,2,N,N,N,0.049,0.068,0.086,0.097,Friday
2019-04-01,1,0,AW,06:00:00,2,N,N,N,0.052,0.072,0.089,0.103,Monday
2019-04-02,1,0,AW,06:00:00,2,N,N,N,0.047,0.068,0.085,0.098,Tuesday
2019-04-04,1,0,AW,06:00:00,2,N,N,N,0.046,0.066,0.084,0.091,Thursday
2019-04-05,1,0,AW,06:00:00,2,N,N,N,0.042,0.059,0.08,0.089,Friday
2019-04-08,1,0,AW,06:00:00,2,N,N,N,0.039,0.061,0.081,0.087,Monday
2019-04-09,1,0,AW,06:00:00,2,N,N,N,0.041,0.062,0.087,0.095,Tuesday
2019-04-10,1,0,AW,06:00:00,2,N,N,N,0.04,0.052,0.072,0.082,Wednesday
2019-04-11,1,0,AW,06:00:00,2,N,N,N,0.042,0.061,0.081,0.094,Thursday
2019-04-12,1,0,AW,06:00:00,2,N,N,N,0.048,0.067,0.085,0.101,Friday
2019-04-15,1,0,AW,06:00:00,2,N,N,N,0.046,0.061,0.085,0.101,Monday
2019-04-18,1,0,AW,06:00:00,2,N,N,N,0.044,0.065,0.081,0.094,Thursday
2019-04-19,1,0,AW,06:00:00,2,N,N,N,0.05,0.068,0.086,0.1,Friday
2019-05-06,1,0,AW,06:00:00,2,N,N,N,0.037,0.059,0.079,0.087,Monday
2019-05-07,1,0,AW,06:00:00,2,N,N,N,0.041,0.062,0.091,0.1,Tuesday
2019-05-10,1,0,AW,06:00:00,2,N,N,N,0.047,0.066,0.088,0.094,Friday
2019-05-14,1,0,AW,06:00:00,2,N,N,N,0.052,0.08,0.102,0.119,Tuesday
2019-05-15,1,0,AW,06:00:00,2,N,N,N,0.049,0.07,0.091,0.105,Wednesday
2019-05-16,1,0,AW,06:00:00,2,N,N,N,0.042,0.07,0.089,0.1,Thursday
2019-05-20,1,0,AW,06:00:00,2,N,N,N,0.054,0.07,0.089,0.102,Monday
2019-01-07,12,0,AE,06:00:00,2,N,N,N,0.044,0.028,0.023,0.065,Monday
2019-01-08,12,0,AE,06:00:00,2,N,N,N,0.049,0.028,0.02,0.069,Tuesday
2019-01-09,12,0,AE,06:00:00,2,N,N,N,0.057,0.042,0.035,0.079,Wednesday
2019-01-10,12,0,AE,06:00:00,2,N,N,N,0.066,0.038,0.034,0.086,Thursday
2019-01-11,12,0,AE,06:00:00,2,N,N,N,0.039,0.022,0.018,0.048,Friday
2019-01-14,12,0,AE,06:00:00,2,N,N,N,0.048,0.031,0.025,0.078,Monday
2019-01-15,12,0,AE,06:00:00,2,N,N,N,0.056,0.031,0.025,0.081,Tuesday
2019-01-16,12,0,AE,06:00:00,2,N,N,N,0.047,0.031,0.026,0.067,Wednesday
2019-01-17,12,0,AE,06:00:00,2,N,N,N,0.051,0.032,0.025,0.068,Thursday
2019-01-18,12,0,AE,06:00:00,2,N,N,N,0.055,0.037,0.032,0.07,Friday
2019-01-22,12,0,AE,06:00:00,2,N,N,N,0.055,0.039,0.033,0.078,Tuesday
2019-01-23,12,0,AE,06:00:00,2,N,N,N,0.043,0.04,0.035,0.07,Wednesday
2019-01-24,12,0,AE,06:00:00,2,N,N,N,0.056,0.04,0.031,0.082,Thursday
2019-01-25,12,0,AE,06:00:00,2,N,N,N,0.051,0.032,0.028,0.069,Friday
2019-01-31,12,0,AE,06:00:00,2,N,N,N,0.05,0.031,0.027,0.07,Thursday
2019-02-01,12,0,AE,06:00:00,2,N,N,N,0.061,0.047,0.042,0.079,Friday
2019-02-04,12,0,AE,06:00:00,2,N,N,N,0.041,0.024,0.02,0.063,Monday
2019-02-06,12,0,AE,06:00:00,2,N,N,N,0.059,0.039,0.033,0.08,Wednesday
2019-02-07,12,0,AE,06:00:00,2,N,N,N,0.06,0.037,0.033,0.083,Thursday
2019-02-08,12,0,AE,06:00:00,2,N,N,N,0.05,0.037,0.031,0.078,Friday
2019-02-11,12,0,AE,06:00:00,2,N,N,N,0.047,0.034,0.027,0.068,Monday
2019-02-12,12,0,AE,06:00:00,2,N,N,N,0.05,0.03,0.023,0.074,Tuesday
2019-02-13,12,0,AE,06:00:00,2,N,N,N,0.047,0.0382,0.03204,0.069,Wednesday
2019-02-15,12,0,AE,06:00:00,2,N,N,N,0.095,0.086,0.075,0.122,Friday
2019-02-18,12,0,AE,06:00:00,2,N,N,N,0.057,0.043,0.038,0.079,Monday
2019-02-19,12,0,AE,06:00:00,2,N,N,N,0.03,0.038,0.0322,0.06,Tuesday
2019-02-21,12,0,AE,06:00:00,2,N,N,N,0.039,0.038,0.0322,0.059,Thursday
2019-03-12,12,0,AE,06:00:00,2,N,N,N,0.07,0.039,0.03,0.099,Tuesday
2019-03-13,12,0,AE,06:00:00,2,N,N,N,0.054,0.035,0.03,0.068,Wednesday
2019-03-14,12,0,AE,06:00:00,2,N,N,N,0.048,0.032,0.027,0.068,Thursday
2019-03-15,12,0,AE,06:00:00,2,N,N,N,0.052,0.025,0.022,0.074,Friday
2019-03-18,12,0,AE,06:00:00,2,N,N,N,0.053,0.036,0.028,0.076,Monday
2019-03-19,12,0,AE,06:00:00,2,N,N,N,0.049,0.031,0.024,0.066,Tuesday
2019-03-20,12,0,AE,06:00:00,2,N,N,N,0.035,0.017,0.013,0.065,Wednesday
2019-03-25,12,0,AE,06:00:00,2,N,N,N,0.058,0.039,0.034,0.073,Monday
2019-03-27,12,0,AE,06:00:00,2,N,N,N,0.053,0.025,0.021,0.079,Wednesday
2019-03-28,12,0,AE,06:00:00,2,N,N,N,0.049,0.023,0.018,0.074,Thursday
2019-03-29,12,0,AE,06:00:00,2,N,N,N,0.05,0.026,0.021,0.078,Friday
2019-04-01,12,0,AE,06:00:00,2,N,N,N,0.05,0.03,0.024,0.068,Monday
2019-04-02,12,0,AE,06:00:00,2,N,N,N,0.047,0.024,0.014,0.066,Tuesday
2019-04-03,12,0,AE,06:00:00,2,N,N,N,0.038,0.023,0.018,0.073,Wednesday
2019-04-04,12,0,AE,06:00:00,2,N,N,N,0.059,0.029,0.026,0.086,Thursday
2019-04-05,12,0,AE,06:00:00,2,N,N,N,0.043,0.024,0.016,0.068,Friday
2019-04-08,12,0,AE,06:00:00,2,N,N,N,0.05,0.033,0.029,0.072,Monday
2019-04-09,12,0,AE,06:00:00,2,N,N,N,0.062,0.029,0.022,0.098,Tuesday
2019-04-11,12,0,AE,06:00:00,2,N,N,N,0.054,0.029,0.024,0.088,Thursday
2019-04-12,12,0,AE,06:00:00,2,N,N,N,0.053,0.033,0.028,0.086,Friday
2019-04-15,12,0,AE,06:00:00,2,N,N,N,0.052,0.035,0.032,0.075,Monday
2019-04-18,12,0,AE,06:00:00,2,N,N,N,0.049,0.029,0.024,0.067,Thursday
2019-04-19,12,0,AE,06:00:00,2,N,N,N,0.052,0.034,0.028,0.074,Friday
2019-05-06,12,0,AE,06:00:00,2,N,N,N,0.038,0.022,0.018,0.059,Monday
2019-05-07,12,0,AE,06:00:00,2,N,N,N,0.046,0.029,0.021,0.069,Tuesday
