date,train,way,station,hour,composition,p1q0,p2q0,p3q0,p0q1,p0q2,p0q3,p0q0,day
2019-02-12,1,0,BD,06:00:00,2,N,N,N,0.047,N,N,0.062,Tuesday
2019-02-13,1,0,BD,06:00:00,2,N,N,N,0.04,N,N,0.065,Wednesday
2019-02-14,1,0,BD,06:00:00,2,N,N,N,0.057,N,N,0.074,Thursday
2019-02-15,1,0,BD,06:00:00,2,N,N,N,0.037,N,N,0.054,Friday
2019-02-18,1,0,BD,06:00:00,2,N,N,N,0.04,N,N,0.058,Monday
2019-02-19,1,0,BD,06:00:00,2,N,N,N,0.04,N,N,0.056,Tuesday
2019-02-21,1,0,BD,06:00:00,2,N,N,N,0.045,N,N,0.068,Thursday
2019-03-11,1,0,BD,06:00:00,2,N,N,N,0.053,N,N,0.072,Monday
2019-03-12,1,0,BD,06:00:00,2,N,N,N,0.062,N,N,0.079,Tuesday
2019-03-14,1,0,BD,06:00:00,2,N,N,N,0.046,N,N,0.069,Thursday
2019-03-18,1,0,BD,06:00:00,2,N,N,N,0.054,N,N,0.07,Monday
2019-03-20,1,0,BD,06:00:00,2,N,N,N,0.038,N,N,0.06,Wednesday
2019-03-22,1,0,BD,06:00:00,2,N,N,N,0.049,N,N,0.061,Friday
2019-03-25,1,0,BD,06:00:00,2,N,N,N,0.053,N,N,0.069,Monday
2019-03-26,1,0,BD,06:00:00,2,N,N,N,0.06,N,N,0.08,Tuesday
2019-03-27,1,0,BD,06:00:00,2,N,N,N,0.048,N,N,0.066,Wednesday
2019-03-28,1,0,BD,06:00:00,2,N,N,N,0.045,N,N,0.065,Thursday
2019-03-29,1,0,BD,06:00:00,2,N,N,N,0.049,N,N,0.068,Friday
2019-04-01,1,0,BD,06:00:00,2,N,N,N,0.052,N,N,0.072,Monday
2019-04-02,1,0,BD,06:00:00,2,N,N,N,0.047,N,N,0.068,Tuesday
2019-04-04,1,0,BD,06:00:00,2,N,N,N,0.046,N,N,0.066,Thursday
2019-04-05,1,0,BD,06:00:00,2,N,N,N,0.042,N,N,0.059,Friday
2019-04-08,1,0,BD,06:00:00,2,N,N,N,0.039,N,N,0.061,Monday
2019-04-09,1,0,BD,06:00:00,2,N,N,N,0.041,N,N,0.062,Tuesday
2019-04-10,1,0,BD,06:00:00,2,N,N,N,0.04,N,N,0.052,Wednesday
2019-04-11,1,0,BD,06:00:00,2,N,N,N,0.042,N,N,0.061,Thursday
2019-04-12,1,0,BD,06:00:00,2,N,N,N,0.048,N,N,0.067,Friday
2019-04-15,1,0,BD,06:00:00,2,N,N,N,0.046,N,N,0.061,Monday
2019-04-18,1,0,BD,06:00:00,2,N,N,N,0.044,N,N,0.065,Thursday
2019-04-19,1,0,BD,06:00:00,2,N,N,N,0.05,N,N,0.068,Friday
2019-05-06,1,0,BD,06:00:00,2,N,N,N,0.037,N,N,0.059,Monday
2019-05-07,1,0,BD,06:00:00,2,N,N,N,0.041,N,N,0.062,Tuesday
2019-05-10,1,0,BD,06:00:00,2,N,N,N,0.047,N,N,0.066,Friday
2019-05-14,1,0,BD,06:00:00,2,N,N,N,0.052,N,N,0.08,Tuesday
2019-05-15,1,0,BD,06:00:00,2,N,N,N,0.049,N,N,0.07,Wednesday
2019-05-16,1,0,BD,06:00:00,2,N,N,N,0.042,N,N,0.07,Thursday
2019-05-20,1,0,BD,06:00:00,2,N,N,N,0.054,N,N,0.07,Monday
2019-01-07,22,0,AS,06:00:00,2,N,N,N,0.015,N,N,0.036,Monday
2019-01-08,22,0,AS,06:00:00,2,N,N,N,0.017,N,N,0.047,Tuesday
2019-01-10,22,0,AS,06:00:00,2,N,N,N,0.01,N,N,0.028,Thursday
2019-01-15,22,0,AS,06:00:00,2,N,N,N,0.012,N,N,0.036,Tuesday
2019-01-16,22,0,AS,06:00:00,2,N,N,N,0.014,N,N,0.034,Wednesday
2019-01-18,22,0,AS,06:00:00,2,N,N,N,0.017,N,N,0.035,Friday
2019-01-21,22,0,AS,06:00:00,2,N,N,N,0.022,N,N,0.046,Monday
2019-01-22,22,0,AS,06:00:00,2,N,N,N,0.053,N,N,0.106,Tuesday
2019-01-23,22,0,AS,06:00:00,2,N,N,N,0.02,N,N,0.042,Wednesday
2019-01-24,22,0,AS,06:00:00,2,N,N,N,0.022,N,N,0.048,Thursday
2019-01-25,22,0,AS,06:00:00,2,N,N,N,0.015,N,N,0.036,Friday
2019-01-28,22,0,AS,06:00:00,2,N,N,N,0.017,N,N,0.042,Monday
2019-01-29,22,0,AS,06:00:00,2,N,N,N,0.016,N,N,0.042,Tuesday
2019-02-04,22,0,AS,06:00:00,2,N,N,N,0.015,N,N,0.036,Monday
2019-02-05,22,0,AS,06:00:00,2,N,N,N,0.016,N,N,0.041,Tuesday
2019-02-06,22,0,AS,06:00:00,2,N,N,N,0.011,N,N,0.032,Wednesday
2019-02-07,22,0,AS,06:00:00,2,N,N,N,0.019,N,N,0.047,Thursday
2019-02-08,22,0,AS,06:00:00,2,N,N,N,0.017,N,N,0.037,Friday
2019-02-11,22,0,AS,06:00:00,2,N,N,N,0.009,N,N,0.031,Monday
2019-02-12,22,0,AS,06:00:00,2,N,N,N,0.019,N,N,0.039,Tuesday
2019-02-13,22,0,AS,06:00:00,2,N,N,N,0.012,N,N,0.034,Wednesday
2019-02-14,22,0,AS,06:00:00,2,N,N,N,0.024,N,N,0.041,Thursday
2019-02-15,22,0,AS,06:00:00,2,N,N,N,0.018,N,N,0.04,Friday
2019-02-18,22,0,AS,06:00:00,2,N,N,N,0.017,N,N,0.043,Monday
2019-02-19,22,0,AS,06:00:00,2,N,N,N,0.014,N,N,0.043,Tuesday
2019-02-20,22,0,AS,06:00:00,2,N,N,N,0.016,N,N,0.035,Wednesday
2019-02-21,22,0,AS,06:00:00,2,N,N,N,0.021,N,N,0.041,Thursday
2019-02-22,22,0,AS,06:00:00,2,N,N,N,0.008,N,N,0.018,Friday
2019-03-11,22,0,AS,06:00:00,2,N,N,N,0.021,N,N,0.046,Monday
2019-03-12,22,0,AS,06:00:00,2,N,N,N,0.019,N,N,0.044,Tuesday
2019-03-14,22,0,AS,06:00:00,2,N,N,N,0.016,N,N,0.043,Thursday
2019-03-15,22,0,AS,06:00:00,2,N,N,N,0.016,N,N,0.036,Friday
2019-03-19,22,0,AS,06:00:00,2,N,N,N,0.013,N,N,0.037,Tuesday
2019-03-20,22,0,AS,06:00:00,2,N,N,N,0.014,N,N,0.035,Wednesday
2019-03-25,22,0,AS,06:00:00,2,N,N,N,0.016,N,N,0.042,Monday
2019-03-26,22,0,AS,06:00:00,2,N,N,N,0.014,N,N,0.04,Tuesday
2019-03-27,22,0,AS,06:00:00,2,N,N,N,0.016,N,N,0.038,Wednesday
2019-03-28,22,0,AS,06:00:00,2,N,N,N,0.017,N,N,0.039,Thursday
2019-03-29,22,0,AS,06:00:00,2,N,N,N,0.016,N,N,0.035,Friday
2019-04-01,22,0,AS,06:00:00,2,N,N,N,0.013,N,N,0.031,Monday
2019-04-03,22,0,AS,06:00:00,2,N,N,N,0.018,N,N,0.036,Wednesday
2019-04-04,22,0,AS,06:00:00,2,N,N,N,0.015,N,N,0.035,Thursday
2019-04-05,22,0,AS,06:00:00,2,N,N,N,0.02,N,N,0.041,Friday
2019-04-09,22,0,AS,06:00:00,2,N,N,N,0.014,N,N,0.041,Tuesday
2019-04-10,22,0,AS,06:00:00,2,N,N,N,0.02,N,N,0.041,Wednesday
2019-04-11,22,0,AS,06:00:00,2,N,N,N,0.023,N,N,0.05,Thursday
2019-04-12,22,0,AS,06:00:00,2,N,N,N,0.014,N,N,0.032,Friday
2019-04-15,22,0,AS,06:00:00,2,N,N,N,0.017,N,N,0.039,Monday
2019-05-06,22,0,AS,06:00:00,2,N,N,N,0.015,N,N,0.041,Monday
2019-05-07,22,0,AS,06:00:00,2,N,N,N,0.017,N,N,0.039,Tuesday
2019-05-15,22,0,AS,06:00:00,2,N,N,N,0.021,N,N,0.042,Wednesday
2019-05-20,22,0,AS,06:00:00,2,N,N,N,0.022,N,N,0.043,Monday
2019-01-07,34,0,AP,06:00:00,2,N,N,N,0.048,N,N,0.08,Monday
2019-01-08,34,0,AP,06:00:00,2,N,N,N,0.068,N,N,0.101,Tuesday
2019-01-09,34,0,AP,06:00:00,2,N,N,N,0.052,N,N,0.074,Wednesday
2019-01-10,34,0,AP,06:00:00,2,N,N,N,0.061,N,N,0.089,Thursday
2019-01-11,34,0,AP,06:00:00,2,N,N,N,0.049,N,N,0.07,Friday
2019-01-14,34,0,AP,06:00:00,2,N,N,N,0.061,N,N,0.08,Monday
2019-01-15,34,0,AP,06:00:00,2,N,N,N,0.044,N,N,0.08,Tuesday
2019-01-16,34,0,AP,06:00:00,2,N,N,N,0.052,N,N,0.078,Wednesday
2019-01-17,34,0,AP,06:00:00,2,N,N,N,0.052,N,N,0.078,Thursday
2019-01-18,34,0,AP,06:00:00,2,N,N,N,0.059,N,N,0.084,Friday
2019-01-21,34,0,AP,06:00:00,2,N,N,N,0.069,N,N,0.097,Monday
2019-01-22,34,0,AP,06:00:00,2,N,N,N,0.063,N,N,0.1,Tuesday
2019-01-23,34,0,AP,06:00:00,2,N,N,N,0.065,N,N,0.097,Wednesday
2019-01-24,34,0,AP,06:00:00,2,N,N,N,0.063,N,N,0.097,Thursday
2019-01-25,34,0,AP,06:00:00,2,N,N,N,0.053,N,N,0.081,Friday
2019-01-28,34,0,AP,06:00:00,2,N,N,N,0.07,N,N,0.102,Monday
2019-01-29,34,0,AP,06:00:00,2,N,N,N,0.054,N,N,0.082,Tuesday
2019-01-31,34,0,AP,06:00:00,2,N,N,N,0.073,N,N,0.095,Thursday
2019-02-01,34,0,AP,06:00:00,2,N,N,N,0.064,N,N,0.107,Friday
2019-02-05,34,0,AP,06:00:00,2,N,N,N,0.05,N,N,0.075,Tuesday
2019-02-06,34,0,AP,06:00:00,2,N,N,N,0.059,N,N,0.087,Wednesday
2019-02-07,34,0,AP,06:00:00,2,N,N,N,0.059,N,N,0.082,Thursday
2019-02-08,34,0,AP,06:00:00,2,N,N,N,0.059,N,N,0.078,Friday
2019-02-11,34,0,AP,06:00:00,2,N,N,N,0.052,N,N,0.079,Monday
2019-02-13,34,0,AP,06:00:00,2,N,N,N,0.042,N,N,0.066,Wednesday
2019-02-15,34,0,AP,06:00:00,2,N,N,N,0.049,N,N,0.075,Friday
2019-02-18,34,0,AP,06:00:00,2,N,N,N,0.054,N,N,0.08,Monday
2019-02-19,34,0,AP,06:00:00,2,N,N,N,0.048,N,N,0.075,Tuesday
2019-02-20,34,0,AP,06:00:00,2,N,N,N,0.057,N,N,0.084,Wednesday
2019-02-22,34,0,AP,06:00:00,2,N,N,N,0.066,N,N,0.091,Friday
2019-03-11,34,0,AP,06:00:00,2,N,N,N,0.065,N,N,0.098,Monday
2019-03-12,34,0,AP,06:00:00,2,N,N,N,0.065,N,N,0.098,Tuesday
2019-03-13,34,0,AP,06:00:00,2,N,N,N,0.063,N,N,0.087,Wednesday
2019-03-14,34,0,AP,06:00:00,2,N,N,N,0.073,N,N,0.099,Thursday
2019-03-15,34,0,AP,06:00:00,2,N,N,N,0.063,N,N,0.095,Friday
2019-03-18,34,0,AP,06:00:00,2,N,N,N,0.061,N,N,0.089,Monday
2019-03-19,34,0,AP,06:00:00,2,N,N,N,0.058,N,N,0.094,Tuesday
2019-03-20,34,0,AP,06:00:00,2,N,N,N,0.06,N,N,0.101,Wednesday
2019-03-22,34,0,AP,06:00:00,2,N,N,N,0.078,N,N,0.106,Friday
2019-03-26,34,0,AP,06:00:00,2,N,N,N,0.064,N,N,0.102,Tuesday
2019-03-27,34,0,AP,06:00:00,2,N,N,N,0.062,N,N,0.093,Wednesday
2019-03-28,34,0,AP,06:00:00,2,N,N,N,0.06,N,N,0.091,Thursday
2019-03-29,34,0,AP,06:00:00,2,N,N,N,0.061,N,N,0.087,Friday
2019-04-01,34,0,AP,06:00:00,2,N,N,N,0.074,N,N,0.106,Monday
2019-04-02,34,0,AP,06:00:00,2,N,N,N,0.06,N,N,0.095,Tuesday
2019-04-04,34,0,AP,06:00:00,2,N,N,N,0.07,N,N,0.1,Thursday
2019-04-08,34,0,AP,06:00:00,2,N,N,N,0.12,N,N,0.122,Monday
2019-04-09,34,0,AP,06:00:00,2,N,N,N,0.055,N,N,0.085,Tuesday
2019-04-10,34,0,AP,06:00:00,2,N,N,N,0.054,N,N,0.08,Wednesday
2019-04-11,34,0,AP,06:00:00,2,N,N,N,0.07,N,N,0.095,Thursday
2019-04-12,34,0,AP,06:00:00,2,N,N,N,0.044,N,N,0.066,Friday
2019-04-16,34,0,AP,06:00:00,2,N,N,N,0.051,N,N,0.082,Tuesday
2019-04-18,34,0,AP,06:00:00,2,N,N,N,0.055,N,N,0.085,Thursday
2019-04-19,34,0,AP,06:00:00,2,N,N,N,0.064,N,N,0.085,Friday
2019-05-06,34,0,AP,06:00:00,2,N,N,N,0.054,N,N,0.084,Monday
2019-05-07,34,0,AP,06:00:00,2,N,N,N,0.057,N,N,0.091,Tuesday
2019-05-09,34,0,AP,06:00:00,2,N,N,N,0.049,N,N,0.075,Thursday
2019-05-10,34,0,AP,06:00:00,2,N,N,N,0.07,N,N,0.095,Friday
2019-05-13,34,0,AP,06:00:00,2,N,N,N,0.051,N,N,0.081,Monday
2019-05-14,34,0,AP,06:00:00,2,N,N,N,0.053,N,N,0.081,Tuesday
2019-05-15,34,0,AP,06:00:00,2,N,N,N,0.059,N,N,0.079,Wednesday
2019-05-16,34,0,AP,06:00:00,2,N,N,N,0.059,N,N,0.082,Thursday
2019-05-20,34,0,AP,06:00:00,2,N,N,N,0.047,N,N,0.072,Monday
2019-04-17,34,0,AP,06:00:00,2,N,N,N,0.06,N,N,0.096,Wednesday
2019-01-30,34,0,AP,06:00:00,2,N,N,N,0.062,N,N,0.098,Wednesday
2019-01-07,45,0,BA,06:00:00,2,N,N,N,0.021,N,N,0.022,Monday
2019-01-08,45,0,BA,06:00:00,2,N,N,N,0.02,N,N,0.02,Tuesday
2019-01-10,45,0,BA,06:00:00,2,N,N,N,0.017,N,N,0.017,Thursday
2019-01-11,45,0,BA,06:00:00,2,N,N,N,0.022,N,N,0.023,Friday
2019-01-14,45,0,BA,06:00:00,2,N,N,N,0.018,N,N,0.018,Monday
2019-01-15,45,0,BA,06:00:00,2,N,N,N,0.018,N,N,0.02,Tuesday
2019-01-17,45,0,BA,06:00:00,2,N,N,N,0.022,N,N,0.022,Thursday
2019-01-18,45,0,BA,06:00:00,2,N,N,N,0.018,N,N,0.018,Friday
2019-01-21,45,0,BA,06:00:00,2,N,N,N,0.024,N,N,0.025,Monday
2019-01-24,45,0,BA,06:00:00,2,N,N,N,0.026,N,N,0.028,Thursday
2019-01-25,45,0,BA,06:00:00,2,N,N,N,0.028,N,N,0.028,Friday
2019-01-28,45,0,BA,06:00:00,2,N,N,N,0.017,N,N,0.018,Monday
2019-01-29,45,0,BA,06:00:00,2,N,N,N,0.021,N,N,0.023,Tuesday
2019-01-31,45,0,BA,06:00:00,2,N,N,N,0.03,N,N,0.031,Thursday
2019-02-01,45,0,BA,06:00:00,2,N,N,N,0.016,N,N,0.016,Friday
2019-02-04,45,0,BA,06:00:00,2,N,N,N,0.022,N,N,0.023,Monday
2019-02-06,45,0,BA,06:00:00,2,N,N,N,0.02,N,N,0.021,Wednesday
2019-02-08,45,0,BA,06:00:00,2,N,N,N,0.017,N,N,0.019,Friday
2019-02-12,45,0,BA,06:00:00,2,N,N,N,0.015,N,N,0.017,Tuesday
2019-02-13,45,0,BA,06:00:00,2,N,N,N,0.02,N,N,0.022,Wednesday
2019-02-14,45,0,BA,06:00:00,2,N,N,N,0.022,N,N,0.023,Thursday
2019-02-19,45,0,BA,06:00:00,2,N,N,N,0.024,N,N,0.025,Tuesday
2019-02-20,45,0,BA,06:00:00,2,N,N,N,0.03,N,N,0.031,Wednesday
2019-02-21,45,0,BA,06:00:00,2,N,N,N,0.021,N,N,0.022,Thursday
2019-02-22,45,0,BA,06:00:00,2,N,N,N,0.02,N,N,0.023,Friday
2019-03-11,45,0,BA,06:00:00,2,N,N,N,0.016,N,N,0.018,Monday
2019-03-12,45,0,BA,06:00:00,2,N,N,N,0.017,N,N,0.02,Tuesday
2019-03-15,45,0,BA,06:00:00,2,N,N,N,0.015,N,N,0.017,Friday
2019-03-18,45,0,BA,06:00:00,2,N,N,N,0.018,N,N,0.018,Monday
2019-03-19,45,0,BA,06:00:00,2,N,N,N,0.022,N,N,0.022,Tuesday
2019-03-20,45,0,BA,06:00:00,2,N,N,N,0.018,N,N,0.02,Wednesday
2019-03-22,45,0,BA,06:00:00,2,N,N,N,0.015,N,N,0.015,Friday
2019-03-26,45,0,BA,06:00:00,2,N,N,N,0.016,N,N,0.017,Tuesday
2019-03-27,45,0,BA,06:00:00,2,N,N,N,0.015,N,N,0.015,Wednesday
2019-03-28,45,0,BA,06:00:00,2,N,N,N,0.017,N,N,0.017,Thursday
2019-03-29,45,0,BA,06:00:00,2,N,N,N,0.009,N,N,0.01,Friday
2019-04-01,45,0,BA,06:00:00,2,N,N,N,0.013,N,N,0.014,Monday
2019-04-02,45,0,BA,06:00:00,2,N,N,N,0.019,N,N,0.018,Tuesday
2019-04-04,45,0,BA,06:00:00,2,N,N,N,0.009,N,N,0.01,Thursday
2019-04-05,45,0,BA,06:00:00,2,N,N,N,0.015,N,N,0.018,Friday
2019-04-08,45,0,BA,06:00:00,2,N,N,N,0.01,N,N,0.012,Monday
2019-04-09,45,0,BA,06:00:00,2,N,N,N,0.019,N,N,0.018,Tuesday
2019-04-10,45,0,BA,06:00:00,2,N,N,N,0.014,N,N,0.017,Wednesday
2019-04-11,45,0,BA,06:00:00,2,N,N,N,0.012,N,N,0.014,Thursday
2019-04-12,45,0,BA,06:00:00,2,N,N,N,0.011,N,N,0.011,Friday
2019-04-15,45,0,BA,06:00:00,2,N,N,N,0.014,N,N,0.017,Monday
2019-04-18,45,0,BA,06:00:00,2,N,N,N,0.016,N,N,0.017,Thursday
2019-04-19,45,0,BA,06:00:00,2,N,N,N,0.012,N,N,0.013,Friday
2019-05-06,45,0,BA,06:00:00,2,N,N,N,0.013,N,N,0.015,Monday
2019-05-07,45,0,BA,06:00:00,2,N,N,N,0.015,N,N,0.016,Tuesday
2019-05-09,45,0,BA,06:00:00,2,N,N,N,0.013,N,N,0.015,Thursday
2019-05-10,45,0,BA,06:00:00,2,N,N,N,0.017,N,N,0.016,Friday
2019-05-13,45,0,BA,06:00:00,2,N,N,N,0.017,N,N,0.018,Monday
2019-05-14,45,0,BA,06:00:00,2,N,N,N,0.017,N,N,0.019,Tuesday
2019-05-15,45,0,BA,06:00:00,2,N,N,N,0.018,N,N,0.021,Wednesday
2019-05-16,45,0,BA,06:00:00,2,N,N,N,0.016,N,N,0.017,Thursday
2019-05-20,45,0,BA,06:00:00,2,N,N,N,0.018,N,N,0.019,Monday
2019-03-21,45,0,BA,06:00:00,2,N,N,N,0.018,N,N,0.02,Thursday
2019-01-30,45,0,BA,06:00:00,2,N,N,N,0.026,N,N,0.029,Wednesday
2019-01-07,51,0,AY,06:00:00,2,N,N,N,0.106,N,N,0.171,Monday
2019-01-08,51,0,AY,06:00:00,2,N,N,N,0.117,N,N,0.188,Tuesday
2019-01-09,51,0,AY,06:00:00,2,N,N,N,0.114,N,N,0.174,Wednesday
2019-01-11,51,0,AY,06:00:00,2,N,N,N,0.1,N,N,0.153,Friday
2019-01-14,51,0,AY,06:00:00,2,N,N,N,0.114,N,N,0.175,Monday
2019-01-15,51,0,AY,06:00:00,2,N,N,N,0.132,N,N,0.201,Tuesday
2019-01-16,51,0,AY,06:00:00,2,N,N,N,0.102,N,N,0.158,Wednesday
2019-01-17,51,0,AY,06:00:00,2,N,N,N,0.11,N,N,0.169,Thursday
2019-01-18,51,0,AY,06:00:00,2,N,N,N,0.095,N,N,0.158,Friday
2019-01-21,51,0,AY,06:00:00,2,N,N,N,0.117,N,N,0.175,Monday
2019-01-22,51,0,AY,06:00:00,2,N,N,N,0.12,N,N,0.189,Tuesday
2019-01-23,51,0,AY,06:00:00,2,N,N,N,0.101,N,N,0.153,Wednesday
2019-01-25,51,0,AY,06:00:00,2,N,N,N,0.116,N,N,0.172,Friday
2019-01-28,51,0,AY,06:00:00,2,N,N,N,0.127,N,N,0.19,Monday
2019-01-29,51,0,AY,06:00:00,2,N,N,N,0.123,N,N,0.189,Tuesday
2019-01-31,51,0,AY,06:00:00,2,N,N,N,0.105,N,N,0.171,Thursday
2019-02-01,51,0,AY,06:00:00,2,N,N,N,0.116,N,N,0.176,Friday
2019-02-04,51,0,AY,06:00:00,2,N,N,N,0.129,N,N,0.204,Monday
2019-02-06,51,0,AY,06:00:00,2,N,N,N,0.118,N,N,0.186,Wednesday
2019-02-07,51,0,AY,06:00:00,2,N,N,N,0.14,N,N,0.211,Thursday
2019-02-08,51,0,AY,06:00:00,2,N,N,N,0.115,N,N,0.164,Friday
2019-02-12,51,0,AY,06:00:00,2,N,N,N,0.13,N,N,0.196,Tuesday
2019-02-13,51,0,AY,06:00:00,2,N,N,N,0.1,N,N,0.166,Wednesday
2019-02-15,51,0,AY,06:00:00,2,N,N,N,0.11,N,N,0.175,Friday
2019-02-18,51,0,AY,06:00:00,2,N,N,N,0.134,N,N,0.204,Monday
2019-02-20,51,0,AY,06:00:00,2,N,N,N,0.136,N,N,0.198,Wednesday
2019-02-21,51,0,AY,06:00:00,2,N,N,N,0.119,N,N,0.191,Thursday
2019-02-22,51,0,AY,06:00:00,2,N,N,N,0.104,N,N,0.166,Friday
2019-03-11,51,0,AY,06:00:00,2,N,N,N,0.139,N,N,0.202,Monday
2019-03-12,51,0,AY,06:00:00,2,N,N,N,0.125,N,N,0.183,Tuesday
2019-03-13,51,0,AY,06:00:00,2,N,N,N,0.111,N,N,0.16,Wednesday
2019-03-15,51,0,AY,06:00:00,2,N,N,N,0.113,N,N,0.174,Friday
2019-03-18,51,0,AY,06:00:00,2,N,N,N,0.145,N,N,0.21,Monday
2019-03-19,51,0,AY,06:00:00,2,N,N,N,0.13,N,N,0.198,Tuesday
2019-03-20,51,0,AY,06:00:00,2,N,N,N,0.117,N,N,0.178,Wednesday
2019-03-25,51,0,AY,06:00:00,2,N,N,N,0.134,N,N,0.193,Monday
2019-03-26,51,0,AY,06:00:00,2,N,N,N,0.127,N,N,0.192,Tuesday
2019-03-27,51,0,AY,06:00:00,2,N,N,N,0.12,N,N,0.185,Wednesday
2019-03-28,51,0,AY,06:00:00,2,N,N,N,0.114,N,N,0.174,Thursday
2019-03-29,51,0,AY,06:00:00,2,N,N,N,0.118,N,N,0.162,Friday
2019-04-01,51,0,AY,06:00:00,2,N,N,N,0.119,N,N,0.18,Monday
2019-04-02,51,0,AY,06:00:00,2,N,N,N,0.129,N,N,0.193,Tuesday
2019-04-03,51,0,AY,06:00:00,2,N,N,N,0.122,N,N,0.187,Wednesday
2019-04-04,51,0,AY,06:00:00,2,N,N,N,0.125,N,N,0.196,Thursday
2019-04-05,51,0,AY,06:00:00,2,N,N,N,0.115,N,N,0.173,Friday
2019-04-08,51,0,AY,06:00:00,2,N,N,N,0.123,N,N,0.18,Monday
2019-04-09,51,0,AY,06:00:00,2,N,N,N,0.122,N,N,0.195,Tuesday
2019-04-10,51,0,AY,06:00:00,2,N,N,N,0.124,N,N,0.189,Wednesday
2019-04-11,51,0,AY,06:00:00,2,N,N,N,0.124,N,N,0.196,Thursday
2019-04-12,51,0,AY,06:00:00,2,N,N,N,0.112,N,N,0.172,Friday
2019-04-15,51,0,AY,06:00:00,2,N,N,N,0.137,N,N,0.196,Monday
2019-04-18,51,0,AY,06:00:00,2,N,N,N,0.132,N,N,0.19,Thursday
2019-04-19,51,0,AY,06:00:00,2,N,N,N,0.119,N,N,0.164,Friday
2019-05-06,51,0,AY,06:00:00,2,N,N,N,0.13,N,N,0.182,Monday
2019-05-07,51,0,AY,06:00:00,2,N,N,N,0.12,N,N,0.179,Tuesday
2019-05-09,51,0,AY,06:00:00,2,N,N,N,0.123,N,N,0.176,Thursday
2019-05-10,51,0,AY,06:00:00,2,N,N,N,0.103,N,N,0.146,Friday
2019-05-13,51,0,AY,06:00:00,2,N,N,N,0.11,N,N,0.164,Monday
2019-05-14,51,0,AY,06:00:00,2,N,N,N,0.136,N,N,0.199,Tuesday
2019-05-15,51,0,AY,06:00:00,2,N,N,N,0.117,N,N,0.177,Wednesday
2019-05-16,51,0,AY,06:00:00,2,N,N,N,0.114,N,N,0.183,Thursday
2019-05-20,51,0,AY,06:00:00,2,N,N,N,0.15,N,N,0.196,Monday
2019-03-21,51,0,AY,06:00:00,2,N,N,N,0.123,N,N,0.19,Thursday
