date,train,way,station,hour,composition,p1q0,p2q0,p3q0,p0q1,p0q2,p0q3,p0q0,day
2019-05-07,23,0,AN,06:00:00,2,0.04,0.066,N,0.047,0.018,N,0.054,Tuesday
2019-05-09,23,0,AN,06:00:00,2,0.075,0.09056333,N,0.048,0.015,N,0.057,Thursday
2019-05-10,23,0,AN,06:00:00,2,0.068,0.09116333,N,0.053,0.022,N,0.058,Friday
2019-05-13,23,0,AN,06:00:00,2,0.04148,0.095,N,0.066,0.03,N,0.075,Monday
2019-05-14,23,0,AN,06:00:00,2,0.085,0.0914,N,0.057,0.025,N,0.066,Tuesday
2019-05-15,23,0,AN,06:00:00,2,0.043,0.09057133,N,0.052,0.021,N,0.062,Wednesday
2019-05-20,23,0,AN,06:00:00,2,0.047,0.084,N,0.056,0.018,N,0.068,Monday
2019-03-21,23,0,AN,06:00:00,2,0.037,0.093,N,0.056,0.028,N,0.066,Thursday
2019-01-07,3,0,BE,06:00:00,2,0.084,0.114,N,0.07,0.094,N,0.111,Monday
2019-01-08,3,0,BE,06:00:00,2,0.096,0.101,N,0.069,0.093,N,0.112,Tuesday
2019-01-09,3,0,BE,06:00:00,2,0.0888,0.11,N,0.067,0.096,N,0.119,Wednesday
2019-01-10,3,0,BE,06:00:00,2,0.104,0.111,N,0.069,0.094,N,0.115,Thursday
2019-01-11,3,0,BE,06:00:00,2,0.093,0.111,N,0.058,0.082,N,0.104,Friday
2019-01-14,3,0,BE,06:00:00,2,0.085,0.112,N,0.048,0.076,N,0.105,Monday
2019-01-15,3,0,BE,06:00:00,2,0.092,0.122,N,0.068,0.093,N,0.114,Tuesday
2019-01-16,3,0,BE,06:00:00,2,0.0914,0.111,N,0.06,0.085,N,0.104,Wednesday
2019-01-17,3,0,BE,06:00:00,2,0.086,0.112,N,0.049,0.081,N,0.106,Thursday
2019-01-18,3,0,BE,06:00:00,2,0.088,0.13,N,0.054,0.07,N,0.091,Friday
2019-01-21,3,0,BE,07:00:00,2,0.095,0.114,N,0.072,0.1,N,0.12,Monday
2019-01-22,3,0,BE,06:00:00,2,0.082,0.116,N,0.065,0.091,N,0.105,Tuesday
2019-01-23,3,0,BE,06:00:00,2,0.1,0.075,N,0.057,0.082,N,0.101,Wednesday
2019-01-24,3,0,BE,06:00:00,2,0.099,0.09875,N,0.086,0.118,N,0.139,Thursday
2019-01-25,3,0,BE,06:00:00,2,0.0938,0.118,N,0.06,0.079,N,0.094,Friday
2019-01-28,3,0,BE,06:00:00,2,0.097,0.086,N,0.05,0.079,N,0.097,Monday
2019-01-29,3,0,BE,06:00:00,2,0.086,0.119,N,0.065,0.09,N,0.118,Tuesday
2019-02-01,3,0,BE,06:00:00,2,0.086,0.097,N,0.049,0.072,N,0.091,Friday
2019-02-05,3,0,BE,06:00:00,2,0.086,0.12,N,0.095,0.133,N,0.161,Tuesday
2019-02-06,3,0,BE,06:00:00,2,0.089,0.135,N,0.061,0.094,N,0.118,Wednesday
2019-02-08,3,0,BE,07:00:00,2,0.09,0.104,N,0.059,0.082,N,0.1,Friday
2019-02-12,3,0,BE,06:00:00,2,0.079,0.10225,N,0.071,0.098,N,0.122,Tuesday
2019-02-13,3,0,BE,07:00:00,2,0.087,0.108,N,0.062,0.098,N,0.12,Wednesday
2019-02-15,3,0,BE,06:00:00,2,0.078,0.109,N,0.057,0.086,N,0.102,Friday
2019-02-18,3,0,BE,06:00:00,2,0.081,0.1109375,N,0.055,0.081,N,0.095,Monday
2019-02-19,3,0,BE,06:00:00,2,0.074,0.111,N,0.058,0.084,N,0.105,Tuesday
2019-02-22,3,0,BE,07:00:00,2,0.0908,0.1,N,0.054,0.075,N,0.095,Friday
2019-03-12,3,0,BE,06:00:00,2,0.097,0.113,N,0.053,0.084,N,0.116,Tuesday
2019-03-13,3,0,BE,06:00:00,2,0.0912,0.102,N,0.049,0.07,N,0.098,Wednesday
2019-03-14,3,0,BE,06:00:00,2,0.09,0.123,N,0.065,0.089,N,0.114,Thursday
2019-03-15,3,0,BE,06:00:00,2,0.09,0.093,N,0.046,0.069,N,0.089,Friday
2019-03-18,3,0,BE,06:00:00,2,0.081,0.123,N,0.056,0.077,N,0.093,Monday
2019-03-19,3,0,BE,06:00:00,2,0.09,0.101,N,0.06,0.085,N,0.109,Tuesday
2019-03-20,3,0,BE,06:00:00,2,0.087,0.09875,N,0.09,0.125,N,0.155,Wednesday
2019-03-22,3,0,BE,06:00:00,2,0.087,0.095,N,0.043,0.065,N,0.081,Friday
2019-03-26,3,0,BE,06:00:00,2,0.096,0.112,N,0.05,0.08,N,0.099,Tuesday
2019-03-27,3,0,BE,06:00:00,2,0.085,0.104625,N,0.06,0.087,N,0.106,Wednesday
2019-03-29,3,0,BE,06:00:00,2,0.086,0.109,N,0.06,0.087,N,0.111,Friday
2019-04-01,3,0,BE,06:00:00,2,0.089,0.113,N,0.056,0.082,N,0.094,Monday
2019-04-02,3,0,BE,06:00:00,2,0.085,0.093,N,0.05,0.075,N,0.094,Tuesday
2019-04-04,3,0,BE,06:00:00,2,0.084,0.104625,N,0.062,0.093,N,0.111,Thursday
2019-04-08,3,0,BE,06:00:00,2,0.081,0.1085,N,0.046,0.069,N,0.082,Monday
2019-04-09,3,0,BE,06:00:00,2,0.087,0.102,N,0.059,0.08,N,0.097,Tuesday
2019-04-10,3,0,BE,06:00:00,2,0.072,0.118,N,0.06,0.085,N,0.099,Wednesday
2019-04-11,3,0,BE,06:00:00,2,0.081,0.104,N,0.062,0.092,N,0.114,Thursday
2019-04-15,3,0,BE,06:00:00,2,0.085,0.10675,N,0.04,0.059,N,0.078,Monday
2019-04-18,3,0,BE,06:00:00,2,0.081,0.1,N,0.062,0.097,N,0.12,Thursday
2019-04-19,3,0,BE,06:00:00,2,0.086,0.101,N,0.041,0.064,N,0.091,Friday
2019-05-06,3,0,BE,06:00:00,2,0.079,0.106,N,0.044,0.072,N,0.092,Monday
2019-05-07,3,0,BE,06:00:00,2,0.091,0.094,N,0.054,0.087,N,0.117,Tuesday
2019-05-09,3,0,BE,06:00:00,2,0.0908,0.093,N,0.056,0.08,N,0.101,Thursday
2019-05-13,3,0,BE,06:00:00,2,0.0908,0.087,N,0.049,0.08,N,0.099,Monday
2019-05-14,3,0,BE,06:00:00,2,0.102,0.098,N,0.055,0.076,N,0.101,Tuesday
2019-05-15,3,0,BE,06:00:00,2,0.091,0.111,N,0.054,0.076,N,0.095,Wednesday
2019-05-20,3,0,BE,06:00:00,2,0.089,0.10505,N,0.059,0.081,N,0.102,Monday
2019-03-21,3,0,BE,06:00:00,2,0.0846,0.1007,N,0.106,0.148,N,0.178,Thursday
2019-01-07,36,0,AF,07:00:00,2,0.139,0.21236,N,0.164,0.111,N,0.262,Monday
2019-01-09,36,0,AF,07:00:00,2,0.121,0.191,N,0.173,0.106,N,0.268,Wednesday
2019-01-11,36,0,AF,07:00:00,2,0.106,0.206,N,0.139,0.089,N,0.23,Friday
2019-01-14,36,0,AF,07:00:00,2,0.118,0.241,N,0.165,0.107,N,0.257,Monday
2019-01-16,36,0,AF,07:00:00,2,0.137,0.213,N,0.162,0.115,N,0.254,Wednesday
2019-01-17,36,0,AF,07:00:00,2,0.136,0.217,N,0.164,0.113,N,0.257,Thursday
2019-01-18,36,0,AF,07:00:00,2,0.139,0.202,N,0.149,0.106,N,0.232,Friday
2019-01-21,36,0,AF,07:00:00,2,0.153,0.235,N,0.144,0.083,N,0.233,Monday
2019-01-22,36,0,AF,07:00:00,2,0.16,0.239,N,0.163,0.106,N,0.26,Tuesday
2019-01-23,36,0,AF,07:00:00,2,0.152,0.216,N,0.143,0.09,N,0.235,Wednesday
2019-01-24,36,0,AF,07:00:00,2,0.148,0.24,N,0.165,0.108,N,0.254,Thursday
2019-01-25,36,0,AF,07:00:00,2,0.131,0.22,N,0.152,0.11,N,0.243,Friday
2019-01-28,36,0,AF,07:00:00,2,0.166,0.241,N,0.165,0.11,N,0.253,Monday
2019-01-29,36,0,AF,07:00:00,2,0.143,0.226,N,0.165,0.111,N,0.26,Tuesday
2019-02-01,36,0,AF,07:00:00,2,0.201,0.21796,N,0.132,0.098,N,0.229,Friday
2019-02-04,36,0,AF,07:00:00,2,0.2,0.21796,N,0.151,0.097,N,0.251,Monday
2019-02-05,36,0,AF,07:00:00,2,0.131,0.238,N,0.162,0.116,N,0.239,Tuesday
2019-02-06,36,0,AF,07:00:00,2,0.14,0.21236,N,0.15,0.101,N,0.24,Wednesday
2019-02-07,36,0,AF,07:00:00,2,0.139,0.203,N,0.29,0.208,N,0.406,Thursday
2019-02-08,36,0,AF,07:00:00,2,0.131,0.222,N,0.155,0.114,N,0.243,Friday
2019-02-11,36,0,AF,07:00:00,2,0.142,0.228,N,0.135,0.078,N,0.238,Monday
2019-02-12,36,0,AF,07:00:00,2,0.33,0.224,N,0.165,0.104,N,0.251,Tuesday
2019-02-13,36,0,AF,07:00:00,2,0.121,0.229,N,0.176,0.118,N,0.271,Wednesday
2019-02-15,36,0,AF,07:00:00,2,0.132,0.24,N,0.127,0.074,N,0.211,Friday
2019-02-18,36,0,AF,07:00:00,2,0.14,0.249,N,0.157,0.115,N,0.249,Monday
2019-02-19,36,0,AF,07:00:00,2,0.143,0.223,N,0.147,0.101,N,0.23,Tuesday
2019-02-20,36,0,AF,07:00:00,2,0.145,0.217,N,0.165,0.121,N,0.256,Wednesday
2019-02-21,36,0,AF,07:00:00,2,0.135,0.217,N,0.164,0.123,N,0.248,Thursday
2019-02-22,36,0,AF,07:00:00,2,0.149,0.198,N,0.169,0.134,N,0.239,Friday
2019-03-11,36,0,AF,07:00:00,2,0.157,0.221,N,0.144,0.102,N,0.229,Monday
2019-03-12,36,0,AF,07:00:00,2,0.15,0.232,N,0.163,0.111,N,0.27,Tuesday
2019-03-13,36,0,AF,07:00:00,2,0.139,0.215,N,0.166,0.123,N,0.271,Wednesday
2019-03-14,36,0,AF,07:00:00,2,0.155,0.239,N,0.164,0.116,N,0.259,Thursday
2019-03-15,36,0,AF,07:00:00,2,0.151,0.203,N,0.15,0.108,N,0.235,Friday
2019-03-18,36,0,AF,07:00:00,2,0.134,0.215,N,0.163,0.109,N,0.267,Monday
2019-03-19,36,0,AF,07:00:00,2,0.152,0.235,N,0.155,0.11,N,0.25,Tuesday
2019-03-20,36,0,AF,07:00:00,2,0.153,0.228,N,0.149,0.105,N,0.236,Wednesday
2019-03-22,36,0,AF,07:00:00,2,0.151,0.21,N,0.158,0.11,N,0.254,Friday
2019-03-25,36,0,AF,07:00:00,2,0.1354,0.21236,N,0.169,0.112,N,0.259,Monday
2019-03-26,36,0,AF,07:00:00,2,0.172,0.217,N,0.158,0.111,N,0.246,Tuesday
2019-03-27,36,0,AF,07:00:00,2,0.155,0.219,N,0.163,0.11,N,0.247,Wednesday
2019-03-28,36,0,AF,07:00:00,2,0.145,0.227,N,0.167,0.116,N,0.268,Thursday
2019-03-29,36,0,AF,07:00:00,2,0.136,0.23,N,0.164,0.115,N,0.256,Friday
2019-04-01,36,0,AF,07:00:00,2,0.151,0.201,N,0.157,0.114,N,0.247,Monday
2019-04-02,36,0,AF,07:00:00,2,0.147,0.21456,N,0.113,0.071,N,0.2,Tuesday
2019-04-04,36,0,AF,07:00:00,2,0.156,0.226,N,0.164,0.112,N,0.257,Thursday
2019-04-05,36,0,AF,07:00:00,2,0.299,0.224,N,0.143,0.104,N,0.236,Friday
2019-04-08,36,0,AF,07:00:00,2,0.246,0.189,N,0.144,0.105,N,0.216,Monday
2019-04-09,36,0,AF,07:00:00,2,0.145,0.217,N,0.152,0.113,N,0.239,Tuesday
2019-04-10,36,0,AF,07:00:00,2,0.125,0.206,N,0.155,0.102,N,0.242,Wednesday
2019-04-11,36,0,AF,07:00:00,2,0.14,0.2,N,0.153,0.105,N,0.263,Thursday
2019-04-12,36,0,AF,07:00:00,2,0.104,0.217,N,0.169,0.118,N,0.246,Friday
2019-04-15,36,0,AF,07:00:00,2,0.1374,0.221,N,0.148,0.11,N,0.236,Monday
2019-04-18,36,0,AF,07:00:00,2,0.146,0.221,N,0.156,0.108,N,0.253,Thursday
2019-04-19,36,0,AF,07:00:00,2,0.127,0.203,N,0.126,0.087,N,0.219,Friday
2019-05-07,36,0,AF,07:00:00,2,0.147,0.214,N,0.155,0.112,N,0.241,Tuesday
2019-05-09,36,0,AF,07:00:00,2,0.134,0.196,N,0.153,0.099,N,0.237,Thursday
2019-05-10,36,0,AF,07:00:00,2,0.145,0.17,N,0.152,0.108,N,0.233,Friday
2019-05-13,36,0,AF,07:00:00,2,0.132,0.172,N,0.155,0.102,N,0.258,Monday
2019-05-14,36,0,AF,07:00:00,2,0.142,0.225,N,0.148,0.106,N,0.23,Tuesday
2019-05-15,36,0,AF,07:00:00,2,0.129,0.227,N,0.102,0.058,N,0.197,Wednesday
2019-05-20,36,0,AF,07:00:00,2,0.126,0.221,N,0.162,0.107,N,0.254,Monday
2019-03-21,36,0,AF,07:00:00,2,0.295,0.2188,N,0.166,0.117,N,0.247,Thursday
2019-01-30,36,0,AF,07:00:00,2,0.157,0.209,N,0.128,0.112,N,0.15,Wednesday
2019-01-07,47,0,BI,07:00:00,2,0.038,0.06755,N,0.048,0.057,N,0.105,Monday
2019-01-08,47,0,BI,07:00:00,2,0.039,0.078,N,0.053,0.059,N,0.108,Tuesday
2019-01-10,47,0,BI,07:00:00,2,0.038,0.0604,N,0.061,0.07,N,0.116,Thursday
2019-01-11,47,0,BI,07:00:00,2,0.042,0.06608,N,0.046,0.051,N,0.094,Friday
2019-01-14,47,0,BI,07:00:00,2,0.051,0.059,N,0.063,0.069,N,0.112,Monday
2019-01-15,47,0,BI,07:00:00,2,0.044,0.075,N,0.057,0.064,N,0.116,Tuesday
2019-01-16,47,0,BI,07:00:00,2,0.04125,0.067,N,0.048,0.055,N,0.102,Wednesday
2019-01-17,47,0,BI,07:00:00,2,0.044,0.062,N,0.055,0.062,N,0.104,Thursday
2019-01-18,47,0,BI,07:00:00,2,0.037,0.062,N,0.048,0.055,N,0.094,Friday
2019-01-21,47,0,BI,07:00:00,2,0.055,0.077,N,0.052,0.057,N,0.104,Monday
2019-01-22,47,0,BI,07:00:00,2,0.035,0.067,N,0.055,0.065,N,0.115,Tuesday
2019-01-23,47,0,BI,07:00:00,2,0.035,0.068,N,0.063,0.072,N,0.108,Wednesday
2019-01-24,47,0,BI,07:00:00,2,0.049,0.0626,N,0.049,0.059,N,0.113,Thursday
2019-01-28,47,0,BI,07:00:00,2,0.041,0.07,N,0.049,0.057,N,0.102,Monday
2019-01-29,47,0,BI,07:00:00,2,0.052,0.075,N,0.058,0.065,N,0.108,Tuesday
2019-01-31,47,0,BI,07:00:00,2,0.05,0.0612,N,0.061,0.074,N,0.113,Thursday
2019-02-01,47,0,BI,07:00:00,2,0.039,0.058,N,0.049,0.059,N,0.112,Friday
2019-02-04,47,0,BI,07:00:00,2,0.043,0.072,N,0.052,0.061,N,0.111,Monday
2019-02-05,47,0,BI,07:00:00,2,0.038,0.074,N,0.05,0.057,N,0.104,Tuesday
2019-02-06,47,0,BI,07:00:00,2,0.042,0.063,N,0.05,0.057,N,0.099,Wednesday
2019-02-07,47,0,BI,07:00:00,2,0.0342,0.085,N,0.053,0.061,N,0.112,Thursday
2019-02-08,47,0,BI,07:00:00,2,0.041,0.068,N,0.045,0.05,N,0.098,Friday
2019-02-11,47,0,BI,07:00:00,2,0.03604,0.057024,N,0.066,0.073,N,0.129,Monday
2019-02-12,47,0,BI,07:00:00,2,0.036,0.06484,N,0.049,0.059,N,0.106,Tuesday
2019-02-15,47,0,BI,07:00:00,2,0.033,0.0574,N,0.056,0.062,N,0.106,Friday
2019-02-19,47,0,BI,07:00:00,2,0.048,0.062,N,0.04,0.049,N,0.088,Tuesday
2019-02-20,47,0,BI,07:00:00,2,0.047,0.06612,N,0.046,0.055,N,0.103,Wednesday
2019-02-21,47,0,BI,07:00:00,2,0.046,0.071,N,0.045,0.053,N,0.104,Thursday
2019-03-11,47,0,BI,07:00:00,2,0.047,0.075,N,0.054,0.058,N,0.108,Monday
2019-03-13,47,0,BI,07:00:00,2,0.04164,0.063,N,0.043,0.047,N,0.093,Wednesday
2019-03-15,47,0,BI,07:00:00,2,0.038,0.046,N,0.041,0.047,N,0.087,Friday
2019-03-18,47,0,BI,07:00:00,2,0.046,0.061,N,0.049,0.055,N,0.113,Monday
2019-03-19,47,0,BI,07:00:00,2,0.042,0.068,N,0.046,0.054,N,0.097,Tuesday
2019-03-26,47,0,BI,07:00:00,2,0.04,0.067,N,0.047,0.053,N,0.098,Tuesday
2019-03-27,47,0,BI,07:00:00,2,0.03,0.066,N,0.041,0.049,N,0.089,Wednesday
2019-03-29,47,0,BI,07:00:00,2,0.028,0.068,N,0.04,0.047,N,0.098,Friday
2019-04-01,47,0,BI,07:00:00,2,0.037,0.076,N,0.042,0.046,N,0.097,Monday
2019-04-02,47,0,BI,07:00:00,2,0.045,0.068,N,0.044,0.055,N,0.101,Tuesday
2019-04-03,47,0,BI,07:00:00,2,0.04164,0.063,N,0.042,0.049,N,0.092,Wednesday
2019-04-04,47,0,BI,07:00:00,2,0.031,0.06888,N,0.041,0.049,N,0.097,Thursday
2019-04-08,47,0,BI,07:00:00,2,0.03,0.07,N,0.041,0.048,N,0.093,Monday
2019-04-09,47,0,BI,07:00:00,2,0.042,0.082,N,0.059,0.073,N,0.126,Tuesday
2019-04-10,47,0,BI,07:00:00,2,0.035,0.058,N,0.057,0.066,N,0.105,Wednesday
2019-04-11,47,0,BI,07:00:00,2,0.031,0.06,N,0.046,0.059,N,0.108,Thursday
2019-04-12,47,0,BI,07:00:00,2,0.03,0.054,N,0.033,0.036,N,0.081,Friday
2019-04-15,47,0,BI,07:00:00,2,0.04,0.06888,N,0.04,0.047,N,0.091,Monday
2019-04-16,47,0,BI,07:00:00,2,0.0432,0.06612,N,0.041,0.046,N,0.085,Tuesday
2019-04-18,47,0,BI,07:00:00,2,0.032,0.055,N,0.039,0.047,N,0.09,Thursday
2019-04-19,47,0,BI,07:00:00,2,0.031,0.055,N,0.044,0.048,N,0.081,Friday
2019-05-06,47,0,BI,07:00:00,2,0.033,0.052,N,0.037,0.043,N,0.093,Monday
2019-05-07,47,0,BI,07:00:00,2,0.035,0.061,N,0.037,0.046,N,0.079,Tuesday
2019-05-09,47,0,BI,07:00:00,2,0.034,0.057,N,0.041,0.047,N,0.086,Thursday
2019-05-13,47,0,BI,07:00:00,2,0.036,0.067,N,0.044,0.054,N,0.098,Monday
2019-05-14,47,0,BI,07:00:00,2,0.047,0.066,N,0.04,0.047,N,0.102,Tuesday
2019-05-15,47,0,BI,07:00:00,2,0.037,0.051,N,0.039,0.048,N,0.097,Wednesday
2019-05-16,47,0,BI,07:00:00,2,0.033,0.063,N,0.04,0.048,N,0.093,Thursday
2019-05-20,47,0,BI,07:00:00,2,0.04,0.057,N,0.041,0.048,N,0.096,Monday
2019-03-21,47,0,BI,07:00:00,2,0.041,0.069,N,0.043,0.052,N,0.097,Thursday
