date,train,way,station,hour,composition,p1q0,p2q0,p3q0,p0q1,p0q2,p0q3,p0q0,day
2019-02-21,1,0,BE,06:00:00,2,N,N,N,0.045,0.068,N,0.085,Thursday
2019-03-11,1,0,BE,06:00:00,2,N,N,N,0.053,0.072,N,0.091,Monday
2019-03-12,1,0,BE,06:00:00,2,N,N,N,0.062,0.079,N,0.097,Tuesday
2019-03-14,1,0,BE,06:00:00,2,N,N,N,0.046,0.069,N,0.09,Thursday
2019-03-18,1,0,BE,06:00:00,2,N,N,N,0.054,0.07,N,0.081,Monday
2019-03-20,1,0,BE,06:00:00,2,N,N,N,0.038,0.06,N,0.087,Wednesday
2019-03-22,1,0,BE,06:00:00,2,N,N,N,0.049,0.061,N,0.087,Friday
2019-03-25,1,0,BE,06:00:00,2,N,N,N,0.053,0.069,N,0.082,Monday
2019-03-26,1,0,BE,06:00:00,2,N,N,N,0.06,0.08,N,0.096,Tuesday
2019-03-27,1,0,BE,06:00:00,2,N,N,N,0.048,0.066,N,0.085,Wednesday
2019-03-28,1,0,BE,06:00:00,2,N,N,N,0.045,0.065,N,0.086,Thursday
2019-03-29,1,0,BE,06:00:00,2,N,N,N,0.049,0.068,N,0.086,Friday
2019-04-01,1,0,BE,06:00:00,2,N,N,N,0.052,0.072,N,0.089,Monday
2019-04-02,1,0,BE,06:00:00,2,N,N,N,0.047,0.068,N,0.085,Tuesday
2019-04-04,1,0,BE,06:00:00,2,N,N,N,0.046,0.066,N,0.084,Thursday
2019-04-05,1,0,BE,06:00:00,2,N,N,N,0.042,0.059,N,0.08,Friday
2019-04-08,1,0,BE,06:00:00,2,N,N,N,0.039,0.061,N,0.081,Monday
2019-04-09,1,0,BE,06:00:00,2,N,N,N,0.041,0.062,N,0.087,Tuesday
2019-04-10,1,0,BE,06:00:00,2,N,N,N,0.04,0.052,N,0.072,Wednesday
2019-04-11,1,0,BE,06:00:00,2,N,N,N,0.042,0.061,N,0.081,Thursday
2019-04-12,1,0,BE,06:00:00,2,N,N,N,0.048,0.067,N,0.085,Friday
2019-04-15,1,0,BE,06:00:00,2,N,N,N,0.046,0.061,N,0.085,Monday
2019-04-18,1,0,BE,06:00:00,2,N,N,N,0.044,0.065,N,0.081,Thursday
2019-04-19,1,0,BE,06:00:00,2,N,N,N,0.05,0.068,N,0.086,Friday
2019-05-06,1,0,BE,06:00:00,2,N,N,N,0.037,0.059,N,0.079,Monday
2019-05-07,1,0,BE,06:00:00,2,N,N,N,0.041,0.062,N,0.091,Tuesday
2019-05-10,1,0,BE,06:00:00,2,N,N,N,0.047,0.066,N,0.088,Friday
2019-05-14,1,0,BE,06:00:00,2,N,N,N,0.052,0.08,N,0.102,Tuesday
2019-05-15,1,0,BE,06:00:00,2,N,N,N,0.049,0.07,N,0.091,Wednesday
2019-05-16,1,0,BE,06:00:00,2,N,N,N,0.042,0.07,N,0.089,Thursday
2019-05-20,1,0,BE,06:00:00,2,N,N,N,0.054,0.07,N,0.089,Monday
2019-01-07,22,0,AN,06:00:00,2,N,N,N,0.036,0.015,N,0.044,Monday
2019-01-08,22,0,AN,06:00:00,2,N,N,N,0.047,0.017,N,0.053,Tuesday
2019-01-10,22,0,AN,06:00:00,2,N,N,N,0.028,0.01,N,0.034,Thursday
2019-01-15,22,0,AN,06:00:00,2,N,N,N,0.036,0.012,N,0.041,Tuesday
2019-01-16,22,0,AN,06:00:00,2,N,N,N,0.034,0.014,N,0.039,Wednesday
2019-01-18,22,0,AN,06:00:00,2,N,N,N,0.035,0.017,N,0.042,Friday
2019-01-21,22,0,AN,06:00:00,2,N,N,N,0.046,0.022,N,0.051,Monday
2019-01-22,22,0,AN,06:00:00,2,N,N,N,0.106,0.053,N,0.117,Tuesday
2019-01-23,22,0,AN,06:00:00,2,N,N,N,0.042,0.02,N,0.046,Wednesday
2019-01-24,22,0,AN,06:00:00,2,N,N,N,0.048,0.022,N,0.056,Thursday
2019-01-25,22,0,AN,06:00:00,2,N,N,N,0.036,0.015,N,0.04,Friday
2019-01-28,22,0,AN,06:00:00,2,N,N,N,0.042,0.017,N,0.05,Monday
2019-01-29,22,0,AN,06:00:00,2,N,N,N,0.042,0.016,N,0.046,Tuesday
2019-02-04,22,0,AN,06:00:00,2,N,N,N,0.036,0.015,N,0.041,Monday
2019-02-05,22,0,AN,06:00:00,2,N,N,N,0.041,0.016,N,0.045,Tuesday
2019-02-06,22,0,AN,06:00:00,2,N,N,N,0.032,0.011,N,0.039,Wednesday
2019-02-07,22,0,AN,06:00:00,2,N,N,N,0.047,0.019,N,0.056,Thursday
2019-02-08,22,0,AN,06:00:00,2,N,N,N,0.037,0.017,N,0.042,Friday
2019-02-11,22,0,AN,06:00:00,2,N,N,N,0.031,0.009,N,0.036,Monday
2019-02-12,22,0,AN,06:00:00,2,N,N,N,0.039,0.019,N,0.043,Tuesday
2019-02-13,22,0,AN,06:00:00,2,N,N,N,0.034,0.012,N,0.04,Wednesday
2019-02-14,22,0,AN,06:00:00,2,N,N,N,0.041,0.024,N,0.044,Thursday
2019-02-15,22,0,AN,06:00:00,2,N,N,N,0.04,0.018,N,0.044,Friday
2019-02-18,22,0,AN,06:00:00,2,N,N,N,0.043,0.017,N,0.049,Monday
2019-02-19,22,0,AN,06:00:00,2,N,N,N,0.043,0.014,N,0.048,Tuesday
2019-02-20,22,0,AN,06:00:00,2,N,N,N,0.035,0.016,N,0.039,Wednesday
2019-02-21,22,0,AN,06:00:00,2,N,N,N,0.041,0.021,N,0.046,Thursday
2019-02-22,22,0,AN,06:00:00,2,N,N,N,0.018,0.008,N,0.021,Friday
2019-03-11,22,0,AN,06:00:00,2,N,N,N,0.046,0.021,N,0.05,Monday
2019-03-12,22,0,AN,06:00:00,2,N,N,N,0.044,0.019,N,0.049,Tuesday
2019-03-15,22,0,AN,06:00:00,2,N,N,N,0.036,0.016,N,0.038,Friday
2019-03-19,22,0,AN,06:00:00,2,N,N,N,0.037,0.013,N,0.04,Tuesday
2019-03-20,22,0,AN,06:00:00,2,N,N,N,0.035,0.014,N,0.041,Wednesday
2019-03-25,22,0,AN,06:00:00,2,N,N,N,0.042,0.016,N,0.048,Monday
2019-03-26,22,0,AN,06:00:00,2,N,N,N,0.04,0.014,N,0.041,Tuesday
2019-03-27,22,0,AN,06:00:00,2,N,N,N,0.038,0.016,N,0.042,Wednesday
2019-03-28,22,0,AN,06:00:00,2,N,N,N,0.039,0.017,N,0.043,Thursday
2019-03-29,22,0,AN,06:00:00,2,N,N,N,0.035,0.016,N,0.038,Friday
2019-04-01,22,0,AN,06:00:00,2,N,N,N,0.031,0.013,N,0.037,Monday
2019-04-03,22,0,AN,06:00:00,2,N,N,N,0.036,0.018,N,0.04,Wednesday
2019-04-04,22,0,AN,06:00:00,2,N,N,N,0.035,0.015,N,0.04,Thursday
2019-04-05,22,0,AN,06:00:00,2,N,N,N,0.041,0.02,N,0.043,Friday
2019-04-09,22,0,AN,06:00:00,2,N,N,N,0.041,0.014,N,0.045,Tuesday
2019-04-10,22,0,AN,06:00:00,2,N,N,N,0.041,0.02,N,0.043,Wednesday
2019-04-11,22,0,AN,06:00:00,2,N,N,N,0.05,0.023,N,0.053,Thursday
2019-04-12,22,0,AN,06:00:00,2,N,N,N,0.032,0.014,N,0.036,Friday
2019-04-15,22,0,AN,06:00:00,2,N,N,N,0.039,0.017,N,0.041,Monday
2019-05-06,22,0,AN,06:00:00,2,N,N,N,0.041,0.015,N,0.041,Monday
2019-05-07,22,0,AN,06:00:00,2,N,N,N,0.039,0.017,N,0.04,Tuesday
2019-05-15,22,0,AN,06:00:00,2,N,N,N,0.042,0.021,N,0.043,Wednesday
2019-05-20,22,0,AN,06:00:00,2,N,N,N,0.043,0.022,N,0.047,Monday
2019-01-07,34,0,AF,06:00:00,2,N,N,N,0.08,0.048,N,0.139,Monday
2019-01-08,34,0,AF,06:00:00,2,N,N,N,0.101,0.068,N,0.159,Tuesday
2019-01-09,34,0,AF,06:00:00,2,N,N,N,0.074,0.052,N,0.121,Wednesday
2019-01-10,34,0,AF,06:00:00,2,N,N,N,0.089,0.061,N,0.149,Thursday
2019-01-11,34,0,AF,06:00:00,2,N,N,N,0.07,0.049,N,0.106,Friday
2019-01-14,34,0,AF,06:00:00,2,N,N,N,0.08,0.061,N,0.118,Monday
2019-01-15,34,0,AF,06:00:00,2,N,N,N,0.08,0.044,N,0.139,Tuesday
2019-01-16,34,0,AF,06:00:00,2,N,N,N,0.078,0.052,N,0.137,Wednesday
2019-01-17,34,0,AF,06:00:00,2,N,N,N,0.078,0.052,N,0.136,Thursday
2019-01-18,34,0,AF,06:00:00,2,N,N,N,0.084,0.059,N,0.139,Friday
2019-01-21,34,0,AF,06:00:00,2,N,N,N,0.097,0.069,N,0.153,Monday
2019-01-22,34,0,AF,06:00:00,2,N,N,N,0.1,0.063,N,0.16,Tuesday
2019-01-23,34,0,AF,06:00:00,2,N,N,N,0.097,0.065,N,0.152,Wednesday
2019-01-24,34,0,AF,06:00:00,2,N,N,N,0.097,0.063,N,0.148,Thursday
2019-01-25,34,0,AF,06:00:00,2,N,N,N,0.081,0.053,N,0.131,Friday
2019-01-28,34,0,AF,06:00:00,2,N,N,N,0.102,0.07,N,0.166,Monday
2019-01-29,34,0,AF,06:00:00,2,N,N,N,0.082,0.054,N,0.143,Tuesday
2019-01-31,34,0,AF,06:00:00,2,N,N,N,0.095,0.073,N,0.152,Thursday
2019-02-01,34,0,AF,06:00:00,2,N,N,N,0.107,0.064,N,0.201,Friday
2019-02-05,34,0,AF,06:00:00,2,N,N,N,0.075,0.05,N,0.131,Tuesday
2019-02-06,34,0,AF,06:00:00,2,N,N,N,0.087,0.059,N,0.14,Wednesday
2019-02-07,34,0,AF,06:00:00,2,N,N,N,0.082,0.059,N,0.139,Thursday
2019-02-08,34,0,AF,06:00:00,2,N,N,N,0.078,0.059,N,0.131,Friday
2019-02-11,34,0,AF,06:00:00,2,N,N,N,0.079,0.052,N,0.142,Monday
2019-02-13,34,0,AF,06:00:00,2,N,N,N,0.066,0.042,N,0.121,Wednesday
2019-02-15,34,0,AF,06:00:00,2,N,N,N,0.075,0.049,N,0.132,Friday
2019-02-18,34,0,AF,06:00:00,2,N,N,N,0.08,0.054,N,0.14,Monday
2019-02-19,34,0,AF,06:00:00,2,N,N,N,0.075,0.048,N,0.143,Tuesday
2019-02-20,34,0,AF,06:00:00,2,N,N,N,0.084,0.057,N,0.145,Wednesday
2019-02-22,34,0,AF,06:00:00,2,N,N,N,0.091,0.066,N,0.149,Friday
2019-03-11,34,0,AF,06:00:00,2,N,N,N,0.098,0.065,N,0.157,Monday
2019-03-12,34,0,AF,06:00:00,2,N,N,N,0.098,0.065,N,0.15,Tuesday
2019-03-13,34,0,AF,06:00:00,2,N,N,N,0.087,0.063,N,0.139,Wednesday
2019-03-14,34,0,AF,06:00:00,2,N,N,N,0.099,0.073,N,0.155,Thursday
2019-03-15,34,0,AF,06:00:00,2,N,N,N,0.095,0.063,N,0.151,Friday
2019-03-18,34,0,AF,06:00:00,2,N,N,N,0.089,0.061,N,0.134,Monday
2019-03-19,34,0,AF,06:00:00,2,N,N,N,0.094,0.058,N,0.152,Tuesday
2019-03-20,34,0,AF,06:00:00,2,N,N,N,0.101,0.06,N,0.153,Wednesday
2019-03-22,34,0,AF,06:00:00,2,N,N,N,0.106,0.078,N,0.151,Friday
2019-03-26,34,0,AF,06:00:00,2,N,N,N,0.102,0.064,N,0.172,Tuesday
2019-03-27,34,0,AF,06:00:00,2,N,N,N,0.093,0.062,N,0.155,Wednesday
2019-03-28,34,0,AF,06:00:00,2,N,N,N,0.091,0.06,N,0.145,Thursday
2019-03-29,34,0,AF,06:00:00,2,N,N,N,0.087,0.061,N,0.136,Friday
2019-04-01,34,0,AF,06:00:00,2,N,N,N,0.106,0.074,N,0.151,Monday
2019-04-02,34,0,AF,06:00:00,2,N,N,N,0.095,0.06,N,0.147,Tuesday
2019-04-04,34,0,AF,06:00:00,2,N,N,N,0.1,0.07,N,0.156,Thursday
2019-04-08,34,0,AF,06:00:00,2,N,N,N,0.122,0.12,N,0.246,Monday
2019-04-09,34,0,AF,06:00:00,2,N,N,N,0.085,0.055,N,0.145,Tuesday
2019-04-10,34,0,AF,06:00:00,2,N,N,N,0.08,0.054,N,0.125,Wednesday
2019-04-11,34,0,AF,06:00:00,2,N,N,N,0.095,0.07,N,0.14,Thursday
2019-04-12,34,0,AF,06:00:00,2,N,N,N,0.066,0.044,N,0.104,Friday
2019-04-16,34,0,AF,06:00:00,2,N,N,N,0.082,0.051,N,0.145,Tuesday
2019-04-18,34,0,AF,06:00:00,2,N,N,N,0.085,0.055,N,0.146,Thursday
2019-04-19,34,0,AF,06:00:00,2,N,N,N,0.085,0.064,N,0.127,Friday
2019-05-06,34,0,AF,06:00:00,2,N,N,N,0.084,0.054,N,0.132,Monday
2019-05-07,34,0,AF,06:00:00,2,N,N,N,0.091,0.057,N,0.147,Tuesday
2019-05-09,34,0,AF,06:00:00,2,N,N,N,0.075,0.049,N,0.134,Thursday
2019-05-10,34,0,AF,06:00:00,2,N,N,N,0.095,0.07,N,0.145,Friday
2019-05-13,34,0,AF,06:00:00,2,N,N,N,0.081,0.051,N,0.132,Monday
2019-05-14,34,0,AF,06:00:00,2,N,N,N,0.081,0.053,N,0.142,Tuesday
2019-05-15,34,0,AF,06:00:00,2,N,N,N,0.079,0.059,N,0.129,Wednesday
2019-05-16,34,0,AF,06:00:00,2,N,N,N,0.082,0.059,N,0.134,Thursday
2019-05-20,34,0,AF,06:00:00,2,N,N,N,0.072,0.047,N,0.126,Monday
2019-04-17,34,0,AF,06:00:00,2,N,N,N,0.096,0.06,N,0.146,Wednesday
2019-01-30,34,0,AF,06:00:00,2,N,N,N,0.098,0.062,N,0.157,Wednesday
2019-01-07,45,0,BI,06:00:00,2,N,N,N,0.021,0.022,N,0.038,Monday
2019-01-08,45,0,BI,06:00:00,2,N,N,N,0.02,0.02,N,0.039,Tuesday
2019-01-10,45,0,BI,06:00:00,2,N,N,N,0.017,0.017,N,0.038,Thursday
2019-01-11,45,0,BI,06:00:00,2,N,N,N,0.022,0.023,N,0.042,Friday
2019-01-14,45,0,BI,06:00:00,2,N,N,N,0.018,0.018,N,0.051,Monday
2019-01-15,45,0,BI,06:00:00,2,N,N,N,0.018,0.02,N,0.044,Tuesday
2019-01-17,45,0,BI,06:00:00,2,N,N,N,0.022,0.022,N,0.044,Thursday
2019-01-18,45,0,BI,06:00:00,2,N,N,N,0.018,0.018,N,0.037,Friday
2019-01-21,45,0,BI,06:00:00,2,N,N,N,0.024,0.025,N,0.055,Monday
2019-01-24,45,0,BI,06:00:00,2,N,N,N,0.026,0.028,N,0.049,Thursday
2019-01-25,45,0,BI,06:00:00,2,N,N,N,0.028,0.028,N,0.049,Friday
2019-01-28,45,0,BI,06:00:00,2,N,N,N,0.017,0.018,N,0.041,Monday
2019-01-29,45,0,BI,06:00:00,2,N,N,N,0.021,0.023,N,0.052,Tuesday
2019-01-31,45,0,BI,06:00:00,2,N,N,N,0.03,0.031,N,0.05,Thursday
2019-02-01,45,0,BI,06:00:00,2,N,N,N,0.016,0.016,N,0.039,Friday
2019-02-04,45,0,BI,06:00:00,2,N,N,N,0.022,0.023,N,0.043,Monday
2019-02-06,45,0,BI,06:00:00,2,N,N,N,0.02,0.021,N,0.042,Wednesday
2019-02-08,45,0,BI,06:00:00,2,N,N,N,0.017,0.019,N,0.041,Friday
2019-02-12,45,0,BI,06:00:00,2,N,N,N,0.015,0.017,N,0.036,Tuesday
2019-02-13,45,0,BI,06:00:00,2,N,N,N,0.02,0.022,N,0.045,Wednesday
2019-02-14,45,0,BI,06:00:00,2,N,N,N,0.022,0.023,N,0.044,Thursday
2019-02-19,45,0,BI,06:00:00,2,N,N,N,0.024,0.025,N,0.048,Tuesday
2019-02-20,45,0,BI,06:00:00,2,N,N,N,0.03,0.031,N,0.047,Wednesday
2019-02-21,45,0,BI,06:00:00,2,N,N,N,0.021,0.022,N,0.046,Thursday
2019-02-22,45,0,BI,06:00:00,2,N,N,N,0.02,0.023,N,0.041,Friday
2019-03-11,45,0,BI,06:00:00,2,N,N,N,0.016,0.018,N,0.047,Monday
2019-03-12,45,0,BI,06:00:00,2,N,N,N,0.017,0.02,N,0.047,Tuesday
2019-03-15,45,0,BI,06:00:00,2,N,N,N,0.015,0.017,N,0.038,Friday
2019-03-18,45,0,BI,06:00:00,2,N,N,N,0.018,0.018,N,0.046,Monday
2019-03-19,45,0,BI,06:00:00,2,N,N,N,0.022,0.022,N,0.042,Tuesday
2019-03-20,45,0,BI,06:00:00,2,N,N,N,0.018,0.02,N,0.04,Wednesday
2019-03-22,45,0,BI,06:00:00,2,N,N,N,0.015,0.015,N,0.029,Friday
2019-03-26,45,0,BI,06:00:00,2,N,N,N,0.016,0.017,N,0.04,Tuesday
2019-03-27,45,0,BI,06:00:00,2,N,N,N,0.015,0.015,N,0.03,Wednesday
2019-03-28,45,0,BI,06:00:00,2,N,N,N,0.017,0.017,N,0.037,Thursday
2019-03-29,45,0,BI,06:00:00,2,N,N,N,0.009,0.01,N,0.028,Friday
2019-04-01,45,0,BI,06:00:00,2,N,N,N,0.013,0.014,N,0.037,Monday
2019-04-02,45,0,BI,06:00:00,2,N,N,N,0.019,0.018,N,0.045,Tuesday
2019-04-04,45,0,BI,06:00:00,2,N,N,N,0.009,0.01,N,0.031,Thursday
2019-04-05,45,0,BI,06:00:00,2,N,N,N,0.015,0.018,N,0.044,Friday
2019-04-08,45,0,BI,06:00:00,2,N,N,N,0.01,0.012,N,0.03,Monday
2019-04-09,45,0,BI,06:00:00,2,N,N,N,0.019,0.018,N,0.042,Tuesday
2019-04-10,45,0,BI,06:00:00,2,N,N,N,0.014,0.017,N,0.035,Wednesday
2019-04-11,45,0,BI,06:00:00,2,N,N,N,0.012,0.014,N,0.031,Thursday
2019-04-12,45,0,BI,06:00:00,2,N,N,N,0.011,0.011,N,0.03,Friday
2019-04-15,45,0,BI,06:00:00,2,N,N,N,0.014,0.017,N,0.04,Monday
2019-04-18,45,0,BI,06:00:00,2,N,N,N,0.016,0.017,N,0.032,Thursday
2019-04-19,45,0,BI,06:00:00,2,N,N,N,0.012,0.013,N,0.031,Friday
2019-05-06,45,0,BI,06:00:00,2,N,N,N,0.013,0.015,N,0.033,Monday
2019-05-07,45,0,BI,06:00:00,2,N,N,N,0.015,0.016,N,0.035,Tuesday
2019-05-09,45,0,BI,06:00:00,2,N,N,N,0.013,0.015,N,0.034,Thursday
2019-05-10,45,0,BI,06:00:00,2,N,N,N,0.017,0.016,N,0.031,Friday
2019-05-13,45,0,BI,06:00:00,2,N,N,N,0.017,0.018,N,0.036,Monday
2019-05-14,45,0,BI,06:00:00,2,N,N,N,0.017,0.019,N,0.047,Tuesday
2019-05-15,45,0,BI,06:00:00,2,N,N,N,0.018,0.021,N,0.037,Wednesday
2019-05-16,45,0,BI,06:00:00,2,N,N,N,0.016,0.017,N,0.033,Thursday
2019-05-20,45,0,BI,06:00:00,2,N,N,N,0.018,0.019,N,0.04,Monday
2019-03-21,45,0,BI,06:00:00,2,N,N,N,0.018,0.02,N,0.041,Thursday
2019-01-30,45,0,BI,06:00:00,2,N,N,N,0.026,0.029,N,0.038,Wednesday
