date,train,way,station,hour,composition,p1q0,p2q0,p3q0,p0q1,p0q2,p0q3,p0q0,day
2019-01-07,12,0,AJ,06:00:00,2,0.183,N,N,0.065,0.097,0.111,0.149,Monday
2019-01-08,12,0,AJ,06:00:00,2,0.216,N,N,0.069,0.106,0.12,0.16,Tuesday
2019-01-09,12,0,AJ,06:00:00,2,0.2002,N,N,0.079,0.131,0.142,0.183,Wednesday
2019-01-10,12,0,AJ,06:00:00,2,0.18,N,N,0.086,0.127,0.145,0.177,Thursday
2019-01-11,12,0,AJ,06:00:00,2,0.2054,N,N,0.048,0.073,0.088,0.092,Friday
2019-01-14,12,0,AJ,06:00:00,2,0.21768,N,N,0.078,0.116,0.128,0.161,Monday
2019-01-15,12,0,AJ,06:00:00,2,0.172,N,N,0.081,0.108,0.127,0.164,Tuesday
2019-01-16,12,0,AJ,06:00:00,2,0.191,N,N,0.067,0.1,0.111,0.145,Wednesday
2019-01-17,12,0,AJ,06:00:00,2,0.20728,N,N,0.068,0.103,0.116,0.152,Thursday
2019-01-18,12,0,AJ,06:00:00,2,0.157,N,N,0.07,0.102,0.118,0.154,Friday
2019-01-22,12,0,AJ,06:00:00,2,0.309,N,N,0.078,0.119,0.134,0.17,Tuesday
2019-01-23,12,0,AJ,06:00:00,2,0.2,N,N,0.07,0.1,0.116,0.165,Wednesday
2019-01-24,12,0,AJ,06:00:00,2,0.197,N,N,0.082,0.132,0.147,0.19,Thursday
2019-01-25,12,0,AJ,06:00:00,2,0.169,N,N,0.069,0.113,0.129,0.155,Friday
2019-01-28,12,0,AJ,06:00:00,2,0.187,N,N,0.0828,0.1156,0.1264,0.132,Monday
2019-01-31,12,0,AJ,06:00:00,2,0.21668,N,N,0.07,0.104,0.122,0.163,Thursday
2019-02-01,12,0,AJ,06:00:00,2,0.20728,N,N,0.079,0.101,0.111,0.132,Friday
2019-02-04,12,0,AJ,06:00:00,2,0.161,N,N,0.063,0.101,0.121,0.157,Monday
2019-02-06,12,0,AJ,06:00:00,2,0.164,N,N,0.08,0.119,0.139,0.18,Wednesday
2019-02-07,12,0,AJ,06:00:00,2,0.202,N,N,0.083,0.119,0.135,0.173,Thursday
2019-02-08,12,0,AJ,06:00:00,2,0.171,N,N,0.078,0.095,0.108,0.144,Friday
2019-02-11,12,0,AJ,06:00:00,2,0.189,N,N,0.068,0.106,0.119,0.145,Monday
2019-02-12,12,0,AJ,06:00:00,2,0.202,N,N,0.074,0.101,0.117,0.157,Tuesday
2019-02-13,12,0,AJ,06:00:00,2,0.176,N,N,0.069,0.094,0.101,0.12,Wednesday
2019-02-15,12,0,AJ,06:00:00,2,0.147,N,N,0.122,0.163,0.176,0.233,Friday
2019-02-18,12,0,AJ,06:00:00,2,0.197,N,N,0.079,0.107,0.118,0.155,Monday
2019-02-19,12,0,AJ,06:00:00,2,0.211,N,N,0.06,0.089,0.106,0.149,Tuesday
2019-02-21,12,0,AJ,06:00:00,2,0.244,N,N,0.059,0.08,0.087,0.116,Thursday
2019-03-12,12,0,AJ,06:00:00,2,0.194,N,N,0.099,0.142,0.159,0.197,Tuesday
2019-03-13,12,0,AJ,06:00:00,2,0.2054,N,N,0.068,0.091,0.106,0.134,Wednesday
2019-03-14,12,0,AJ,06:00:00,2,0.204,N,N,0.068,0.108,0.119,0.149,Thursday
2019-03-15,12,0,AJ,06:00:00,2,0.161,N,N,0.074,0.095,0.113,0.151,Friday
2019-03-18,12,0,AJ,06:00:00,2,0.2054,N,N,0.076,0.093,0.105,0.143,Monday
2019-03-19,12,0,AJ,06:00:00,2,0.232,N,N,0.066,0.086,0.094,0.105,Tuesday
2019-03-20,12,0,AJ,06:00:00,2,0.191,N,N,0.065,0.098,0.109,0.152,Wednesday
2019-03-25,12,0,AJ,06:00:00,2,0.167,N,N,0.073,0.113,0.125,0.152,Monday
2019-03-27,12,0,AJ,06:00:00,2,0.195,N,N,0.079,0.116,0.129,0.18,Wednesday
2019-03-28,12,0,AJ,06:00:00,2,0.194,N,N,0.074,0.113,0.124,0.158,Thursday
2019-03-29,12,0,AJ,06:00:00,2,0.167,N,N,0.078,0.121,0.132,0.188,Friday
2019-04-01,12,0,AJ,06:00:00,2,0.189,N,N,0.068,0.107,0.125,0.159,Monday
2019-04-02,12,0,AJ,06:00:00,2,0.2054,N,N,0.066,0.097,0.116,0.152,Tuesday
2019-04-03,12,0,AJ,06:00:00,2,0.201,N,N,0.073,0.098,0.113,0.143,Wednesday
2019-04-04,12,0,AJ,06:00:00,2,0.192,N,N,0.086,0.129,0.145,0.183,Thursday
2019-04-05,12,0,AJ,06:00:00,2,0.187,N,N,0.068,0.11,0.122,0.175,Friday
2019-04-08,12,0,AJ,06:00:00,2,0.21668,N,N,0.072,0.107,0.117,0.134,Monday
2019-04-09,12,0,AJ,06:00:00,2,0.227,N,N,0.098,0.139,0.154,0.185,Tuesday
2019-04-11,12,0,AJ,06:00:00,2,0.196,N,N,0.088,0.129,0.146,0.186,Thursday
2019-04-12,12,0,AJ,06:00:00,2,0.193,N,N,0.086,0.121,0.134,0.171,Friday
2019-04-15,12,0,AJ,06:00:00,2,0.18,N,N,0.075,0.105,0.114,0.154,Monday
2019-04-18,12,0,AJ,06:00:00,2,0.2054,N,N,0.067,0.1,0.118,0.142,Thursday
2019-04-19,12,0,AJ,06:00:00,2,0.20728,N,N,0.074,0.107,0.113,0.131,Friday
2019-05-06,12,0,AJ,06:00:00,2,0.189,N,N,0.059,0.089,0.106,0.139,Monday
2019-05-07,12,0,AJ,06:00:00,2,0.232,N,N,0.069,0.11,0.121,0.163,Tuesday
2019-05-09,12,0,AJ,06:00:00,2,0.189,N,N,0.072,0.089,0.101,0.137,Thursday
2019-05-13,12,0,AJ,06:00:00,2,0.2002,N,N,0.079,0.13,0.14,0.176,Monday
2019-05-14,12,0,AJ,06:00:00,2,0.21768,N,N,0.083,0.111,0.129,0.163,Tuesday
2019-05-20,12,0,AJ,06:00:00,2,0.213,N,N,0.071,0.097,0.106,0.136,Monday
2019-03-21,12,0,AJ,06:00:00,2,0.213,N,N,0.095,0.145,0.168,0.203,Thursday
2019-01-07,12,0,AK,06:00:00,2,0.148,N,N,0.028,0.023,0.014,0.044,Monday
2019-01-08,12,0,AK,06:00:00,2,0.155,N,N,0.028,0.02,0.014,0.049,Tuesday
2019-01-09,12,0,AK,06:00:00,2,0.14,N,N,0.042,0.035,0.023,0.057,Wednesday
2019-01-10,12,0,AK,06:00:00,2,0.131,N,N,0.038,0.034,0.023,0.066,Thursday
2019-01-11,12,0,AK,06:00:00,2,0.152,N,N,0.022,0.018,0.015,0.039,Friday
2019-01-14,12,0,AK,06:00:00,2,0.146666666666667,N,N,0.031,0.025,0.016,0.048,Monday
2019-01-15,12,0,AK,06:00:00,2,0.136,N,N,0.031,0.025,0.016,0.056,Tuesday
2019-01-16,12,0,AK,06:00:00,2,0.134,N,N,0.031,0.026,0.02,0.047,Wednesday
2019-01-17,12,0,AK,06:00:00,2,0.138333333333333,N,N,0.032,0.025,0.018,0.051,Thursday
2019-01-18,12,0,AK,06:00:00,2,0.118,N,N,0.037,0.032,0.019,0.055,Friday
2019-01-22,12,0,AK,06:00:00,2,0.26,N,N,0.039,0.033,0.02,0.055,Tuesday
2019-01-23,12,0,AK,06:00:00,2,0.153,N,N,0.04,0.035,0.026,0.043,Wednesday
2019-01-24,12,0,AK,06:00:00,2,0.154,N,N,0.04,0.031,0.025,0.056,Thursday
2019-01-25,12,0,AK,06:00:00,2,0.124,N,N,0.032,0.028,0.017,0.051,Friday
2019-01-31,12,0,AK,06:00:00,2,0.146666666666667,N,N,0.031,0.027,0.014,0.05,Thursday
2019-02-01,12,0,AK,06:00:00,2,0.14,N,N,0.047,0.042,0.031,0.061,Friday
2019-02-04,12,0,AK,06:00:00,2,0.123,N,N,0.024,0.02,0.014,0.041,Monday
2019-02-06,12,0,AK,06:00:00,2,0.128,N,N,0.039,0.033,0.02,0.059,Wednesday
2019-02-07,12,0,AK,06:00:00,2,0.157,N,N,0.037,0.033,0.022,0.06,Thursday
2019-02-08,12,0,AK,06:00:00,2,0.125,N,N,0.037,0.031,0.021,0.05,Friday
2019-02-11,12,0,AK,06:00:00,2,0.144,N,N,0.034,0.027,0.017,0.047,Monday
2019-02-12,12,0,AK,06:00:00,2,0.142,N,N,0.03,0.023,0.016,0.05,Tuesday
2019-02-13,12,0,AK,06:00:00,2,0.126,N,N,0.03492,0.02776,0.0168,0.047,Wednesday
2019-02-15,12,0,AK,06:00:00,2,0.102,N,N,0.086,0.075,0.036,0.095,Friday
2019-02-18,12,0,AK,06:00:00,2,0.145,N,N,0.043,0.038,0.025,0.057,Monday
2019-02-19,12,0,AK,10:00:00,2,0.17,N,N,0.0408,0.0354,0.02,0.03,Tuesday
2019-02-21,12,0,AK,10:00:00,2,0.16,N,N,0.0408,0.0354,0.02,0.039,Thursday
2019-03-12,12,0,AK,06:00:00,2,0.151,N,N,0.039,0.03,0.02,0.07,Tuesday
2019-03-13,12,0,AK,06:00:00,2,0.14,N,N,0.035,0.03,0.024,0.054,Wednesday
2019-03-14,12,0,AK,06:00:00,2,0.156,N,N,0.032,0.027,0.024,0.048,Thursday
2019-03-15,12,0,AK,06:00:00,2,0.123,N,N,0.025,0.022,0.014,0.052,Friday
2019-03-18,12,0,AK,06:00:00,2,0.139,N,N,0.036,0.028,0.018,0.053,Monday
2019-03-19,12,0,AK,06:00:00,2,0.157,N,N,0.031,0.024,0.016,0.049,Tuesday
2019-03-20,12,0,AK,06:00:00,2,0.142,N,N,0.017,0.013,0.004,0.035,Wednesday
2019-03-25,12,0,AK,06:00:00,2,0.125,N,N,0.039,0.034,0.023,0.058,Monday
2019-03-27,12,0,AK,06:00:00,2,0.152,N,N,0.025,0.021,0.012,0.053,Wednesday
2019-03-28,12,0,AK,06:00:00,2,0.134,N,N,0.023,0.018,0.011,0.049,Thursday
2019-03-29,12,0,AK,06:00:00,2,0.125,N,N,0.026,0.021,0.011,0.05,Friday
2019-04-01,12,0,AK,06:00:00,2,0.135,N,N,0.03,0.024,0.015,0.05,Monday
2019-04-02,12,0,AK,06:00:00,2,0.1496,N,N,0.024,0.014,0.005,0.047,Tuesday
2019-04-03,12,0,AK,06:00:00,2,0.146,N,N,0.023,0.018,0.007,0.038,Wednesday
2019-04-04,12,0,AK,06:00:00,2,0.146,N,N,0.029,0.026,0.015,0.059,Thursday
2019-04-05,12,0,AK,06:00:00,2,0.144,N,N,0.024,0.016,0.011,0.043,Friday
2019-04-08,12,0,AK,06:00:00,2,0.14592,N,N,0.033,0.029,0.012,0.05,Monday
2019-04-09,12,0,AK,06:00:00,2,0.174,N,N,0.029,0.022,0.012,0.062,Tuesday
2019-04-11,12,0,AK,06:00:00,2,0.151,N,N,0.029,0.024,0.013,0.054,Thursday
2019-04-12,12,0,AK,06:00:00,2,0.133,N,N,0.033,0.028,0.015,0.053,Friday
2019-04-15,12,0,AK,06:00:00,2,0.132,N,N,0.035,0.032,0.018,0.052,Monday
2019-04-18,12,0,AK,06:00:00,2,0.144,N,N,0.029,0.024,0.013,0.049,Thursday
2019-04-19,12,0,AK,06:00:00,2,0.14112,N,N,0.034,0.028,0.015,0.052,Friday
2019-05-06,12,0,AK,06:00:00,2,0.128,N,N,0.022,0.018,0.007,0.038,Monday
2019-05-07,12,0,AK,06:00:00,2,0.172,N,N,0.029,0.021,0.015,0.046,Tuesday
2019-05-09,12,0,AK,06:00:00,2,0.138,N,N,0.028,0.023,0.017,0.043,Thursday
2019-05-13,12,0,AK,06:00:00,2,0.144,N,N,0.029,0.022,0.015,0.049,Monday
2019-05-14,12,0,AK,06:00:00,2,0.14332,N,N,0.029,0.026,0.018,0.055,Tuesday
2019-05-20,12,0,AK,06:00:00,2,0.162,N,N,0.035,0.025,0.017,0.043,Monday
2019-03-21,12,0,AK,06:00:00,2,0.14592,N,N,0.033,0.025,0.015,0.041,Thursday
2019-01-07,12,0,AQ,06:00:00,2,0.18,N,N,0.065,0.097,0.044,0.111,Monday
2019-01-08,12,0,AQ,06:00:00,2,0.195,N,N,0.069,0.106,0.049,0.12,Tuesday
2019-01-09,12,0,AQ,06:00:00,2,0.1756,N,N,0.079,0.131,0.057,0.142,Wednesday
2019-01-10,12,0,AQ,06:00:00,2,0.159,N,N,0.086,0.127,0.066,0.145,Thursday
2019-01-11,12,0,AQ,06:00:00,2,0.18092,N,N,0.048,0.073,0.039,0.088,Friday
2019-01-14,12,0,AQ,06:00:00,2,0.185984,N,N,0.078,0.116,0.048,0.128,Monday
2019-01-15,12,0,AQ,06:00:00,2,0.164,N,N,0.081,0.108,0.056,0.127,Tuesday
2019-01-16,12,0,AQ,06:00:00,2,0.176,N,N,0.067,0.1,0.047,0.111,Wednesday
2019-01-17,12,0,AQ,06:00:00,2,0.182304,N,N,0.068,0.103,0.051,0.116,Thursday
2019-01-18,12,0,AQ,06:00:00,2,0.136,N,N,0.07,0.102,0.055,0.118,Friday
2019-01-22,12,0,AQ,06:00:00,2,0.281,N,N,0.078,0.119,0.055,0.134,Tuesday
2019-01-23,12,0,AQ,06:00:00,2,0.189,N,N,0.07,0.1,0.043,0.116,Wednesday
2019-01-24,12,0,AQ,06:00:00,2,0.18,N,N,0.082,0.132,0.056,0.147,Thursday
2019-01-25,12,0,AQ,06:00:00,2,0.144,N,N,0.069,0.113,0.051,0.129,Friday
2019-01-31,12,0,AQ,06:00:00,2,0.182304,N,N,0.07,0.104,0.05,0.122,Thursday
2019-02-01,12,0,AQ,06:00:00,2,0.190304,N,N,0.079,0.101,0.061,0.111,Friday
2019-02-04,12,0,AQ,06:00:00,2,0.148,N,N,0.063,0.101,0.041,0.121,Monday
2019-02-06,12,0,AQ,06:00:00,2,0.156,N,N,0.08,0.119,0.059,0.139,Wednesday
2019-02-07,12,0,AQ,06:00:00,2,0.184,N,N,0.083,0.119,0.06,0.135,Thursday
2019-02-08,12,0,AQ,06:00:00,2,0.157,N,N,0.078,0.095,0.05,0.108,Friday
2019-02-11,12,0,AQ,06:00:00,2,0.175,N,N,0.068,0.106,0.047,0.119,Monday
2019-02-12,12,0,AQ,06:00:00,2,0.178,N,N,0.074,0.101,0.05,0.117,Tuesday
2019-02-13,12,0,AQ,06:00:00,2,0.155,N,N,0.069,0.094,0.047,0.101,Wednesday
2019-02-15,12,0,AQ,06:00:00,2,0.12,N,N,0.122,0.163,0.095,0.176,Friday
2019-02-18,12,0,AQ,06:00:00,2,0.177,N,N,0.079,0.107,0.057,0.118,Monday
2019-02-19,12,0,AQ,06:00:00,2,0.199,N,N,0.06,0.089,0.03,0.106,Tuesday
2019-02-21,12,0,AQ,06:00:00,2,0.21,N,N,0.059,0.08,0.039,0.087,Thursday
2019-03-12,12,0,AQ,06:00:00,2,0.182,N,N,0.099,0.142,0.07,0.159,Tuesday
2019-03-13,12,0,AQ,06:00:00,2,0.18512,N,N,0.068,0.091,0.054,0.106,Wednesday
2019-03-14,12,0,AQ,06:00:00,2,0.184,N,N,0.068,0.108,0.048,0.119,Thursday
2019-03-15,12,0,AQ,06:00:00,2,0.148,N,N,0.074,0.095,0.052,0.113,Friday
2019-03-18,12,0,AQ,06:00:00,2,0.18544,N,N,0.076,0.093,0.053,0.105,Monday
2019-03-19,12,0,AQ,06:00:00,2,0.191,N,N,0.066,0.086,0.049,0.094,Tuesday
2019-03-20,12,0,AQ,06:00:00,2,0.172,N,N,0.065,0.098,0.035,0.109,Wednesday
2019-03-25,12,0,AQ,06:00:00,2,0.15,N,N,0.073,0.113,0.058,0.125,Monday
2019-03-27,12,0,AQ,06:00:00,2,0.186,N,N,0.079,0.116,0.053,0.129,Wednesday
2019-03-28,12,0,AQ,06:00:00,2,0.167,N,N,0.074,0.113,0.049,0.124,Thursday
2019-03-29,12,0,AQ,06:00:00,2,0.159,N,N,0.078,0.121,0.05,0.132,Friday
2019-04-01,12,0,AQ,06:00:00,2,0.17,N,N,0.068,0.107,0.05,0.125,Monday
2019-04-02,12,0,AQ,06:00:00,2,0.18092,N,N,0.066,0.097,0.047,0.116,Tuesday
2019-04-03,12,0,AQ,06:00:00,2,0.177,N,N,0.073,0.098,0.038,0.113,Wednesday
2019-04-04,12,0,AQ,06:00:00,2,0.174,N,N,0.086,0.129,0.059,0.145,Thursday
2019-04-05,12,0,AQ,06:00:00,2,0.168,N,N,0.068,0.11,0.043,0.122,Friday
2019-04-08,12,0,AQ,06:00:00,2,0.192504,N,N,0.072,0.107,0.05,0.117,Monday
2019-04-09,12,0,AQ,06:00:00,2,0.214,N,N,0.098,0.139,0.062,0.154,Tuesday
2019-04-11,12,0,AQ,06:00:00,2,0.174,N,N,0.088,0.129,0.054,0.146,Thursday
2019-04-12,12,0,AQ,06:00:00,2,0.17,N,N,0.086,0.121,0.053,0.134,Friday
2019-04-15,12,0,AQ,06:00:00,2,0.168,N,N,0.075,0.105,0.052,0.114,Monday
2019-04-18,12,0,AQ,06:00:00,2,0.18092,N,N,0.067,0.1,0.049,0.118,Thursday
2019-04-19,12,0,AQ,06:00:00,2,0.192504,N,N,0.074,0.107,0.052,0.113,Friday
2019-05-06,12,0,AQ,06:00:00,2,0.158,N,N,0.059,0.089,0.038,0.106,Monday
2019-05-07,12,0,AQ,06:00:00,2,0.208,N,N,0.069,0.11,0.046,0.121,Tuesday
2019-05-09,12,0,AQ,06:00:00,2,0.17,N,N,0.072,0.089,0.043,0.101,Thursday
2019-05-13,12,0,AQ,06:00:00,2,0.187784,N,N,0.079,0.13,0.049,0.14,Monday
2019-05-14,12,0,AQ,06:00:00,2,0.189504,N,N,0.083,0.111,0.055,0.129,Tuesday
2019-05-20,12,0,AQ,06:00:00,2,0.202,N,N,0.071,0.097,0.043,0.106,Monday
2019-03-21,12,0,AQ,06:00:00,2,0.1756,N,N,0.095,0.145,0.041,0.168,Thursday
2019-01-07,13,0,AE,06:00:00,2,0.065,N,N,0.062,0.048,0.042,0.099,Monday
2019-01-08,13,0,AE,06:00:00,2,0.069,N,N,0.046,0.039,0.034,0.082,Tuesday
2019-01-09,13,0,AE,06:00:00,2,0.079,N,N,0.056,0.046,0.037,0.094,Wednesday
2019-01-10,13,0,AE,06:00:00,2,0.086,N,N,0.057,0.041,0.033,0.093,Thursday
2019-01-11,13,0,AE,06:00:00,2,0.048,N,N,0.056,0.043,0.036,0.087,Friday
2019-01-14,13,0,AE,06:00:00,2,0.078,N,N,0.059,0.053,0.047,0.102,Monday
2019-01-15,13,0,AE,07:00:00,2,0.081,N,N,0.112,0.071,0.054,0.156,Tuesday
2019-01-16,13,0,AE,06:00:00,2,0.067,N,N,0.059,0.041,0.032,0.104,Wednesday
2019-01-17,13,0,AE,06:00:00,2,0.068,N,N,0.075,0.051,0.041,0.117,Thursday
2019-01-18,13,0,AE,06:00:00,2,0.07,N,N,0.048,0.033,0.028,0.089,Friday
2019-01-21,13,0,AE,06:00:00,2,0.0756,N,N,0.048,0.041,0.034,0.075,Monday
2019-01-22,13,0,AE,06:00:00,2,0.078,N,N,0.075,0.039,0.033,0.107,Tuesday
2019-01-23,13,0,AE,06:00:00,2,0.07,N,N,0.061,0.027,0.022,0.093,Wednesday
2019-01-24,13,0,AE,06:00:00,2,0.082,N,N,0.075,0.057,0.045,0.107,Thursday
2019-01-28,13,0,AE,06:00:00,2,0.073,N,N,0.063,0.05,0.04,0.102,Monday
2019-01-29,13,0,AE,06:00:00,2,0.0738,N,N,0.068,0.056,0.047,0.097,Tuesday
2019-01-31,13,0,AE,06:00:00,2,0.07,N,N,0.067,0.052,0.044,0.101,Thursday
2019-02-01,13,0,AE,06:00:00,2,0.079,N,N,0.056,0.047,0.037,0.094,Friday
2019-02-04,13,0,AE,06:00:00,2,0.063,N,N,0.061,0.051,0.042,0.088,Monday
2019-02-05,13,0,AE,06:00:00,2,0.0736,N,N,0.068,0.043,0.033,0.097,Tuesday
2019-02-06,13,0,AE,06:00:00,2,0.08,N,N,0.046,0.039,0.033,0.093,Wednesday
2019-02-07,13,0,AE,06:00:00,2,0.083,N,N,0.056,0.052,0.042,0.101,Thursday
2019-02-08,13,0,AE,06:00:00,2,0.078,N,N,0.043,0.042,0.034,0.084,Friday
2019-02-11,13,0,AE,06:00:00,2,0.068,N,N,0.056,0.041,0.036,0.097,Monday
2019-02-12,13,0,AE,06:00:00,2,0.074,N,N,0.052,0.043,0.035,0.086,Tuesday
2019-02-13,13,0,AE,06:00:00,2,0.069,N,N,0.068,0.061,0.048,0.102,Wednesday
2019-02-14,13,0,AE,06:00:00,2,0.0738,N,N,0.071,0.056,0.044,0.111,Thursday
2019-02-15,13,0,AE,06:00:00,2,0.122,N,N,0.059,0.047,0.036,0.098,Friday
2019-02-18,13,0,AE,06:00:00,2,0.079,N,N,0.057,0.046,0.04,0.084,Monday
2019-02-20,13,0,AE,06:00:00,2,0.073,N,N,0.062,0.051,0.043,0.088,Wednesday
2019-02-21,13,0,AE,06:00:00,2,0.059,N,N,0.059,0.052,0.04,0.097,Thursday
2019-02-22,13,0,AE,06:00:00,2,0.0736,N,N,0.063,0.044,0.037,0.097,Friday
2019-03-11,13,0,AE,06:00:00,2,0.07492,N,N,0.074,0.048,0.041,0.112,Monday
2019-03-12,13,0,AE,06:00:00,2,0.099,N,N,0.056,0.042,0.033,0.089,Tuesday
2019-03-13,13,0,AE,06:00:00,2,0.068,N,N,0.075,0.053,0.044,0.114,Wednesday
2019-03-14,13,0,AE,06:00:00,2,0.068,N,N,0.059,0.042,0.031,0.099,Thursday
2019-03-15,13,0,AE,06:00:00,2,0.074,N,N,0.061,0.044,0.034,0.103,Friday
2019-03-18,13,0,AE,06:00:00,2,0.076,N,N,0.119,0.107,0.076,0.15,Monday
2019-03-19,13,0,AE,06:00:00,2,0.066,N,N,0.057,0.044,0.034,0.099,Tuesday
